epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
1,0.6089650778209462,0.6907829216167466,0.5422819510394645,1.0,0.0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.6907829216167466,159,0,159,0,45,0,0,2,"{""camera"": 118, ""phone"": 86}",2e-05,0.0001
2,0.6067946833722732,0.6537790003785543,0.5068248529346012,1.0,0.35714285714285715,14,5,492.0,35.142857142857146,0.0,172.8499999999999,31.642857142857142,0.0,146.1999999999999,310.0,0.5,0,0.13949328609284006,159,0,159,0,45,0,0,2,"{""camera"": 118, ""phone"": 86}",2e-05,0.0001
3,0.6087065441855068,0.7189346447796887,0.575139850105492,1.0,0.07142857142857142,14,1,18.0,1.2857142857142858,0.0,6.299999999999994,1.2857142857142858,0.0,6.299999999999994,18.0,0.5,0,0.7189346447796887,159,64,131,28,45,28,14,2,"{""camera"": 130, ""phone"": 102}",2e-05,0.0001
4,0.6070307102696649,0.6404549176693272,0.49073900733267956,1.0,0.7857142857142857,14,11,5478.0,391.2857142857143,265.0,1393.3,226.0,155.0,563.35,603.0,0.5,0,-0.7309736537592443,159,64,131,28,45,28,14,2,"{""camera"": 130, ""phone"": 102}",2e-05,0.0001
5,0.6093811686359235,0.6365036160691356,0.48888938395771053,1.0,0.6428571428571429,14,9,2995.0,213.92857142857142,157.5,632.5999999999999,178.21428571428572,131.5,542.15,639.0,0.5,0,-0.4492106696451502,159,64,95,64,45,64,32,2,"{""camera"": 160, ""phone"": 108}",2e-05,0.0001
6,0.6080343340759846,0.6957107361927058,0.5517083675023184,1.0,0.2857142857142857,14,4,827.0,59.07142857142857,0.0,259.9999999999999,59.07142857142857,0.0,259.9999999999999,403.0,0.5,0,0.32428216476413446,159,64,95,64,45,64,32,2,"{""camera"": 160, ""phone"": 108}",2e-05,0.0001
7,0.6024566954428997,0.6241720125742686,0.47767525383529935,1.0,0.2857142857142857,14,4,811.0,57.92857142857143,0.0,262.69999999999993,57.92857142857143,0.0,262.69999999999993,433.0,0.5,0,0.2527434411456972,159,64,145,14,45,14,7,2,"{""camera"": 120, ""phone"": 98}",2e-05,0.0001
8,0.6013955993389865,0.675121807835821,0.5302531999451541,1.0,0.21428571428571427,14,3,391.0,27.928571428571427,0.0,187.75,27.928571428571427,0.0,187.75,191.0,0.5,0,0.44655037926439245,159,64,145,14,45,14,7,2,"{""camera"": 120, ""phone"": 98}",2e-05,0.0001
9,0.6004755836014354,0.6902311091978326,0.5453194034832394,1.0,0.21428571428571427,14,3,210.0,15.0,0.0,95.84999999999998,15.0,0.0,95.84999999999998,129.0,0.5,0,0.46165968062640406,159,64,145,14,45,14,7,2,"{""camera"": 126, ""phone"": 92}",1e-05,5e-05
10,0.6000161006909992,0.7064867613077137,0.56291543216215,1.0,0.21428571428571427,14,3,491.0,35.07142857142857,0.0,198.79999999999995,35.07142857142857,0.0,198.79999999999995,256.0,0.5,0,0.47791533273628517,159,64,145,14,45,14,7,2,"{""camera"": 126, ""phone"": 92}",1e-05,5e-05
11,0.6000571424310858,0.7114672365604573,0.5673866297242341,1.0,0.21428571428571427,14,3,615.0,43.92857142857143,0.0,234.49999999999994,43.92857142857143,0.0,234.49999999999994,319.0,0.5,0,0.48289580798902876,159,64,143,16,45,16,8,2,"{""camera"": 130, ""phone"": 90}",1e-05,5e-05
12,0.5994020158594305,0.7184643837324214,0.5755288374387789,1.0,0.21428571428571427,14,3,646.0,46.142857142857146,0.0,242.34999999999997,44.57142857142857,0.0,242.34999999999997,282.0,0.5,0,0.48989295516099285,159,64,143,16,45,16,8,2,"{""camera"": 130, ""phone"": 90}",1e-05,5e-05
13,0.5979231955870142,0.724062320897425,0.5816471817336805,1.0,0.21428571428571427,14,3,398.0,28.428571428571427,0.0,143.54999999999995,28.428571428571427,0.0,143.54999999999995,204.0,0.5,0,0.4954908923259964,159,64,151,8,45,8,4,2,"{""camera"": 124, ""phone"": 88}",1e-05,5e-05
14,0.5974279023566336,0.7215236564742548,0.5782353188566881,1.0,0.21428571428571427,14,3,328.0,23.428571428571427,0.0,124.35,23.428571428571427,0.0,124.35,138.0,0.5,0,0.4929522279028262,159,64,151,8,45,8,4,2,"{""camera"": 124, ""phone"": 88}",5e-06,2.5e-05
