2026/05/16 06:07:42.993, 0, NVIDIA A100-SXM4-80GB, 0, 81920, 0
2026/05/16 06:07:42.994, 1, NVIDIA A100-SXM4-80GB, 0, 81920, 0
2026/05/16 06:07:42.995, 2, NVIDIA A100-SXM4-80GB, 0, 81920, 0
2026/05/16 06:07:42.996, 3, NVIDIA A100-SXM4-80GB, 0, 81920, 0
2026/05/16 06:08:12.998, 0, NVIDIA A100-SXM4-80GB, 51337, 81920, 100
2026/05/16 06:08:12.998, 1, NVIDIA A100-SXM4-80GB, 51409, 81920, 100
2026/05/16 06:08:12.998, 2, NVIDIA A100-SXM4-80GB, 51409, 81920, 100
2026/05/16 06:08:12.998, 3, NVIDIA A100-SXM4-80GB, 51337, 81920, 100
2026/05/16 06:08:42.998, 0, NVIDIA A100-SXM4-80GB, 51339, 81920, 0
2026/05/16 06:08:42.998, 1, NVIDIA A100-SXM4-80GB, 51411, 81920, 0
2026/05/16 06:08:42.998, 2, NVIDIA A100-SXM4-80GB, 51411, 81920, 0
2026/05/16 06:08:42.998, 3, NVIDIA A100-SXM4-80GB, 51339, 81920, 0
2026/05/16 06:09:12.999, 0, NVIDIA A100-SXM4-80GB, 51339, 81920, 100
2026/05/16 06:09:13.000, 1, NVIDIA A100-SXM4-80GB, 51411, 81920, 100
2026/05/16 06:09:13.000, 2, NVIDIA A100-SXM4-80GB, 51411, 81920, 100
2026/05/16 06:09:13.000, 3, NVIDIA A100-SXM4-80GB, 51339, 81920, 100
2026/05/16 06:09:43.000, 0, NVIDIA A100-SXM4-80GB, 51341, 81920, 0
2026/05/16 06:09:43.000, 1, NVIDIA A100-SXM4-80GB, 51411, 81920, 0
2026/05/16 06:09:43.000, 2, NVIDIA A100-SXM4-80GB, 51411, 81920, 0
2026/05/16 06:09:43.000, 3, NVIDIA A100-SXM4-80GB, 51339, 81920, 0
2026/05/16 06:10:13.001, 0, NVIDIA A100-SXM4-80GB, 51349, 81920, 97
2026/05/16 06:10:13.001, 1, NVIDIA A100-SXM4-80GB, 51411, 81920, 0
2026/05/16 06:10:13.001, 2, NVIDIA A100-SXM4-80GB, 51411, 81920, 0
2026/05/16 06:10:13.001, 3, NVIDIA A100-SXM4-80GB, 51339, 81920, 0
2026/05/16 06:10:43.001, 0, NVIDIA A100-SXM4-80GB, 51357, 81920, 0
2026/05/16 06:10:43.002, 1, NVIDIA A100-SXM4-80GB, 51411, 81920, 0
2026/05/16 06:10:43.002, 2, NVIDIA A100-SXM4-80GB, 51411, 81920, 0
2026/05/16 06:10:43.002, 3, NVIDIA A100-SXM4-80GB, 51339, 81920, 0
2026/05/16 06:11:13.003, 0, NVIDIA A100-SXM4-80GB, 51357, 81920, 100
2026/05/16 06:11:13.003, 1, NVIDIA A100-SXM4-80GB, 51411, 81920, 100
2026/05/16 06:11:13.003, 2, NVIDIA A100-SXM4-80GB, 51411, 81920, 100
2026/05/16 06:11:13.003, 3, NVIDIA A100-SXM4-80GB, 51339, 81920, 100
2026/05/16 06:11:43.004, 0, NVIDIA A100-SXM4-80GB, 51357, 81920, 0
2026/05/16 06:11:43.004, 1, NVIDIA A100-SXM4-80GB, 51411, 81920, 66
2026/05/16 06:11:43.004, 2, NVIDIA A100-SXM4-80GB, 51411, 81920, 1
2026/05/16 06:11:43.004, 3, NVIDIA A100-SXM4-80GB, 51339, 81920, 63
2026/05/16 06:12:13.004, 0, NVIDIA A100-SXM4-80GB, 51357, 81920, 0
2026/05/16 06:12:13.004, 1, NVIDIA A100-SXM4-80GB, 51411, 81920, 0
2026/05/16 06:12:13.004, 2, NVIDIA A100-SXM4-80GB, 51411, 81920, 0
2026/05/16 06:12:13.004, 3, NVIDIA A100-SXM4-80GB, 51339, 81920, 0
2026/05/16 06:12:43.005, 0, NVIDIA A100-SXM4-80GB, 51357, 81920, 99
2026/05/16 06:12:43.005, 1, NVIDIA A100-SXM4-80GB, 51411, 81920, 99
2026/05/16 06:12:43.005, 2, NVIDIA A100-SXM4-80GB, 51411, 81920, 100
2026/05/16 06:12:43.005, 3, NVIDIA A100-SXM4-80GB, 51339, 81920, 99
2026/05/16 06:13:13.006, 0, NVIDIA A100-SXM4-80GB, 51357, 81920, 0
2026/05/16 06:13:13.006, 1, NVIDIA A100-SXM4-80GB, 51411, 81920, 0
2026/05/16 06:13:13.006, 2, NVIDIA A100-SXM4-80GB, 51411, 81920, 0
2026/05/16 06:13:13.006, 3, NVIDIA A100-SXM4-80GB, 51339, 81920, 0
2026/05/16 06:13:43.006, 0, NVIDIA A100-SXM4-80GB, 51357, 81920, 81
2026/05/16 06:13:43.006, 1, NVIDIA A100-SXM4-80GB, 51411, 81920, 0
2026/05/16 06:13:43.006, 2, NVIDIA A100-SXM4-80GB, 51411, 81920, 0
2026/05/16 06:13:43.006, 3, NVIDIA A100-SXM4-80GB, 51339, 81920, 0
2026/05/16 06:14:13.007, 0, NVIDIA A100-SXM4-80GB, 51357, 81920, 0
2026/05/16 06:14:13.007, 1, NVIDIA A100-SXM4-80GB, 51411, 81920, 0
2026/05/16 06:14:13.007, 2, NVIDIA A100-SXM4-80GB, 51411, 81920, 0
2026/05/16 06:14:13.007, 3, NVIDIA A100-SXM4-80GB, 51339, 81920, 0
2026/05/16 06:14:43.008, 0, NVIDIA A100-SXM4-80GB, 51357, 81920, 100
2026/05/16 06:14:43.008, 1, NVIDIA A100-SXM4-80GB, 51411, 81920, 100
2026/05/16 06:14:43.008, 2, NVIDIA A100-SXM4-80GB, 51411, 81920, 99
2026/05/16 06:14:43.008, 3, NVIDIA A100-SXM4-80GB, 51339, 81920, 100
2026/05/16 06:15:13.008, 0, NVIDIA A100-SXM4-80GB, 51357, 81920, 0
2026/05/16 06:15:13.008, 1, NVIDIA A100-SXM4-80GB, 51411, 81920, 0
2026/05/16 06:15:13.008, 2, NVIDIA A100-SXM4-80GB, 51411, 81920, 0
2026/05/16 06:15:13.009, 3, NVIDIA A100-SXM4-80GB, 51339, 81920, 0
2026/05/16 06:15:43.009, 0, NVIDIA A100-SXM4-80GB, 51357, 81920, 0
2026/05/16 06:15:43.009, 1, NVIDIA A100-SXM4-80GB, 51411, 81920, 0
2026/05/16 06:15:43.009, 2, NVIDIA A100-SXM4-80GB, 51411, 81920, 0
2026/05/16 06:15:43.009, 3, NVIDIA A100-SXM4-80GB, 51339, 81920, 0
2026/05/16 06:16:13.009, 0, NVIDIA A100-SXM4-80GB, 51357, 81920, 99
2026/05/16 06:16:13.010, 1, NVIDIA A100-SXM4-80GB, 51411, 81920, 0
2026/05/16 06:16:13.010, 2, NVIDIA A100-SXM4-80GB, 51411, 81920, 0
2026/05/16 06:16:13.010, 3, NVIDIA A100-SXM4-80GB, 51339, 81920, 0
2026/05/16 06:16:43.010, 0, NVIDIA A100-SXM4-80GB, 51357, 81920, 0
2026/05/16 06:16:43.011, 1, NVIDIA A100-SXM4-80GB, 51411, 81920, 0
