stage2 fold=0 gpu=0 started 2026-05-09T01:05:16+02:00
fold = 0
device = cuda
stage1_checkpoint = /mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/outputs/experiments/p0_a40_20260508/stage1/fold0/best_stage1.pt
defect_train_count = 157
defect_val_count = 54
normal_train_count = 43
normal_val_count = 16
save_dir = /mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/outputs/experiments/p0_a40_e50_bs48_20260509/stage2/fold0
epoch 1/50 | random_normal=43 | hard_normal=0 | hard_pool=0 | train_loss=0.669776 | defect_dice=0.700487 | defect_iou=0.581173 | defect_recall=0.925926 | normal_fpr=0.062500 | normal_fp=1/16 | thr=0.72 | min_area=48 | stage2_score=0.700487 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 2/50 | random_normal=43 | hard_normal=0 | hard_pool=0 | train_loss=0.666601 | defect_dice=0.724082 | defect_iou=0.604420 | defect_recall=0.944444 | normal_fpr=0.062500 | normal_fp=1/16 | thr=0.86 | min_area=32 | stage2_score=0.724082 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 3/50 | random_normal=43 | hard_normal=63 | hard_pool=3 | train_loss=0.670046 | defect_dice=0.606567 | defect_iou=0.479286 | defect_recall=0.944444 | normal_fpr=0.625000 | normal_fp=10/16 | thr=0.90 | min_area=48 | stage2_score=-0.443433 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 4/50 | random_normal=43 | hard_normal=63 | hard_pool=3 | train_loss=0.667708 | defect_dice=0.704589 | defect_iou=0.584146 | defect_recall=0.944444 | normal_fpr=0.125000 | normal_fp=2/16 | thr=0.90 | min_area=32 | stage2_score=0.654589 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 5/50 | random_normal=43 | hard_normal=63 | hard_pool=9 | train_loss=0.666095 | defect_dice=0.707610 | defect_iou=0.586960 | defect_recall=0.944444 | normal_fpr=0.062500 | normal_fp=1/16 | thr=0.90 | min_area=48 | stage2_score=0.707610 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 6/50 | random_normal=43 | hard_normal=63 | hard_pool=9 | train_loss=0.664634 | defect_dice=0.742746 | defect_iou=0.616371 | defect_recall=0.981481 | normal_fpr=0.000000 | normal_fp=0/16 | thr=0.86 | min_area=8 | stage2_score=0.742746 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 7/50 | random_normal=43 | hard_normal=63 | hard_pool=4 | train_loss=0.663098 | defect_dice=0.719581 | defect_iou=0.599764 | defect_recall=0.944444 | normal_fpr=0.000000 | normal_fp=0/16 | thr=0.80 | min_area=16 | stage2_score=0.719581 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 8/50 | random_normal=43 | hard_normal=63 | hard_pool=4 | train_loss=0.661712 | defect_dice=0.705483 | defect_iou=0.576542 | defect_recall=0.981481 | normal_fpr=0.062500 | normal_fp=1/16 | thr=0.70 | min_area=16 | stage2_score=0.705483 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 9/50 | random_normal=43 | hard_normal=63 | hard_pool=7 | train_loss=0.660650 | defect_dice=0.723351 | defect_iou=0.592346 | defect_recall=0.981481 | normal_fpr=0.062500 | normal_fp=1/16 | thr=0.60 | min_area=8 | stage2_score=0.723351 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 10/50 | random_normal=43 | hard_normal=63 | hard_pool=7 | train_loss=0.659067 | defect_dice=0.746500 | defect_iou=0.620329 | defect_recall=0.981481 | normal_fpr=0.000000 | normal_fp=0/16 | thr=0.76 | min_area=16 | stage2_score=0.746500 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 11/50 | random_normal=43 | hard_normal=0 | hard_pool=0 | train_loss=0.653438 | defect_dice=0.738420 | defect_iou=0.609366 | defect_recall=0.981481 | normal_fpr=0.062500 | normal_fp=1/16 | thr=0.82 | min_area=16 | stage2_score=0.738420 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 12/50 | random_normal=43 | hard_normal=0 | hard_pool=0 | train_loss=0.652815 | defect_dice=0.748087 | defect_iou=0.621856 | defect_recall=0.981481 | normal_fpr=0.062500 | normal_fp=1/16 | thr=0.80 | min_area=0 | stage2_score=0.748087 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 13/50 | random_normal=43 | hard_normal=63 | hard_pool=1 | train_loss=0.657743 | defect_dice=0.703913 | defect_iou=0.581860 | defect_recall=0.962963 | normal_fpr=0.062500 | normal_fp=1/16 | thr=0.90 | min_area=8 | stage2_score=0.703913 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 14/50 | random_normal=43 | hard_normal=63 | hard_pool=1 | train_loss=0.656558 | defect_dice=0.624678 | defect_iou=0.485116 | defect_recall=0.962963 | normal_fpr=0.375000 | normal_fp=6/16 | thr=0.90 | min_area=48 | stage2_score=0.074678 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
