stage2 fold=1 gpu=1 started 2026-05-09T01:05:16+02:00
fold = 1
device = cuda
stage1_checkpoint = /mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/outputs/experiments/p0_a40_20260508/stage1/fold1/best_stage1.pt
defect_train_count = 158
defect_val_count = 53
normal_train_count = 44
normal_val_count = 15
save_dir = /mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/outputs/experiments/p0_a40_e50_bs48_20260509/stage2/fold1
epoch 1/50 | random_normal=44 | hard_normal=0 | hard_pool=0 | train_loss=0.635821 | defect_dice=0.760308 | defect_iou=0.634699 | defect_recall=1.000000 | normal_fpr=0.000000 | normal_fp=0/15 | thr=0.90 | min_area=8 | stage2_score=0.760308 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 2/50 | random_normal=44 | hard_normal=0 | hard_pool=0 | train_loss=0.633738 | defect_dice=0.727895 | defect_iou=0.603810 | defect_recall=0.981132 | normal_fpr=0.066667 | normal_fp=1/15 | thr=0.76 | min_area=24 | stage2_score=0.727895 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 3/50 | random_normal=44 | hard_normal=0 | hard_pool=0 | train_loss=0.632211 | defect_dice=0.768638 | defect_iou=0.649873 | defect_recall=1.000000 | normal_fpr=0.000000 | normal_fp=0/15 | thr=0.90 | min_area=0 | stage2_score=0.768638 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 4/50 | random_normal=44 | hard_normal=0 | hard_pool=0 | train_loss=0.631469 | defect_dice=0.785216 | defect_iou=0.671824 | defect_recall=1.000000 | normal_fpr=0.000000 | normal_fp=0/15 | thr=0.80 | min_area=8 | stage2_score=0.785216 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 5/50 | random_normal=44 | hard_normal=0 | hard_pool=0 | train_loss=0.630460 | defect_dice=0.785336 | defect_iou=0.674477 | defect_recall=0.981132 | normal_fpr=0.000000 | normal_fp=0/15 | thr=0.90 | min_area=48 | stage2_score=0.785336 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 6/50 | random_normal=44 | hard_normal=0 | hard_pool=0 | train_loss=0.629120 | defect_dice=0.803022 | defect_iou=0.693030 | defect_recall=0.981132 | normal_fpr=0.066667 | normal_fp=1/15 | thr=0.90 | min_area=48 | stage2_score=0.803022 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 7/50 | random_normal=44 | hard_normal=63 | hard_pool=1 | train_loss=0.633149 | defect_dice=0.806171 | defect_iou=0.692490 | defect_recall=1.000000 | normal_fpr=0.066667 | normal_fp=1/15 | thr=0.80 | min_area=48 | stage2_score=0.806171 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 8/50 | random_normal=44 | hard_normal=63 | hard_pool=1 | train_loss=0.631498 | defect_dice=0.802874 | defect_iou=0.687766 | defect_recall=1.000000 | normal_fpr=0.066667 | normal_fp=1/15 | thr=0.84 | min_area=24 | stage2_score=0.802874 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 9/50 | random_normal=44 | hard_normal=63 | hard_pool=3 | train_loss=0.630454 | defect_dice=0.807363 | defect_iou=0.695023 | defect_recall=1.000000 | normal_fpr=0.000000 | normal_fp=0/15 | thr=0.88 | min_area=24 | stage2_score=0.807363 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 10/50 | random_normal=44 | hard_normal=63 | hard_pool=3 | train_loss=0.630511 | defect_dice=0.788070 | defect_iou=0.668813 | defect_recall=1.000000 | normal_fpr=0.000000 | normal_fp=0/15 | thr=0.90 | min_area=48 | stage2_score=0.788070 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
epoch 11/50 | random_normal=44 | hard_normal=63 | hard_pool=2 | train_loss=0.629451 | defect_dice=0.785942 | defect_iou=0.667882 | defect_recall=0.981132 | normal_fpr=0.133333 | normal_fp=2/15 | thr=0.90 | min_area=48 | stage2_score=0.719275 | lr_encoder=2.000000e-05 | lr_decoder=1.000000e-04
