epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,pixel_precision_defect_macro,pixel_recall_defect_macro,pixel_f1_defect_macro,pixel_precision_labeled_micro,pixel_recall_labeled_micro,pixel_f1_labeled_micro,pixel_auprc_all_labeled,component_recall_3px,component_precision_3px,component_f1_3px,boundary_f1_3px,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
1,0.6358187009792516,0.6506249736274837,0.49985941390714766,1.0,0.4666666666666667,15,7,721.0,48.06666666666667,0.0,267.3,48.0,0.0,267.3,268.0,0.5047962370969935,0.9819157599517021,0.6506249734617919,0.5205116832131668,0.9901488665586557,0.6823293998667024,0.0,0.9937106918238994,0.5782345013477088,0.6855958506901902,0.4793542567258894,0.5,0,-0.08270835970584967,158,0,158,0,44,0,0,2,"{""camera"": 116, ""phone"": 86}",2e-05,0.0001
2,0.6337690359295005,0.7008774412430852,0.5595336321910721,1.0,0.3333333333333333,15,5,1522.0,101.46666666666667,0.0,448.99999999999875,101.33333333333333,0.0,448.99999999999875,1254.0,0.6004104262709826,0.9262610212892697,0.7008774410538782,0.5954819218830761,0.9668921132588627,0.7370408889375445,0.0,0.9937106918238994,0.6799191374663073,0.7708295896975143,0.5719095595201666,0.5,0,0.23421077457641853,158,0,158,0,44,0,0,2,"{""camera"": 116, ""phone"": 86}",2e-05,0.0001
3,0.6338160965177748,0.665485206424612,0.5174862237200473,1.0,0.3333333333333333,15,5,212.0,14.133333333333333,0.0,61.799999999999855,14.133333333333333,0.0,61.799999999999855,157.0,0.5321259680011662,0.965121577004321,0.665485206251542,0.538263484076824,0.984224722530148,0.6959295000967882,0.0,0.9937106918238994,0.6510631925726266,0.7334531296795448,0.4841136117787186,0.5,0,0.19881853975794533,158,63,144,14,44,14,7,2,"{""camera"": 122, ""phone"": 94}",2e-05,0.0001
4,0.6324964298142327,0.7459284467376467,0.611800106056299,1.0,0.13333333333333333,15,2,171.0,11.4,0.0,72.89999999999993,11.4,0.0,72.89999999999993,117.0,0.6388370791460407,0.942227633280969,0.7459284465672993,0.6882375979112272,0.9464089364815073,0.796935850511227,0.0,0.9874213836477986,0.7672506738544473,0.8230662419341664,0.66495573185486,0.5,0,0.67926178007098,158,63,144,14,44,14,7,2,"{""camera"": 122, ""phone"": 94}",2e-05,0.0001
5,0.6310076373759831,0.6807819309743259,0.5326660218518628,1.0,0.6666666666666666,15,10,1725.0,115.0,65.0,321.09999999999985,112.13333333333334,65.0,308.49999999999983,417.0,0.5417073573506087,0.9688589057258715,0.6807819308027085,0.5735133048089576,0.9799611340247827,0.7235661360232228,0.0,0.9937106918238994,0.6208370769691525,0.7250360750360748,0.5288291271859781,0.5,0,-0.45255140235900737,158,63,146,12,44,12,6,2,"{""camera"": 122, ""phone"": 92}",2e-05,0.0001
6,0.6297208221159248,0.7005349221588675,0.5583172724244281,1.0,0.6,15,9,4126.0,275.06666666666666,145.0,861.6,258.26666666666665,136.0,766.2999999999998,858.0,0.5747526741737583,0.9528167644693057,0.7005349219872212,0.6322513119877351,0.9624355412737807,0.7631606574412318,0.0,0.9874213836477986,0.5711215932914046,0.6815513626834381,0.5752083382281735,0.5,0,-0.2994650778411325,158,63,146,12,44,12,6,2,"{""camera"": 122, ""phone"": 92}",2e-05,0.0001
7,0.6323135675385941,0.6936593641203729,0.5497692346037139,1.0,0.7333333333333333,15,11,4557.0,303.8,140.0,953.0999999999996,276.53333333333336,140.0,953.0999999999996,1224.0,0.5731853438051525,0.9377920072477064,0.6936593639434133,0.6093124317437204,0.9615244797300027,0.7459320756293597,0.0,0.9874213836477986,0.5855345911949685,0.6917789757412398,0.5720526060312804,0.5,0,-0.5730073025462937,158,63,102,56,44,56,28,2,"{""camera"": 142, ""phone"": 116}",2e-05,0.0001
8,0.6311002637064734,0.6845526779282447,0.536610049058423,1.0,0.5333333333333333,15,8,3765.0,251.0,72.0,964.7999999999998,239.0,72.0,925.5999999999998,1067.0,0.5483596556763208,0.963855026374248,0.6845526777528569,0.5916235930104875,0.9744768128105127,0.7362535264756944,0.0,0.9937106918238994,0.6019766397124888,0.7084156933213537,0.5461649793142417,0.5,0,-0.182113988738422,158,63,102,56,44,56,28,2,"{""camera"": 142, ""phone"": 116}",2e-05,0.0001
9,0.6291987165327995,0.6721729648544738,0.5245520939196788,1.0,0.5333333333333333,15,8,1809.0,120.6,1.0,588.1999999999999,120.26666666666667,1.0,588.1999999999999,626.0,0.531656402833212,0.9780765376238826,0.6721729646851959,0.6093323265977483,0.9742748533549953,0.7497530582782463,0.0,0.9874213836477986,0.7462264150943396,0.8137466307277629,0.5103863458736634,0.5,0,-0.19449370181219294,158,63,112,46,44,46,23,2,"{""camera"": 142, ""phone"": 106}",2e-05,0.0001
10,0.6286627611806316,0.7089389931763653,0.5653212806670889,1.0,0.4,15,6,1393.0,92.86666666666666,0.0,397.3,92.86666666666666,0.0,397.3,405.0,0.5762038006391433,0.9673812156946836,0.7089389930051426,0.6282314821266811,0.9711018459094234,0.762913823225049,0.0,0.9874213836477986,0.7551886792452831,0.8194260665958778,0.5894336992160026,0.5,0,0.10893899317636524,158,63,112,46,44,46,23,2,"{""camera"": 142, ""phone"": 106}",1e-05,5e-05
