epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,pixel_precision_defect_macro,pixel_recall_defect_macro,pixel_f1_defect_macro,pixel_precision_labeled_micro,pixel_recall_labeled_micro,pixel_f1_labeled_micro,pixel_auprc_all_labeled,component_recall_3px,component_precision_3px,component_f1_3px,boundary_f1_3px,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
1,0.6451640798721785,0.32193291364269827,0.2065215414082685,0.9787234042553191,1.0,34,34,1294298.0,38067.58823529412,34042.5,86275.89999999995,11416.264705882353,10256.5,27227.699999999997,48917.0,0.23788801700809978,0.9038254433464397,0.32193291317102424,0.11788361104202935,0.9786450662739322,0.2104207883066515,0.0,0.9468085106382979,0.278227289892001,0.34147001097494795,0.1251654775499558,0.5,0,-1.4780670863573018,371,0,371,0,274,0,0,2,"{""camera"": 156, ""dphone"": 375, ""phone"": 114}",2e-05,0.0001
2,0.6316637735307953,0.36133491902800957,0.2403142686734615,0.9787234042553191,0.8823529411764706,34,30,1323085.0,38914.26470588235,21108.5,139604.94999999987,15335.64705882353,8442.0,52585.49999999995,105982.0,0.28243186072833154,0.9414426738858922,0.36133491861231504,0.11128366231662681,0.982538000266105,0.19992368184899975,0.0,0.9787234042553191,0.3011571216672937,0.3632251008584913,0.14159650818383437,0.5,0,-1.2033709633249317,371,0,371,0,274,0,0,2,"{""camera"": 156, ""dphone"": 375, ""phone"": 114}",2e-05,0.0001
3,0.6241888181176237,0.4509449033792799,0.3158565111553093,0.9361702127659575,0.8235294117647058,34,28,522225.0,15359.558823529413,7001.0,66417.84999999992,7287.323529411765,3715.5,31264.349999999948,71458.0,0.4242281367510458,0.8601753069228637,0.45094490255696956,0.2052486020158167,0.9695653769745686,0.33878033756116405,0.0,0.925531914893617,0.4405377746636683,0.4550100821439268,0.21100042757980736,0.5,0,-0.9961139201501319,371,148,223,148,223,148,244,2,"{""camera"": 149, ""dphone"": 482, ""phone"": 111}",2e-05,0.0001
4,0.6168930788728643,0.43853372348923925,0.30216387146810236,0.9787234042553191,0.8823529411764706,34,30,690122.0,20297.70588235294,10937.0,76994.74999999996,8455.735294117647,4676.0,31138.79999999997,63424.0,0.34797997425338284,0.939258360123293,0.4385337230762762,0.17504869520538574,0.983184910923614,0.2971857057023324,0.0,0.9787234042553191,0.4096034651197619,0.46672220125830005,0.18010150384042212,0.5,0,-1.126172158863702,371,148,223,148,223,148,244,2,"{""camera"": 149, ""dphone"": 485, ""phone"": 108}",2e-05,0.0001
5,0.6105389298610789,0.5816813938859708,0.438770213750422,0.9574468085106383,0.7647058823529411,34,26,232932.0,6850.941176470588,2538.5,36180.999999999956,2831.5,1221.5,12359.399999999994,19817.0,0.544653170450757,0.8618844483104022,0.5816813931362629,0.34316604467593836,0.9382727944246395,0.5025341106653807,0.0,0.9550827423167848,0.5601186426561895,0.6009935547379371,0.3581358957089032,0.5,0,-0.7477303708199114,371,148,223,148,223,148,232,2,"{""camera"": 147, ""dphone"": 484, ""phone"": 111}",2e-05,0.0001
6,0.6061956590828411,0.6051856552911156,0.4682278109414616,0.9361702127659575,0.6764705882352942,34,23,146599.0,4311.735294117647,677.5,20613.449999999968,2090.764705882353,557.0,9182.099999999991,14424.0,0.59862643301623,0.8368156210750475,0.6051856544409331,0.41752372311863406,0.907916167719617,0.5720011012889561,0.0,0.9361702127659575,0.64496168134466,0.6627750340498547,0.36573217235594,0.5,0,-0.5477555211794728,371,148,223,148,223,148,232,2,"{""camera"": 154, ""dphone"": 477, ""phone"": 111}",2e-05,0.0001
7,0.601712044368508,0.5878729577158261,0.4557519452510765,0.9574468085106383,0.7941176470588235,34,27,325346.0,9569.0,2154.0,42654.84999999999,4628.176470588235,1157.5,18296.19999999999,25979.0,0.5328197466557477,0.8476307596530612,0.5878729570167113,0.300946411149774,0.9291196968237145,0.45463448911428667,0.0,0.9078014184397163,0.5866176783327504,0.611203296234989,0.3770950943028406,0.5,0,-0.8003623364018209,371,148,223,148,223,148,164,2,"{""camera"": 153, ""dphone"": 482, ""phone"": 107}",2e-05,0.0001
8,0.5972193738515365,0.5697036838525187,0.43993858376135914,0.8936170212765957,0.6764705882352942,34,23,125774.0,3699.235294117647,496.5,17656.549999999956,1732.7058823529412,327.0,6546.749999999998,13180.0,0.5676468948181412,0.847673043062853,0.5697036828808788,0.424098159964769,0.9433104391192839,0.5851304749348817,0.0,0.8936170212765957,0.5648687960205073,0.5485290123587996,0.3272042217999481,0.5,0,-0.5832374926180697,371,148,223,148,223,148,164,2,"{""camera"": 152, ""dphone"": 481, ""phone"": 109}",2e-05,0.0001
9,0.5926165515056221,0.5524340925323526,0.4026479474030248,0.9787234042553191,0.7352941176470589,34,25,181012.0,5323.882352941177,569.5,23702.84999999994,2865.6176470588234,449.0,10590.74999999999,21599.0,0.47586218600897967,0.9049144756262816,0.5524340920421013,0.36894047589368073,0.9505457448419198,0.531562655144943,0.0,0.9787234042553191,0.5571134898609459,0.6205707382079163,0.2605903154119163,0.5,0,-0.7181541427617651,371,148,223,148,223,148,199,2,"{""camera"": 156, ""dphone"": 478, ""phone"": 108}",2e-05,0.0001
10,0.5872946001028502,0.6189182633071464,0.4840761143770189,0.9148936170212766,0.7058823529411765,34,24,123039.0,3618.794117647059,239.0,19582.099999999944,1797.235294117647,161.0,7428.149999999996,19045.0,0.6376024559509424,0.8029397436565604,0.6189182623982066,0.4607193718393366,0.8727581792906005,0.6030796690798245,0.0,0.9078014184397163,0.6926798378926038,0.671481941319238,0.38178940099359965,0.5,0,-0.5928464425752067,371,148,223,148,223,148,199,2,"{""camera"": 148, ""dphone"": 484, ""phone"": 110}",2e-05,0.0001
