epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
1,0.6697730588912963,0.6594427336436094,0.5168024976477632,0.9814814814814815,0.375,16,6,1002.0,62.625,0.0,292.25,61.1875,0.0,286.5,765.0,0.5,0,0.10944273364360935,157,0,157,0,43,0,0,2,"{""camera"": 116, ""phone"": 84}",2e-05,0.0001
2,0.6665669012069703,0.5835081962368611,0.4324851168309542,1.0,0.8125,16,13,5465.0,341.5625,145.5,1164.25,201.5625,129.0,588.75,753.0,0.5,0,-0.8414918037631389,157,0,157,0,43,0,0,2,"{""camera"": 116, ""phone"": 84}",2e-05,0.0001
3,0.6699898145497979,0.4866053975699259,0.34210643703162774,1.0,1.0,16,16,29462.0,1841.375,1268.0,5235.25,1579.625,1061.0,4826.75,6653.0,0.5,0,-1.3133946024300742,157,63,94,63,43,63,34,2,"{""camera"": 142, ""phone"": 121}",2e-05,0.0001
4,0.667678694761298,0.4927548247415643,0.348081314137862,1.0,0.875,16,14,17773.0,1110.8125,1046.0,2785.75,772.9375,663.5,1855.0,2410.0,0.5,0,-1.0572451752584358,157,63,94,63,43,63,34,2,"{""camera"": 142, ""phone"": 121}",2e-05,0.0001
5,0.66607529672833,0.49872447138081916,0.34887734418829686,1.0,0.8125,16,13,10187.0,636.6875,307.0,2274.5,507.4375,266.5,1481.5,2032.0,0.5,0,-0.9262755286191808,157,63,94,63,43,63,39,2,"{""camera"": 146, ""phone"": 117}",2e-05,0.0001
6,0.664704973480094,0.5763984493284466,0.42402222940143697,1.0,0.5,16,8,3537.0,221.0625,14.5,839.0,160.125,9.5,541.0,679.0,0.5,0,-0.2236015506715534,157,63,94,63,43,63,39,2,"{""camera"": 145, ""phone"": 118}",2e-05,0.0001
7,0.6614534073862536,0.6061254741488297,0.45148005260363205,1.0,0.5625,16,9,2602.0,162.625,75.0,785.0,123.0625,55.5,464.0,794.0,0.5,0,-0.3188745258511704,157,63,125,32,43,32,16,2,"{""camera"": 128, ""phone"": 104}",1e-05,5e-05
8,0.6604322893866177,0.6442040498198612,0.49284888531044974,1.0,0.5,16,8,2059.0,128.6875,17.5,460.5,100.75,17.5,352.0,682.0,0.5,0,-0.1557959501801388,157,63,125,32,43,32,16,2,"{""camera"": 128, ""phone"": 104}",1e-05,5e-05
9,0.6596387075341266,0.6636339331504049,0.5137977445765108,1.0,0.375,16,6,1343.0,83.9375,0.0,302.0,71.5,0.0,291.0,420.0,0.5,0,0.11363393315040482,157,63,127,30,43,30,15,2,"{""camera"": 126, ""phone"": 104}",1e-05,5e-05
10,0.6596569579580556,0.6729125858225328,0.523320008720662,1.0,0.375,16,6,901.0,56.3125,0.0,214.0,52.125,0.0,202.75,433.0,0.5,0,0.12291258582253273,157,63,127,30,43,30,15,2,"{""camera"": 126, ""phone"": 104}",1e-05,5e-05
11,0.6571860707134282,0.6801772696322197,0.5319841531753476,1.0,0.1875,16,3,785.0,49.0625,0.0,344.5,37.1875,0.0,202.0,370.0,0.5,0,0.5051772696322196,157,63,139,18,43,18,9,2,"{""camera"": 122, ""phone"": 96}",1e-05,5e-05
12,0.6567825078964233,0.6995350200309457,0.5549005954373667,1.0,0.125,16,2,377.0,23.5625,0.0,120.75,23.5625,0.0,120.75,324.0,0.5,0,0.6495350200309458,157,63,139,18,43,18,9,2,"{""camera"": 122, ""phone"": 96}",1e-05,5e-05
13,0.6559202013728774,0.6988383878277284,0.5576514507255421,0.9814814814814815,0.0625,16,1,418.0,26.125,0.0,104.5,26.125,0.0,104.5,418.0,0.5,0,0.6988383878277284,157,63,143,14,43,14,7,2,"{""camera"": 122, ""phone"": 92}",1e-05,5e-05
14,0.6551139599809023,0.6730692894273361,0.5237235182384546,1.0,0.25,16,4,665.0,41.5625,0.0,197.5,38.9375,0.0,166.0,442.0,0.5,0,0.37306928942733614,157,63,143,14,43,14,7,2,"{""camera"": 122, ""phone"": 92}",1e-05,5e-05
15,0.654877528138117,0.7064820359335466,0.5612443456440337,1.0,0.1875,16,3,332.0,20.75,0.0,156.0,20.375,0.0,151.5,183.0,0.5,0,0.5314820359335466,157,63,139,18,43,18,9,2,"{""camera"": 122, ""phone"": 96}",1e-05,5e-05
16,0.6546598093225322,0.6986224912036539,0.5515315872062387,1.0,0.1875,16,3,599.0,37.4375,0.0,224.75,33.6875,0.0,179.75,386.0,0.5,0,0.523622491203654,157,63,139,18,43,18,9,2,"{""camera"": 122, ""phone"": 96}",1e-05,5e-05
17,0.6534953983324878,0.7004483562179095,0.5544619500833944,1.0,0.25,16,4,359.0,22.4375,0.0,120.5,19.625,0.0,109.25,236.0,0.5,0,0.4004483562179095,157,63,145,12,43,12,6,2,"{""camera"": 120, ""phone"": 92}",1e-05,5e-05
18,0.6529392543828713,0.6783888889723356,0.530174725253615,1.0,0.1875,16,3,400.0,25.0,0.0,113.75,22.0625,0.0,102.0,279.0,0.5,0,0.5033888889723357,157,63,145,12,43,12,6,2,"{""camera"": 120, ""phone"": 92}",1e-05,5e-05
19,0.65253261062834,0.6846177052179618,0.53719848089794,1.0,0.1875,16,3,283.0,17.6875,0.0,90.0,15.25,0.0,80.25,204.0,0.5,0,0.5096177052179618,157,63,141,16,43,16,8,2,"{""camera"": 120, ""phone"": 96}",5e-06,2.5e-05
20,0.6529975864622328,0.7028726338901577,0.5573543560491957,1.0,0.25,16,4,231.0,14.4375,0.0,70.5,11.125,0.0,57.25,106.0,0.5,0,0.40287263389015776,157,63,141,16,43,16,8,2,"{""camera"": 120, ""phone"": 96}",5e-06,2.5e-05
21,0.6517924407743058,0.6956642342694723,0.5496915622701916,1.0,0.1875,16,3,368.0,23.0,0.0,103.0,13.25,0.0,64.0,178.0,0.5,0,0.5206642342694723,157,63,145,12,43,12,6,2,"{""camera"": 122, ""phone"": 90}",5e-06,2.5e-05
22,0.6515237958926074,0.703874635878555,0.5595262779061387,1.0,0.0625,16,1,273.0,17.0625,0.0,68.25,11.3125,0.0,45.25,181.0,0.5,0,0.703874635878555,157,63,145,12,43,12,6,2,"{""camera"": 122, ""phone"": 90}",5e-06,2.5e-05
23,0.6515096253323778,0.7097488644948383,0.5662556374963197,1.0,0.0625,16,1,206.0,12.875,0.0,51.5,10.75,0.0,43.0,172.0,0.5,0,0.7097488644948383,157,63,143,14,43,14,7,2,"{""camera"": 118, ""phone"": 96}",5e-06,2.5e-05
24,0.6511479242939815,0.7037798617603669,0.5589484024265767,1.0,0.0625,16,1,269.0,16.8125,0.0,67.25,12.5625,0.0,50.25,201.0,0.5,0,0.7037798617603669,157,63,143,14,43,14,7,2,"{""camera"": 118, ""phone"": 96}",5e-06,2.5e-05
25,0.6510380954917417,0.715353051276837,0.5720583735685557,1.0,0.0625,16,1,156.0,9.75,0.0,39.0,8.4375,0.0,33.75,135.0,0.5,0,0.715353051276837,157,63,139,18,43,18,9,2,"{""camera"": 118, ""phone"": 100}",5e-06,2.5e-05
26,0.6509779297977413,0.7035057851448372,0.5582289596223264,1.0,0.125,16,2,168.0,10.5,0.0,59.0,9.875,0.0,56.5,124.0,0.5,0,0.6535057851448371,157,63,139,18,43,18,9,2,"{""camera"": 118, ""phone"": 100}",5e-06,2.5e-05
27,0.6499508057321821,0.7007127540500137,0.555090200111977,1.0,0.125,16,2,311.0,19.4375,0.0,142.75,18.4375,0.0,130.75,181.0,0.5,0,0.6507127540500137,157,63,147,10,43,10,5,2,"{""camera"": 118, ""phone"": 92}",5e-06,2.5e-05
28,0.6496917145592825,0.7047364167657284,0.5599787431536883,1.0,0.1875,16,3,317.0,19.8125,0.0,150.5,16.6875,0.0,113.0,173.0,0.5,0,0.5297364167657284,157,63,147,10,43,10,5,2,"{""camera"": 118, ""phone"": 92}",5e-06,2.5e-05
29,0.6496542926146606,0.7057897029222481,0.5610990234827268,1.0,0.125,16,2,340.0,21.25,0.0,150.5,17.625,0.0,107.0,209.0,0.5,0,0.6557897029222481,157,63,143,14,43,14,7,2,"{""camera"": 118, ""phone"": 96}",5e-06,2.5e-05
30,0.6493550422035645,0.7133481566736847,0.5700097061669903,1.0,0.125,16,2,286.0,17.875,0.0,120.0,15.5,0.0,91.5,189.0,0.5,0,0.6633481566736847,157,63,143,14,43,14,7,2,"{""camera"": 118, ""phone"": 96}",5e-06,2.5e-05
31,0.648950992890124,0.712215198499731,0.5687567545522485,1.0,0.125,16,2,245.0,15.3125,0.0,118.25,13.5625,0.0,97.25,131.0,0.5,0,0.6622151984997311,157,63,145,12,43,12,6,2,"{""camera"": 118, ""phone"": 94}",2.5e-06,1.25e-05
32,0.6486715741877286,0.7077597505633905,0.563519781411178,1.0,0.1875,16,3,172.0,10.75,0.0,83.0,10.75,0.0,83.0,89.0,0.5,0,0.5327597505633905,157,63,145,12,43,12,6,2,"{""camera"": 118, ""phone"": 94}",2.5e-06,1.25e-05
33,0.6503879889002386,0.6867267897615748,0.5389141691767007,1.0,0.1875,16,3,339.0,21.1875,0.0,133.5,21.0,0.0,131.25,234.0,0.5,0,0.5117267897615747,157,63,145,12,43,12,6,2,"{""camera"": 118, ""phone"": 94}",2.5e-06,1.25e-05
34,0.648781919254447,0.6667621600287439,0.5164673923717987,1.0,0.125,16,2,556.0,34.75,0.0,189.0,34.75,0.0,189.0,456.0,0.5,0,0.6167621600287438,157,63,145,12,43,12,6,2,"{""camera"": 118, ""phone"": 94}",2.5e-06,1.25e-05
35,0.6488758325576782,0.6459435581365166,0.4938311612867667,1.0,0.125,16,2,814.0,50.875,0.0,272.0,50.875,0.0,272.0,677.0,0.5,0,0.5959435581365167,157,63,147,10,43,10,5,2,"{""camera"": 120, ""phone"": 90}",2.5e-06,1.25e-05
36,0.6481207694326129,0.655954662980163,0.5049784326708845,1.0,0.125,16,2,852.0,53.25,0.0,283.5,53.25,0.0,283.5,711.0,0.5,0,0.6059546629801631,157,63,147,10,43,10,5,2,"{""camera"": 120, ""phone"": 90}",1.25e-06,6.25e-06
37,0.6483888738560226,0.6669474299706436,0.5170314330186598,1.0,0.1875,16,3,858.0,53.625,0.0,276.25,53.625,0.0,276.25,733.0,0.5,0,0.4919474299706436,157,63,145,12,43,12,6,2,"{""camera"": 120, ""phone"": 92}",1.25e-06,6.25e-06
38,0.6484275077873806,0.6580145149647427,0.5069483226013224,1.0,0.1875,16,3,936.0,58.5,0.0,308.25,58.0625,0.0,303.0,783.0,0.5,0,0.48301451496474274,157,63,145,12,43,12,6,2,"{""camera"": 120, ""phone"": 92}",1.25e-06,6.25e-06
