epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,pixel_precision_defect_macro,pixel_recall_defect_macro,pixel_f1_defect_macro,pixel_precision_labeled_micro,pixel_recall_labeled_micro,pixel_f1_labeled_micro,pixel_auprc_all_labeled,component_recall_3px,component_precision_3px,component_f1_3px,boundary_f1_3px,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
1,0.6358209925122781,0.6517555112081357,0.5010059431732343,1.0,0.4,15,6,768.0,51.2,0.0,277.59999999999997,51.2,0.0,277.59999999999997,293.0,0.5060603413708508,0.9814237923625163,0.6517555110425914,0.5208806050145564,0.99008154674015,0.6826303021301351,0.0,0.9937106918238994,0.5751572327044024,0.6881864466770127,0.4810462797291099,0.5,0,0.051755511208135596,158,0,158,0,44,0,0,2,"{""camera"": 116, ""phone"": 86}",2e-05,0.0001
2,0.6337498479550427,0.6984277501882473,0.5571876391652414,1.0,0.4,15,6,1570.0,104.66666666666667,0.0,450.6999999999987,104.6,0.0,449.99999999999864,1332.0,0.6027342199369636,0.9214473172415223,0.6984277499890134,0.5933664487441215,0.966604882033238,0.7353351883780878,0.0,0.9937106918238994,0.6804132973944294,0.7692273135669362,0.5711459613784398,0.5,0,0.09842775018824723,158,0,158,0,44,0,0,2,"{""camera"": 116, ""phone"": 86}",2e-05,0.0001
3,0.6338647201254561,0.6573214297826722,0.5091644238015604,1.0,0.26666666666666666,15,4,458.0,30.533333333333335,0.0,153.39999999999964,30.533333333333335,0.0,153.39999999999964,383.0,0.5323588525412991,0.9566232300670475,0.657321429603194,0.5317897697550104,0.9809125874596643,0.689678675447371,0.0,0.9937106918238994,0.6813117699910153,0.7681491464510333,0.4575309289479501,0.5,0,0.32398809644933885,158,63,138,20,44,20,10,2,"{""camera"": 124, ""phone"": 98}",2e-05,0.0001
4,0.6325736255259127,0.7322972229017585,0.5947955313759117,1.0,0.13333333333333333,15,2,38.0,2.533333333333333,0.0,17.799999999999994,2.533333333333333,0.0,17.799999999999994,22.0,0.6146433775801684,0.9542552224920566,0.7322972227368415,0.670708380100226,0.9520593132480915,0.7869939269377595,0.0,0.9937106918238994,0.7924528301886793,0.8499101527403413,0.6226408579339777,0.5,0,0.6656305562350918,158,63,138,20,44,20,10,2,"{""camera"": 124, ""phone"": 98}",2e-05,0.0001
5,0.6307768242699759,0.687249365563442,0.5408756883128696,1.0,0.13333333333333333,15,2,682.0,45.46666666666667,0.0,207.3999999999993,45.46666666666667,0.0,207.3999999999993,675.0,0.5483452441460305,0.9741428013213997,0.6872493653939735,0.595364010237788,0.9771561415870422,0.7399124245354032,0.0,0.9937106918238994,0.6737421383647799,0.7562743336328241,0.546009630190456,0.5,0,0.6205826988967753,158,63,150,8,44,8,4,2,"{""camera"": 120, ""phone"": 90}",2e-05,0.0001
6,0.6295888611248561,0.7041396622051921,0.5608569152338644,1.0,0.6,15,9,2687.0,179.13333333333333,50.0,837.4,172.2,50.0,837.4,864.0,0.5727828767625115,0.9661246899293118,0.704139662036654,0.6258369904865705,0.9689790276325415,0.7604926356500405,0.0,0.9937106918238994,0.671832884097035,0.7624887690925426,0.5831835897048719,0.5,0,-0.2958603377948079,158,63,150,8,44,8,4,2,"{""camera"": 120, ""phone"": 90}",2e-05,0.0001
7,0.6315637245178223,0.7441407890435959,0.6118473615491944,1.0,0.5333333333333333,15,8,557.0,37.13333333333333,4.0,151.6999999999998,37.13333333333333,4.0,151.6999999999998,284.0,0.6443134103181377,0.9273447252125867,0.7441407888738455,0.6913493762723681,0.9434244245277514,0.7979524594022123,0.0,0.9779874213836477,0.7307277628032345,0.7936208445642406,0.6831137169641659,0.5,0,-0.12252587762307077,158,63,110,48,44,48,24,2,"{""camera"": 136, ""phone"": 114}",2e-05,0.0001
8,0.6303221521377563,0.7166876627863311,0.5774268354460137,1.0,0.4666666666666667,15,7,1324.0,88.26666666666667,0.0,343.2999999999995,88.26666666666667,0.0,343.2999999999995,645.0,0.5955976486663694,0.9485275309772059,0.7166876626191601,0.624371454217466,0.9646391433328696,0.7580731628176008,0.0,0.9779874213836477,0.688477088948787,0.7632409519201973,0.6140034501364757,0.5,0,-0.016645670547002278,158,63,110,48,44,48,24,2,"{""camera"": 136, ""phone"": 114}",2e-05,0.0001
9,0.6279035971082491,0.7142902760929956,0.5727297080579685,1.0,0.6666666666666666,15,10,1873.0,124.86666666666666,17.0,457.09999999999957,105.6,17.0,395.49999999999943,742.0,0.586519681824553,0.9651335920579147,0.7142902759265588,0.641535780780064,0.964971254437498,0.770695146146112,0.0,0.9874213836477986,0.7110062893081762,0.7843216531895777,0.6035251035167402,0.5,0,-0.41904305724033775,158,63,128,30,44,30,15,2,"{""camera"": 130, ""phone"": 102}",2e-05,0.0001
10,0.6276847946232763,0.7050864725138488,0.5629657568215699,1.0,0.5333333333333333,15,8,1221.0,81.4,27.0,449.0999999999998,81.33333333333333,26.0,449.0999999999998,566.0,0.5748548482612161,0.9681860320129824,0.705086472346522,0.6407185985126903,0.9663041868439123,0.7705292917725369,0.0,0.9874213836477986,0.7012578616352201,0.7828541479484875,0.5855611409962127,0.5,0,-0.16158019415281788,158,63,128,30,44,30,15,2,"{""camera"": 130, ""phone"": 102}",1e-05,5e-05
