epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
1,0.6346572897221783,0.6425757704160786,0.4958722596830728,1.0,0.5333333333333333,15,8,2475.0,165.0,25.0,689.0999999999996,127.13333333333334,17.0,522.3,579.0,0.5,0,-0.2240908962505881,158,0,158,0,44,0,0,2,"{""camera"": 116, ""phone"": 86}",2e-05,0.0001
2,0.6324439296627989,0.7175775594355144,0.5818862702649233,1.0,0.26666666666666666,15,4,2311.0,154.06666666666666,0.0,928.3999999999992,149.2,0.0,877.299999999999,1459.0,0.5,0,0.38424422610218106,158,0,158,0,44,0,0,2,"{""camera"": 116, ""phone"": 86}",2e-05,0.0001
3,0.6335744795046354,0.6766671495775805,0.5311262337756131,1.0,0.2,15,3,3391.0,226.06666666666666,0.0,1471.0999999999992,222.0,0.0,1452.7999999999993,1912.0,0.5,0,0.47666714957758044,158,63,132,26,44,26,13,2,"{""camera"": 128, ""phone"": 100}",2e-05,0.0001
4,0.6320424832795796,0.7415246514454302,0.6064852013114712,1.0,0.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.7415246514454302,158,63,132,26,44,26,13,2,"{""camera"": 128, ""phone"": 100}",2e-05,0.0001
5,0.6296944567135402,0.7123998437826986,0.569192666669854,1.0,0.26666666666666666,15,4,215.0,14.333333333333334,0.0,69.79999999999991,13.8,0.0,64.89999999999989,130.0,0.5,0,0.3790665104493653,158,63,150,8,44,8,4,2,"{""camera"": 120, ""phone"": 90}",2e-05,0.0001
6,0.6287567922047206,0.7074258601230689,0.5717393133165942,1.0,0.6,15,9,5966.0,397.73333333333335,18.0,1888.299999999997,389.3333333333333,18.0,1857.0999999999972,3780.0,0.5,0,-0.29257413987693115,158,63,150,8,44,8,4,2,"{""camera"": 120, ""phone"": 90}",2e-05,0.0001
7,0.6317766627600027,0.7597342572512924,0.6315600389981171,1.0,0.4666666666666667,15,7,663.0,44.2,0.0,199.89999999999998,39.93333333333333,0.0,168.29999999999995,190.0,0.5,0,0.026400923917959007,158,63,102,56,44,56,28,2,"{""camera"": 142, ""phone"": 116}",2e-05,0.0001
8,0.6303811461426491,0.7320603133663114,0.59512209581227,1.0,0.4666666666666667,15,7,690.0,46.0,0.0,208.99999999999972,44.93333333333333,0.0,208.99999999999972,384.0,0.5,0,-0.0012730199670220044,158,63,102,56,44,56,28,2,"{""camera"": 142, ""phone"": 116}",2e-05,0.0001
9,0.6270808044232821,0.6975556291100788,0.5540844000289585,1.0,0.4666666666666667,15,7,399.0,26.6,0.0,109.99999999999994,26.266666666666666,0.0,108.49999999999996,140.0,0.5,0,-0.03577770422325455,158,63,132,26,44,26,13,2,"{""camera"": 132, ""phone"": 96}",2e-05,0.0001
10,0.6263136863708496,0.747447439986583,0.6159990524948433,1.0,0.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.747447439986583,158,63,132,26,44,26,13,2,"{""camera"": 132, ""phone"": 96}",1e-05,5e-05
11,0.6245201135350165,0.7533451209821154,0.6252443616025156,1.0,0.06666666666666667,15,1,134.0,8.933333333333334,0.0,40.19999999999986,7.066666666666666,0.0,31.799999999999887,106.0,0.5,0,0.7533451209821154,158,63,146,12,44,12,6,2,"{""camera"": 122, ""phone"": 92}",1e-05,5e-05
12,0.6239518484222555,0.7534601866843108,0.6230746891648857,1.0,0.06666666666666667,15,1,354.0,23.6,0.0,106.19999999999962,17.133333333333333,0.0,77.09999999999972,257.0,0.5,0,0.7534601866843108,158,63,146,12,44,12,6,2,"{""camera"": 122, ""phone"": 92}",1e-05,5e-05
13,0.6233368780877855,0.7558177337382732,0.6276937569543745,1.0,0.06666666666666667,15,1,76.0,5.066666666666666,0.0,22.79999999999992,5.066666666666666,0.0,22.79999999999992,76.0,0.5,0,0.7558177337382732,158,63,144,14,44,14,7,2,"{""camera"": 126, ""phone"": 90}",1e-05,5e-05
14,0.6231313745180765,0.7450350441196752,0.6121525736023391,1.0,0.13333333333333333,15,2,215.0,14.333333333333334,0.0,69.2999999999998,14.333333333333334,0.0,69.2999999999998,203.0,0.5,0,0.6783683774530086,158,63,144,14,44,14,7,2,"{""camera"": 126, ""phone"": 90}",1e-05,5e-05
15,0.6227495910924509,0.744687414382699,0.6121735243608307,1.0,0.13333333333333333,15,2,327.0,21.8,0.0,111.69999999999972,19.133333333333333,0.0,99.69999999999976,253.0,0.5,0,0.6780207477160324,158,63,142,16,44,16,8,2,"{""camera"": 124, ""phone"": 94}",1e-05,5e-05
16,0.6221933747650287,0.7508766137685884,0.6208258696910134,1.0,0.13333333333333333,15,2,236.0,15.733333333333333,0.0,85.59999999999982,15.733333333333333,0.0,85.59999999999982,199.0,0.5,0,0.6842099471019217,158,63,142,16,44,16,8,2,"{""camera"": 124, ""phone"": 94}",1e-05,5e-05
17,0.6213075401627015,0.7437621252602761,0.6104004219246721,1.0,0.2,15,3,205.0,13.666666666666666,0.0,78.69999999999995,13.666666666666666,0.0,78.69999999999995,113.0,0.5,0,0.543762125260276,158,63,146,12,44,12,6,2,"{""camera"": 120, ""phone"": 94}",1e-05,5e-05
18,0.6209584519127819,0.7445063249589563,0.6112757149314445,1.0,0.13333333333333333,15,2,39.0,2.6,0.0,12.899999999999965,2.6,0.0,12.899999999999965,36.0,0.5,0,0.6778396582922896,158,63,146,12,44,12,6,2,"{""camera"": 120, ""phone"": 94}",1e-05,5e-05
19,0.6208224657478683,0.7352333826776029,0.6001323481575422,1.0,0.13333333333333333,15,2,76.0,5.066666666666666,0.0,34.79999999999998,5.066666666666666,0.0,34.79999999999998,46.0,0.5,0,0.6685667160109362,158,63,142,16,44,16,8,2,"{""camera"": 122, ""phone"": 96}",5e-06,2.5e-05
20,0.6204615355631627,0.7408332943934209,0.6069130296853908,1.0,0.13333333333333333,15,2,51.0,3.4,0.0,21.69999999999998,3.4,0.0,21.69999999999998,35.0,0.5,0,0.6741666277267543,158,63,142,16,44,16,8,2,"{""camera"": 122, ""phone"": 96}",5e-06,2.5e-05
