epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,pixel_precision_defect_macro,pixel_recall_defect_macro,pixel_f1_defect_macro,pixel_precision_labeled_micro,pixel_recall_labeled_micro,pixel_f1_labeled_micro,pixel_auprc_all_labeled,component_recall_3px,component_precision_3px,component_f1_3px,boundary_f1_3px,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
11,0.6573740564175506,0.44972001318025556,0.3156941467359573,1.0,0.9285714285714286,14,13,18360.0,1311.4285714285713,1174.0,3149.9999999999986,1039.642857142857,836.0,2569.549999999999,4619.0,0.320848089773488,0.9691807108636593,0.4497200129998422,0.4261939999383344,0.976165675041048,0.5933370177010618,0.0,1.0,0.37420814479638015,0.5124236874236873,0.22414670011130994,0.5,0,-1.2074228439626018,159,64,95,64,45,64,43,2,"{""camera"": 148, ""phone"": 120}",2e-05,0.0001
12,0.6556327947929724,0.504748896039822,0.36231581350131664,1.0,0.8571428571428571,14,12,9372.0,669.4285714285714,631.5,1583.6,576.9285714285714,582.0,1305.6499999999999,1565.0,0.3680377876064156,0.9757385804567063,0.5047488958304799,0.4861851800453335,0.9741750675305874,0.648647457213684,0.0,0.9935897435897435,0.5176739926739926,0.6438492063492063,0.2804072312952916,0.5,0,-1.0095368182458921,159,64,95,64,45,64,43,2,"{""camera"": 153, ""phone"": 115}",2e-05,0.0001
13,0.6545140503057792,0.5629054758404689,0.4164923990268131,1.0,0.7857142857142857,14,11,4648.0,332.0,261.5,847.2499999999999,291.2142857142857,235.0,803.15,848.0,0.42976246679559044,0.9482780297846338,0.5629054756038905,0.5602238291210366,0.9571335251849367,0.7067669417985969,0.0,0.9935897435897435,0.5926892551892551,0.7114649239649238,0.3892937748141035,0.5,0,-0.8085230955881025,159,64,95,64,45,64,38,2,"{""camera"": 148, ""phone"": 120}",1e-05,5e-05
14,0.6537412707485369,0.575179447601037,0.4269434295368184,1.0,0.6428571428571429,14,9,3752.0,268.0,64.5,781.8,234.85714285714286,64.5,700.3,751.0,0.44122356982472694,0.9373433508484037,0.5751794473488311,0.5539275828153676,0.9644956833389241,0.703704657873042,0.0,0.9743589743589743,0.5977564102564101,0.7084566074950691,0.4100313563315099,0.5,0,-0.5105348381132488,159,64,95,64,45,64,38,2,"{""camera"": 145, ""phone"": 123}",1e-05,5e-05
15,0.653030603430992,0.5953069572135137,0.44672411039917503,1.0,0.42857142857142855,14,6,1820.0,130.0,0.0,633.4499999999999,127.21428571428571,0.0,633.4499999999999,703.0,0.4652360145093233,0.9302207967407685,0.5953069569565563,0.57970404073464,0.9537569958157518,0.7211096613150281,0.0,0.9743589743589743,0.6543727106227106,0.7578185703185703,0.42677030484721257,0.5,0,-0.06183589992934335,159,64,105,54,45,54,27,2,"{""camera"": 138, ""phone"": 120}",1e-05,5e-05
16,0.6521548462468524,0.6493400361379303,0.5022923748349915,1.0,0.21428571428571427,14,3,898.0,64.14285714285714,0.0,420.34999999999997,56.714285714285715,0.0,352.74999999999994,473.0,0.5400498808698152,0.8988164861087591,0.6493400358659523,0.6435618879088336,0.9342305044049364,0.7621220004428786,0.0,0.9743589743589743,0.7506410256410256,0.821474358974359,0.529982951448121,0.5,0,0.4207686075665018,159,64,105,54,45,54,27,2,"{""camera"": 138, ""phone"": 120}",1e-05,5e-05
17,0.648819539282057,0.6335809569693324,0.4852048789731589,1.0,0.21428571428571427,14,3,798.0,57.0,0.0,373.15,50.785714285714285,0.0,316.5999999999999,431.0,0.5133486673544714,0.9169533474140135,0.6335809567033747,0.6149108468899109,0.9447926413728571,0.744966267773151,0.0,0.9743589743589743,0.7093101343101343,0.7927988677988677,0.49786715295476014,0.5,0,0.40500952839790383,159,64,147,12,45,12,6,2,"{""camera"": 126, ""phone"": 90}",1e-05,5e-05
18,0.6479327744907803,0.643561690677924,0.4966080237516031,1.0,0.21428571428571427,14,3,497.0,35.5,0.0,227.34999999999997,33.357142857142854,0.0,207.84999999999994,306.0,0.5257899041727485,0.9145402865041947,0.6435616904103971,0.6399380310387336,0.9371215197471796,0.7605289221858248,0.0,0.9743589743589743,0.7210393772893773,0.8002636252636252,0.5204376322702058,0.5,0,0.4149902621064955,159,64,147,12,45,12,6,2,"{""camera"": 126, ""phone"": 90}",1e-05,5e-05
19,0.647930415398484,0.6358420014624239,0.48863369796703665,1.0,0.14285714285714285,14,2,559.0,39.92857142857143,0.0,273.05,36.785714285714285,0.0,244.44999999999996,301.0,0.5147000888193023,0.9182602646268136,0.6358420011944906,0.632860830874655,0.9391739199519783,0.7561746163741941,0.0,0.9743589743589743,0.7127670940170939,0.7961913086913086,0.5061397031362737,0.5,0,0.5501277157481381,159,64,145,14,45,14,7,2,"{""camera"": 130, ""phone"": 88}",1e-05,5e-05
20,0.6472193844821474,0.6368355964874901,0.4899478567480499,1.0,0.14285714285714285,14,2,420.0,30.0,0.0,192.89999999999998,29.428571428571427,0.0,187.69999999999996,267.0,0.5199058225963569,0.9094576480177443,0.6368355962153772,0.6411399502229029,0.9312070761462545,0.7594176710802673,0.0,0.9743589743589743,0.7440705128205127,0.8188228438228436,0.5078358263580598,0.5,0,0.5511213107732045,159,64,145,14,45,14,7,2,"{""camera"": 130, ""phone"": 88}",1e-05,5e-05
21,0.6463935286085182,0.6534682818467092,0.5078192672624373,1.0,0.14285714285714285,14,2,269.0,19.214285714285715,0.0,119.64999999999996,17.428571428571427,0.0,103.39999999999995,184.0,0.55257429967622,0.8837926126198753,0.6534682815577282,0.6632101236133728,0.9185748839180099,0.7702793482183339,0.0,0.9743589743589743,0.794551282051282,0.849053724053724,0.5507251363957862,0.5,0,0.5677539961324236,159,64,149,10,45,10,5,2,"{""camera"": 126, ""phone"": 88}",1e-05,5e-05
22,0.6456919518586631,0.6435890222675964,0.4971949265892373,1.0,0.21428571428571427,14,3,456.0,32.57142857142857,0.0,190.89999999999992,32.57142857142857,0.0,190.89999999999992,343.0,0.5316567552878044,0.9063456433612619,0.6435890219845934,0.6389151849309062,0.9324032061580834,0.758250613333429,0.0,0.9743589743589743,0.711378205128205,0.7935481185481186,0.5351351921411506,0.5,0,0.41501759369616786,159,64,149,10,45,10,5,2,"{""camera"": 126, ""phone"": 88}",1e-05,5e-05
23,0.6458603541056315,0.6352991858177259,0.4873637948730698,1.0,0.21428571428571427,14,3,834.0,59.57142857142857,0.0,363.24999999999994,55.714285714285715,0.0,328.1499999999999,490.0,0.5149081751260701,0.9187266572796854,0.6352991855442155,0.6154235640020944,0.9441923694850021,0.7451555484340656,0.0,0.9743589743589743,0.6838293650793651,0.7701992451992451,0.5081715678616388,0.5,0,0.4067277572462974,159,64,147,12,45,12,6,2,"{""camera"": 128, ""phone"": 88}",1e-05,5e-05
24,0.6451073222690158,0.6587319652276656,0.5141079489440745,1.0,0.21428571428571427,14,3,832.0,59.42857142857143,0.0,382.04999999999995,54.214285714285715,0.0,334.5999999999999,449.0,0.5553886127490595,0.8953939389911555,0.6587319649483361,0.6702413298131392,0.9232931975071061,0.7766750577350056,0.0,0.9743589743589743,0.7336004273504274,0.811575924075924,0.5616114204675389,0.5,0,0.4301605366562371,159,64,147,12,45,12,6,2,"{""camera"": 128, ""phone"": 88}",1e-05,5e-05
25,0.6449868386442011,0.6417640711757324,0.4968635909893721,1.0,0.2857142857142857,14,4,939.0,67.07142857142857,0.0,433.74999999999994,61.07142857142857,0.0,379.1499999999999,502.0,0.5341402751312856,0.8969257480582774,0.6417640708881731,0.6398116883902746,0.9333698204480854,0.759201550944209,0.0,0.9743589743589743,0.7179639804639805,0.8003996003996006,0.5293146807151582,0.5,0,0.27033549974716103,159,64,143,16,45,16,8,2,"{""camera"": 128, ""phone"": 92}",1e-05,5e-05
26,0.6443585894324563,0.6432678378869308,0.4990819062858141,1.0,0.21428571428571427,14,3,793.0,56.642857142857146,0.0,383.15,51.5,0.0,336.34999999999997,415.0,0.5360842166277872,0.8919865418390612,0.6432678376011494,0.6482019133565106,0.9282719231651984,0.763358861747305,0.0,0.9743589743589743,0.7149420024420023,0.7963994338994339,0.5390086607326141,0.5,0,0.4146964093155022,159,64,143,16,45,16,8,2,"{""camera"": 128, ""phone"": 92}",1e-05,5e-05
27,0.6436292462878757,0.622557231524349,0.47709507161649334,1.0,0.21428571428571427,14,3,957.0,68.35714285714286,0.0,460.25,68.35714285714286,0.0,460.25,483.0,0.5001194845006209,0.9271462447282782,0.6225572312584363,0.6180108985534017,0.9450795360251408,0.7473265018358486,0.0,0.9743589743589743,0.6887362637362637,0.7769465577157884,0.4988728072383143,0.5,0,0.3939858029529205,159,64,147,12,45,12,6,2,"{""camera"": 124, ""phone"": 92}",5e-06,2.5e-05
28,0.643553978867001,0.6142081346067524,0.4681770439008179,1.0,0.21428571428571427,14,3,1058.0,75.57142857142857,0.0,515.55,75.57142857142857,0.0,515.55,537.0,0.4871179448946463,0.9357669892853235,0.6142081343497936,0.6065276390699144,0.9489195106018609,0.7400391720852423,0.0,0.9743589743589743,0.6717032967032968,0.7656065088757397,0.470499252811828,0.5,0,0.38563670603532385,159,64,147,12,45,12,6,2,"{""camera"": 124, ""phone"": 92}",5e-06,2.5e-05
29,0.6441778820493947,0.6421900084148321,0.49702918916190025,1.0,0.14285714285714285,14,2,978.0,69.85714285714286,0.0,480.9,69.85714285714286,0.0,480.9,516.0,0.5285306839507713,0.9109310015877651,0.642190008148635,0.6456180214517824,0.9330520294486326,0.7631679651116614,0.0,0.9743589743589743,0.7425366300366301,0.8151098901098901,0.5292485839118156,0.5,0,0.5564757227005463,159,64,133,26,45,26,13,2,"{""camera"": 134, ""phone"": 96}",5e-06,2.5e-05
30,0.6438279276308806,0.6304591437946847,0.4844926335399068,1.0,0.21428571428571427,14,3,1048.0,74.85714285714286,0.0,520.0,74.85714285714286,0.0,520.0,520.0,0.5128955299432112,0.9172187538446585,0.6304591435201498,0.6143816525968068,0.9456798079129959,0.7448531201112463,0.0,0.9743589743589743,0.6946199633699633,0.7821928071928071,0.5146254070710857,0.5,0,0.40188771522325617,159,64,133,26,45,26,13,2,"{""camera"": 134, ""phone"": 96}",5e-06,2.5e-05
31,0.6433374115398952,0.6418069807341913,0.49697642543479326,1.0,0.14285714285714285,14,2,947.0,67.64285714285714,0.0,470.05,58.92857142857143,0.0,390.74999999999994,485.0,0.5263440741786455,0.9169418875047819,0.6418069804568884,0.6328119221403994,0.9440423015130383,0.757712684458788,0.0,0.9743589743589743,0.6947496947496947,0.7799991674991674,0.5363279901108077,0.5,0,0.5560926950199057,159,64,139,20,45,20,10,2,"{""camera"": 130, ""phone"": 94}",5e-06,2.5e-05
32,0.6430197017533439,0.6353963399271098,0.49019285437829285,1.0,0.14285714285714285,14,2,864.0,61.714285714285715,0.0,430.2,53.714285714285715,0.0,360.99999999999994,426.0,0.5150128405391796,0.9255140698928943,0.6353963396540541,0.6281170636257385,0.9464478028283398,0.755103873397529,0.0,0.9743589743589743,0.6707799145299145,0.7666333666333666,0.5235889958815811,0.5,0,0.549682054212824,159,64,139,20,45,20,10,2,"{""camera"": 130, ""phone"": 94}",2.5e-06,1.25e-05
33,0.6428836358560098,0.6360090277775998,0.4910138544390643,1.0,0.14285714285714285,14,2,782.0,55.857142857142854,0.0,383.79999999999995,48.57142857142857,0.0,331.9,367.0,0.514759622193933,0.9274638248975416,0.6360090275079977,0.6326044278348077,0.9443777475680161,0.7576719052104507,0.0,0.9743589743589743,0.6989697802197802,0.7833125208125208,0.5207940852093642,0.5,0,0.5502947420633142,159,64,141,18,45,18,9,2,"{""camera"": 130, ""phone"": 92}",2.5e-06,1.25e-05
34,0.6425412780529743,0.6262065091774136,0.48023748444727976,1.0,0.14285714285714285,14,2,807.0,57.642857142857146,0.0,392.54999999999995,49.642857142857146,0.0,341.65,367.0,0.5013005853321209,0.932484383936836,0.6262065089100767,0.6152877651522739,0.9490651648099433,0.7465683389666912,0.0,0.9743589743589743,0.6925137362637361,0.7799339549339549,0.4970315429677538,0.5,0,0.540492223463128,159,64,141,18,45,18,9,2,"{""camera"": 130, ""phone"": 92}",2.5e-06,1.25e-05
35,0.6424980163574219,0.638519925639694,0.4931573180482162,1.0,0.14285714285714285,14,2,660.0,47.142857142857146,0.0,317.7,40.714285714285715,0.0,283.8,289.0,0.5186510532862715,0.9240605768789794,0.6385199253668937,0.633124038421556,0.9408555639907488,0.756907234798047,0.0,0.9743589743589743,0.6973137973137973,0.7836316461316459,0.5194466637708811,0.5,0,0.5528056399254082,159,64,139,20,45,20,10,2,"{""camera"": 132, ""phone"": 92}",2.5e-06,1.25e-05
36,0.6425825442586627,0.6405444676636638,0.4956158760967171,1.0,0.14285714285714285,14,2,717.0,51.214285714285715,0.0,338.24999999999994,43.714285714285715,0.0,301.5,321.0,0.5221364724647974,0.9219640465762852,0.6405444673905525,0.6390474646881209,0.9397521230204269,0.7607630712940697,0.0,0.9743589743589743,0.7215811965811967,0.801956376956377,0.5268392062541607,0.5,0,0.5548301819493782,159,64,139,20,45,20,10,2,"{""camera"": 132, ""phone"": 92}",2.5e-06,1.25e-05
37,0.6422063031712094,0.6405818835555185,0.49551332953343685,1.0,0.14285714285714285,14,2,727.0,51.92857142857143,0.0,344.74999999999994,44.357142857142854,0.0,307.65,320.0,0.5227372263994668,0.9207654567221895,0.640581883281685,0.6364293372276028,0.9406128069772779,0.7591852729264448,0.0,0.9743589743589743,0.7327991452991452,0.8081834831834832,0.5273042130285435,0.5,0,0.5548675978412327,159,64,141,18,45,18,9,2,"{""camera"": 130, ""phone"": 92}",1.25e-06,6.25e-06
