epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,pixel_precision_defect_macro,pixel_recall_defect_macro,pixel_f1_defect_macro,pixel_precision_labeled_micro,pixel_recall_labeled_micro,pixel_f1_labeled_micro,pixel_auprc_all_labeled,component_recall_3px,component_precision_3px,component_f1_3px,boundary_f1_3px,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
1,0.6099495887756348,0.688274556960489,0.5394573857586606,1.0,0.0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5744523408766775,0.9272511727538564,0.6882745567030152,0.6745440242277628,0.94539510161941,0.78732664228734,0.0,0.9839743589743589,0.6644688644688644,0.7480366855366856,0.6339987063095369,0.5,0,0.688274556960489,159,0,159,0,45,0,0,2,"{""camera"": 118, ""phone"": 86}",2e-05,0.0001
2,0.607581285869374,0.6304384206848085,0.4808559204262026,1.0,0.14285714285714285,14,2,388.0,27.714285714285715,0.0,169.69999999999993,26.5,0.0,158.64999999999992,275.0,0.49317421914026177,0.966246814390817,0.6304384204431002,0.6171648632278554,0.9610857248468858,0.7516529306653841,0.0,0.9903846153846154,0.5871794871794871,0.6904329588540115,0.5096629871172978,0.5,0,0.5447241349705227,159,0,159,0,45,0,0,2,"{""camera"": 118, ""phone"": 86}",2e-05,0.0001
3,0.6087741092243025,0.6926158659799702,0.5455513052924921,1.0,0.21428571428571427,14,3,220.0,15.714285714285714,0.0,79.54999999999994,9.142857142857142,0.0,46.249999999999964,108.0,0.5706289959283618,0.9451753476179328,0.6926158657264723,0.6697446892848777,0.9475938282698889,0.7848028439245949,0.0,0.9903846153846154,0.5781135531135531,0.6869629302321609,0.6311626942961651,0.5,0,0.4640444374085416,159,64,137,22,45,22,11,2,"{""camera"": 130, ""phone"": 96}",2e-05,0.0001
4,0.6069785810149877,0.6498133161919554,0.4976668396550839,1.0,0.5,14,7,1526.0,109.0,5.5,397.49999999999994,77.92857142857143,5.5,314.94999999999993,456.0,0.5101447746958774,0.9692747989804642,0.6498133159521928,0.6082070907118743,0.9541326501347915,0.7428733048513628,0.0,1.0,0.5001356282606283,0.6182884367094894,0.5596152934780986,0.5,0,-0.15018668380804467,159,64,137,22,45,22,11,2,"{""camera"": 130, ""phone"": 96}",2e-05,0.0001
5,0.6093715314865112,0.63455565863785,0.4867668348684501,1.0,0.6428571428571429,14,9,2662.0,190.14285714285714,60.0,548.3499999999999,155.28571428571428,60.0,455.0999999999999,641.0,0.4973538229394674,0.9708829043384909,0.6345556584057236,0.6254930884741605,0.9620480660765157,0.7580961468442793,0.0,1.0,0.5548076923076923,0.6659798534798534,0.5430993400279175,0.5,0,-0.45115862707643584,159,64,113,46,45,46,23,2,"{""camera"": 148, ""phone"": 102}",2e-05,0.0001
6,0.6075344424247742,0.656720964851439,0.5128535520604287,1.0,0.21428571428571427,14,3,187.0,13.357142857142858,0.0,79.45,13.357142857142858,0.0,79.45,84.0,0.529557152639252,0.955506188763968,0.6567209646199595,0.6684720638540479,0.956477958561969,0.7869519507316063,0.0,0.9839743589743589,0.6363782051282052,0.7372072372072371,0.5814498657756213,0.5,0,0.4281495362800105,159,64,113,46,45,46,23,2,"{""camera"": 148, ""phone"": 102}",2e-05,0.0001
7,0.6052132497663083,0.6663746588467132,0.5200811257013954,1.0,0.14285714285714285,14,2,202.0,14.428571428571429,0.0,72.49999999999993,14.428571428571429,0.0,72.49999999999993,196.0,0.5365018321941103,0.9570337456549959,0.6663746586112282,0.6608461082965985,0.9601934879452422,0.7828804813792889,0.0,0.9839743589743589,0.6181547619047619,0.7180960323201702,0.5830541514022727,0.5,0,0.5806603731324276,159,64,133,26,45,26,13,2,"{""camera"": 128, ""phone"": 102}",1e-05,5e-05
8,0.6039898338525191,0.6602060913053166,0.5126323516956995,1.0,0.14285714285714285,14,2,347.0,24.785714285714285,0.0,136.74999999999991,24.785714285714285,0.0,136.74999999999991,296.0,0.5264061972513706,0.9629640073205855,0.6602060910696852,0.6467634024058452,0.9635521225678578,0.7739976911637098,0.0,0.9951923076923077,0.6185897435897435,0.7194139194139193,0.5677355003177849,0.5,0,0.5744918055910309,159,64,133,26,45,26,13,2,"{""camera"": 128, ""phone"": 102}",1e-05,5e-05
9,0.6035016349383763,0.6538787509561117,0.506293164969806,1.0,0.21428571428571427,14,3,369.0,26.357142857142858,0.0,147.04999999999995,26.357142857142858,0.0,147.04999999999995,266.0,0.5186358093938673,0.9669183455567094,0.6538787507228343,0.640446490530271,0.9646228068498302,0.7697976558904082,0.0,1.0,0.6117673992673993,0.7176739926739926,0.5548467400163548,0.5,0,0.42530732238468316,159,64,139,20,45,20,10,2,"{""camera"": 132, ""phone"": 92}",1e-05,5e-05
10,0.6024280062743596,0.6455739559541029,0.49781468038222493,1.0,0.2857142857142857,14,4,695.0,49.642857142857146,0.0,232.09999999999997,47.285714285714285,0.0,221.24999999999997,257.0,0.5095770421096778,0.9688874384845835,0.6455739557202319,0.638442657638595,0.9614744852111734,0.7673476446368216,0.0,0.9951923076923077,0.6317307692307691,0.7308537616229922,0.5357751803581524,0.5,0,0.27414538452553155,159,64,139,20,45,20,10,2,"{""camera"": 132, ""phone"": 92}",1e-05,5e-05
