epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,pixel_precision_defect_macro,pixel_recall_defect_macro,pixel_f1_defect_macro,pixel_precision_labeled_micro,pixel_recall_labeled_micro,pixel_f1_labeled_micro,pixel_auprc_all_labeled,component_recall_3px,component_precision_3px,component_f1_3px,boundary_f1_3px,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
1,0.6099446170470294,0.6895250444846863,0.5407670753448517,1.0,0.0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5759762481468611,0.926755982594998,0.6895250442272923,0.675785166147172,0.9451146843074648,0.7880739624767173,0.0,0.9839743589743589,0.6485119047619048,0.7358405483405482,0.6362285984791014,0.5,0,0.6895250444846863,159,0,159,0,45,0,0,2,"{""camera"": 118, ""phone"": 86}",2e-05,0.0001
2,0.6075775763567757,0.6327419066531419,0.48326314413107146,1.0,0.14285714285714285,14,2,379.0,27.071428571428573,0.0,168.04999999999995,25.571428571428573,0.0,154.39999999999995,261.0,0.4957143403215608,0.9658956397185526,0.6327419064114197,0.619321262507599,0.960907277466557,0.7531952412947315,0.0,0.9903846153846154,0.5962606837606838,0.6973942723942723,0.5136834876522707,0.5,0,0.5470276209388563,159,0,159,0,45,0,0,2,"{""camera"": 118, ""phone"": 86}",2e-05,0.0001
3,0.6096081169028031,0.6920595640554458,0.5448359918743901,1.0,0.21428571428571427,14,3,235.0,16.785714285714285,0.0,92.34999999999994,10.214285714285714,0.0,57.44999999999997,114.0,0.5734807222137539,0.9410181947899072,0.6920595638052929,0.6814544941707409,0.9238412073239903,0.7843486306539801,0.0,0.9903846153846154,0.5896062271062271,0.6942944875637183,0.6304505531555763,0.5,0,0.46348813548401724,159,64,135,24,45,24,12,2,"{""camera"": 130, ""phone"": 98}",2e-05,0.0001
4,0.6084155597184834,0.6506002788533666,0.49845338897076547,1.0,0.2857142857142857,14,4,619.0,44.214285714285715,0.0,198.24999999999994,44.07142857142857,0.0,198.24999999999994,338.0,0.511940671230245,0.96692012608364,0.6506002786141735,0.6000634555513693,0.9642722852098987,0.7397702992758902,0.0,1.0,0.5880494505494506,0.6935674368366678,0.556259484889712,0.5,0,0.2791717074247952,159,64,135,24,45,24,12,2,"{""camera"": 130, ""phone"": 98}",2e-05,0.0001
5,0.6076327776297544,0.662269780601089,0.5135139012020123,1.0,0.5,14,7,1507.0,107.64285714285714,9.0,441.5999999999999,103.78571428571429,9.0,438.3499999999999,569.0,0.5285104470037332,0.9619167150215144,0.662269780364693,0.6339783949967361,0.9593777284923108,0.7634511124522637,0.0,1.0,0.5790750915750915,0.6861263736263736,0.5860785026648642,0.5,0,-0.13773021939891106,159,64,129,30,45,30,15,2,"{""camera"": 142, ""phone"": 92}",2e-05,0.0001
6,0.6060827267475617,0.6844313165473958,0.5370020987412235,1.0,0.2857142857142857,14,4,1158.0,82.71428571428571,0.0,381.79999999999995,82.71428571428571,0.0,381.79999999999995,491.0,0.5621275413248393,0.9450628060168028,0.6844313163070677,0.6635114205707845,0.9528771453517644,0.7822931709256817,0.0,0.9839743589743589,0.6389880952380953,0.7356268731268731,0.6101172377273482,0.5,0,0.31300274511882437,159,64,129,30,45,30,15,2,"{""camera"": 142, ""phone"": 92}",2e-05,0.0001
7,0.6059682369232178,0.6667885863502393,0.5162320399810632,1.0,0.42857142857142855,14,6,1157.0,82.64285714285714,0.0,381.94999999999993,82.07142857142857,0.0,381.94999999999993,523.0,0.5329742029823632,0.9584649429739804,0.6667885861099792,0.6270400026442566,0.9672166669853227,0.7608355078294393,0.0,0.9903846153846154,0.5748626373626374,0.685048524272662,0.5706781843921133,0.5,0,0.00964572920738227,159,64,123,36,45,36,18,2,"{""camera"": 134, ""phone"": 106}",1e-05,5e-05
8,0.6050149202346802,0.6778786808398943,0.5294717211012158,1.0,0.42857142857142855,14,6,1076.0,76.85714285714286,0.0,335.94999999999993,76.85714285714286,0.0,335.94999999999993,490.0,0.5466030087973309,0.9579513938959625,0.6778786806016661,0.6497547899985348,0.960894531225105,0.7752722037253666,0.0,1.0,0.6090430402930402,0.7092740592740593,0.6033848574741676,0.5,0,0.020735823697037303,159,64,123,36,45,36,18,2,"{""camera"": 134, ""phone"": 106}",1e-05,5e-05
9,0.6045115675245013,0.6868902433445977,0.5390913815666185,1.0,0.35714285714285715,14,5,917.0,65.5,0.0,275.3999999999999,65.5,0.0,275.3999999999999,434.0,0.5581646101667359,0.9554239906201581,0.6868902431064702,0.6614475092193814,0.9533487562854903,0.7810151332809485,0.0,1.0,0.6379349816849816,0.7324980574980575,0.6188325549879898,0.5,0,0.17260452905888346,159,64,125,34,45,34,17,2,"{""camera"": 138, ""phone"": 100}",1e-05,5e-05
10,0.6040679872536859,0.695990824470951,0.5472807515198069,1.0,0.2857142857142857,14,4,618.0,44.142857142857146,0.0,252.5499999999999,44.142857142857146,0.0,252.5499999999999,417.0,0.5682011952901486,0.9517141588948268,0.6959908242315849,0.6640563402867795,0.9500793453530391,0.7817263674548115,0.0,0.9903846153846154,0.639720695970696,0.731782346006484,0.6292472047983957,0.5,0,0.32456225304237957,159,64,125,34,45,34,17,2,"{""camera"": 138, ""phone"": 100}",1e-05,5e-05
11,0.6026670787645423,0.6748854120844492,0.5251714902556717,1.0,0.2857142857142857,14,4,839.0,59.92857142857143,0.0,329.0999999999999,59.92857142857143,0.0,329.0999999999999,502.0,0.5411590779622265,0.9591046881704884,0.6748854118444613,0.6503362193424755,0.955980855145339,0.7740800181648355,0.0,0.9903846153846154,0.6442765567765567,0.7341938234179612,0.5938093949362309,0.5,0,0.3034568406558778,159,64,133,26,45,26,13,2,"{""camera"": 136, ""phone"": 94}",1e-05,5e-05
12,0.6022396756255108,0.6720176648981497,0.52284743526131,1.0,0.2857142857142857,14,4,803.0,57.357142857142854,0.0,320.0499999999999,57.357142857142854,0.0,320.0499999999999,491.0,0.538642724050604,0.9591106929975913,0.6720176646582515,0.6537383930944631,0.9561656756463938,0.7765459128481442,0.0,0.9903846153846154,0.6600274725274726,0.7437023704265082,0.5922047129500272,0.5,0,0.30058909346957835,159,64,133,26,45,26,13,2,"{""camera"": 136, ""phone"": 94}",5e-06,2.5e-05
