epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
1,0.6084813160054824,0.6917073436974075,0.5434648196706449,1.0,0.07142857142857142,14,1,4.0,0.2857142857142857,0.0,1.3999999999999986,0.2857142857142857,0.0,1.3999999999999986,4.0,0.5,0,0.6917073436974075,159,0,159,0,45,0,0,2,"{""camera"": 118, ""phone"": 86}",2e-05,0.0001
2,0.6064369398004869,0.6715174996609956,0.526247671241997,1.0,0.2857142857142857,14,4,323.0,23.071428571428573,0.0,126.94999999999996,21.142857142857142,0.0,109.39999999999995,203.0,0.5,0,0.3000889282324242,159,0,159,0,45,0,0,2,"{""camera"": 118, ""phone"": 86}",2e-05,0.0001
3,0.6076979489453072,0.7296666906687809,0.5873540602704396,1.0,0.14285714285714285,14,2,64.0,4.571428571428571,0.0,30.799999999999997,4.571428571428571,0.0,30.799999999999997,36.0,0.5,0,0.6439524049544951,159,64,137,22,45,22,11,2,"{""camera"": 132, ""phone"": 94}",2e-05,0.0001
4,0.6060264490346993,0.6852883548204234,0.5367174895522239,1.0,0.6428571428571429,14,9,1638.0,117.0,11.0,374.2,82.0,11.0,274.6499999999999,378.0,0.5,0,-0.40042593089386247,159,64,137,22,45,22,11,2,"{""camera"": 132, ""phone"": 94}",2e-05,0.0001
5,0.6073355733371172,0.6493638887701572,0.5033126769875315,1.0,0.7857142857142857,14,11,2120.0,151.42857142857142,110.5,471.0999999999999,136.78571428571428,108.5,440.94999999999993,582.0,0.5,0,-0.7220646826584143,159,64,119,40,45,40,20,2,"{""camera"": 148, ""phone"": 96}",2e-05,0.0001
6,0.6060628871448704,0.6425731915493818,0.5008912557398484,1.0,0.6428571428571429,14,9,3208.0,229.14285714285714,101.5,752.4499999999998,186.35714285714286,77.5,655.6499999999999,967.0,0.5,0,-0.4431410941649041,159,64,119,40,45,40,20,2,"{""camera"": 148, ""phone"": 96}",2e-05,0.0001
7,0.607101968226542,0.6795322288101953,0.5360699959439711,1.0,0.42857142857142855,14,6,1962.0,140.14285714285714,0.0,766.8999999999999,126.85714285714286,0.0,718.9499999999998,1003.0,0.5,0,0.02238937166733823,159,64,101,58,45,58,29,2,"{""camera"": 138, ""phone"": 124}",1e-05,5e-05
8,0.6063562108360174,0.691049214146942,0.547782210428573,1.0,0.5,14,7,1753.0,125.21428571428571,0.5,700.3,110.57142857142857,0.5,670.9,693.0,0.5,0,-0.10895078585305806,159,64,101,58,45,58,29,2,"{""camera"": 138, ""phone"": 124}",1e-05,5e-05
9,0.6045472040176392,0.6635402200727124,0.5182005659497135,1.0,0.6428571428571429,14,9,2201.0,157.21428571428572,29.0,633.8999999999999,113.07142857142857,29.0,446.24999999999983,768.0,0.5,0,-0.42217406564157345,159,64,113,46,45,46,23,2,"{""camera"": 150, ""phone"": 100}",1e-05,5e-05
10,0.6038558340072632,0.6906806549036475,0.5453061821764122,1.0,0.42857142857142855,14,6,478.0,34.142857142857146,0.0,170.95,23.214285714285715,0.0,100.0,113.0,0.5,0,0.033537797760790466,159,64,113,46,45,46,23,2,"{""camera"": 150, ""phone"": 100}",1e-05,5e-05
