epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
1,0.6465835234906414,0.627192326463881,0.4745558665857913,1.0,0.13333333333333333,15,2,373.0,24.866666666666667,0.0,141.89999999999975,20.6,0.0,122.69999999999983,234.0,0.5,0,0.5605256597972144,158,0,158,0,44,0,0,2,"{""camera"": 116, ""phone"": 86}",2e-05,0.0001
2,0.6442813660838816,0.7040155908429175,0.5572120257545466,1.0,0.4666666666666667,15,7,894.0,59.6,0.0,258.3999999999999,59.6,0.0,258.3999999999999,299.0,0.5,0,-0.029317742490415855,158,0,158,0,44,0,0,2,"{""camera"": 116, ""phone"": 86}",2e-05,0.0001
3,0.6448584322271675,0.7062681393280513,0.5673680808350311,0.9811320754716981,0.13333333333333333,15,2,265.0,17.666666666666668,0.0,90.29999999999978,17.666666666666668,0.0,90.29999999999978,238.0,0.5,0,0.6396014726613847,158,63,128,30,44,30,15,2,"{""camera"": 136, ""phone"": 96}",2e-05,0.0001
4,0.6489245089991339,0.48553644365466075,0.34463544087923603,1.0,0.4666666666666667,15,7,21175.0,1411.6666666666667,0.0,6728.299999999995,748.3333333333334,0.0,3096.1999999999985,4086.0,0.5,0,-0.24779688967867264,158,63,128,30,44,30,15,2,"{""camera"": 136, ""phone"": 96}",2e-05,0.0001
5,0.645206523692514,0.5289621599145797,0.38408405487294167,1.0,0.8,15,12,12524.0,834.9333333333333,140.0,3463.9999999999977,441.46666666666664,140.0,1674.699999999999,2458.0,0.5,0,-0.8710378400854204,158,63,106,52,44,52,26,2,"{""camera"": 158, ""phone"": 96}",2e-05,0.0001
6,0.6431816698997979,0.5274947218222202,0.38413248045232873,1.0,0.9333333333333333,15,14,12944.0,862.9333333333333,534.0,2772.2999999999984,552.1333333333333,379.0,1566.3999999999999,1649.0,0.5,0,-1.1391719448444464,158,63,106,52,44,52,26,2,"{""camera"": 158, ""phone"": 96}",2e-05,0.0001
7,0.6424110729739351,0.6312328040459229,0.487889230807055,1.0,0.3333333333333333,15,5,1111.0,74.06666666666666,0.0,359.99999999999994,63.93333333333333,0.0,253.5999999999998,395.0,0.5,0,0.16456613737925624,158,63,95,63,44,63,40,2,"{""camera"": 146, ""phone"": 119}",2e-05,0.0001
8,0.6407069071283881,0.6454915963026777,0.4996175997257834,1.0,0.26666666666666666,15,4,620.0,41.333333333333336,0.0,198.19999999999982,36.53333333333333,0.0,176.5999999999999,241.0,0.5,0,0.3121582629693444,158,63,95,63,44,63,40,2,"{""camera"": 145, ""phone"": 120}",2e-05,0.0001
9,0.6374725836973923,0.6820969266774869,0.5393406140184607,1.0,0.2,15,3,344.0,22.933333333333334,0.0,123.49999999999993,22.933333333333334,0.0,123.49999999999993,169.0,0.5,0,0.4820969266774869,158,63,126,32,44,32,16,2,"{""camera"": 136, ""phone"": 98}",1e-05,5e-05
10,0.6371734218719678,0.7008580987076596,0.5591922204446582,1.0,0.2,15,3,228.0,15.2,0.0,82.49999999999999,15.2,0.0,82.49999999999999,93.0,0.5,0,0.5008580987076596,158,63,126,32,44,32,16,2,"{""camera"": 136, ""phone"": 98}",1e-05,5e-05
11,0.6358182097958253,0.7194071788596761,0.5803940087510877,1.0,0.13333333333333333,15,2,128.0,8.533333333333333,0.0,50.799999999999926,8.533333333333333,0.0,50.799999999999926,97.0,0.5,0,0.6527405121930094,158,63,134,24,44,24,12,2,"{""camera"": 128, ""phone"": 98}",1e-05,5e-05
12,0.6354489220982105,0.7108080709668056,0.5692583509251323,1.0,0.26666666666666666,15,4,167.0,11.133333333333333,0.0,57.19999999999992,11.133333333333333,0.0,57.19999999999992,109.0,0.5,0,0.37747473763347233,158,63,134,24,44,24,12,2,"{""camera"": 128, ""phone"": 98}",1e-05,5e-05
13,0.6350281354600349,0.71498779204141,0.5736812243049505,1.0,0.2,15,3,130.0,8.666666666666666,0.0,42.69999999999994,8.666666666666666,0.0,42.69999999999994,84.0,0.5,0,0.5149877920414101,158,63,134,24,44,24,12,2,"{""camera"": 128, ""phone"": 98}",1e-05,5e-05
14,0.6341541773450058,0.7223149743310259,0.5829065788062461,1.0,0.13333333333333333,15,2,68.0,4.533333333333333,0.0,24.39999999999995,4.533333333333333,0.0,24.39999999999995,58.0,0.5,0,0.6556483076643592,158,63,134,24,44,24,12,2,"{""camera"": 128, ""phone"": 98}",1e-05,5e-05
15,0.6334204717115922,0.7196141553039432,0.5794481769324754,1.0,0.2,15,3,88.0,5.866666666666666,0.0,27.899999999999935,5.866666666666666,0.0,27.899999999999935,72.0,0.5,0,0.5196141553039433,158,63,140,18,44,18,9,2,"{""camera"": 122, ""phone"": 98}",1e-05,5e-05
16,0.6326943408359181,0.7303489446775069,0.5932182965614918,1.0,0.06666666666666667,15,1,55.0,3.6666666666666665,0.0,16.499999999999943,3.6666666666666665,0.0,16.499999999999943,55.0,0.5,0,0.7303489446775069,158,63,140,18,44,18,9,2,"{""camera"": 122, ""phone"": 98}",1e-05,5e-05
17,0.6322379112243652,0.7200847506185821,0.5799585945116802,1.0,0.13333333333333333,15,2,92.0,6.133333333333334,0.0,35.599999999999945,6.133333333333334,0.0,35.599999999999945,72.0,0.5,0,0.6534180839519155,158,63,144,14,44,14,7,2,"{""camera"": 118, ""phone"": 98}",1e-05,5e-05
18,0.6311822401152717,0.7342247758436402,0.5983408259589791,1.0,0.2,15,3,96.0,6.4,0.0,32.39999999999993,6.4,0.0,32.39999999999993,80.0,0.5,0,0.5342247758436403,158,63,144,14,44,14,7,2,"{""camera"": 118, ""phone"": 98}",1e-05,5e-05
19,0.6309540149207428,0.7286047298952181,0.590646824248201,1.0,0.2,15,3,86.0,5.733333333333333,0.0,32.699999999999946,5.733333333333333,0.0,32.699999999999946,67.0,0.5,0,0.5286047298952181,158,63,146,12,44,12,6,2,"{""camera"": 118, ""phone"": 96}",1e-05,5e-05
20,0.6305466311000217,0.7071729647248249,0.5636215337293191,1.0,0.2,15,3,253.0,16.866666666666667,0.0,89.0999999999999,14.066666666666666,0.0,76.49999999999994,115.0,0.5,0,0.5071729647248249,158,63,146,12,44,12,6,2,"{""camera"": 118, ""phone"": 96}",1e-05,5e-05
21,0.6303120310153436,0.7196144553095,0.5787399437926262,1.0,0.13333333333333333,15,2,191.0,12.733333333333333,0.0,76.4999999999999,10.0,0.0,64.19999999999995,102.0,0.5,0,0.6529477886428333,158,63,142,16,44,16,8,2,"{""camera"": 120, ""phone"": 98}",1e-05,5e-05
22,0.6296574249180085,0.7281840003809893,0.5899905927168294,1.0,0.13333333333333333,15,2,56.0,3.7333333333333334,0.0,18.79999999999995,3.7333333333333334,0.0,18.79999999999995,51.0,0.5,0,0.6615173337143226,158,63,142,16,44,16,8,2,"{""camera"": 120, ""phone"": 98}",5e-06,2.5e-05
23,0.6290799243109567,0.7272677846530513,0.5894629096725226,1.0,0.06666666666666667,15,1,22.0,1.4666666666666666,0.0,6.5999999999999766,1.4666666666666666,0.0,6.5999999999999766,22.0,0.5,0,0.7272677846530513,158,63,150,8,44,8,4,2,"{""camera"": 118, ""phone"": 92}",5e-06,2.5e-05
24,0.6278979028974261,0.7173593405897227,0.5772121043375795,1.0,0.13333333333333333,15,2,149.0,9.933333333333334,0.0,47.09999999999985,5.866666666666666,0.0,28.79999999999992,82.0,0.5,0,0.6506926739230561,158,63,150,8,44,8,4,2,"{""camera"": 118, ""phone"": 92}",5e-06,2.5e-05
25,0.6288535182721147,0.7165586509998115,0.5764907480143385,1.0,0.13333333333333333,15,2,188.0,12.533333333333333,0.0,57.59999999999981,7.466666666666667,0.0,34.79999999999988,109.0,0.5,0,0.6498919843331449,158,63,146,12,44,12,6,2,"{""camera"": 118, ""phone"": 96}",5e-06,2.5e-05
26,0.6285826736521498,0.7286917654972044,0.5920749560439982,1.0,0.06666666666666667,15,1,144.0,9.6,0.0,43.19999999999985,4.8,0.0,21.599999999999923,72.0,0.5,0,0.7286917654972044,158,63,146,12,44,12,6,2,"{""camera"": 118, ""phone"": 96}",5e-06,2.5e-05
27,0.6281426335280796,0.7246147970325246,0.586809350011951,1.0,0.13333333333333333,15,2,166.0,11.066666666666666,0.0,50.199999999999825,6.2,0.0,28.299999999999905,92.0,0.5,0,0.657948130365858,158,63,148,10,44,10,5,2,"{""camera"": 118, ""phone"": 94}",2.5e-06,1.25e-05
28,0.6277972605993163,0.7146011208052726,0.5747844233863497,1.0,0.13333333333333333,15,2,201.0,13.4,0.0,64.29999999999981,8.333333333333334,0.0,41.499999999999886,115.0,0.5,0,0.647934454138606,158,63,148,10,44,10,5,2,"{""camera"": 118, ""phone"": 94}",2.5e-06,1.25e-05
29,0.6275919023549782,0.7105932677842507,0.5703398613860113,1.0,0.13333333333333333,15,2,217.0,14.466666666666667,0.0,67.89999999999978,7.6,0.0,36.99999999999989,107.0,0.5,0,0.643926601117584,158,63,148,10,44,10,5,2,"{""camera"": 118, ""phone"": 94}",2.5e-06,1.25e-05
30,0.6280741342958415,0.707425381336738,0.5665788851784578,1.0,0.06666666666666667,15,1,243.0,16.2,0.0,72.89999999999974,8.8,0.0,39.59999999999986,132.0,0.5,0,0.707425381336738,158,63,148,10,44,10,5,2,"{""camera"": 118, ""phone"": 94}",2.5e-06,1.25e-05
