threshold,min_area,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,pixel_precision_defect_macro,pixel_recall_defect_macro,pixel_f1_defect_macro,pixel_precision_labeled_micro,pixel_recall_labeled_micro,pixel_f1_labeled_micro,pixel_auprc_all_labeled,component_recall_3px,component_precision_3px,component_f1_3px,boundary_f1_3px,stage2_score
0.24,24,0.10462677475850055,0.06822275752451443,1.0,1.0,59,59,18239040.0,309136.27118644066,326417.0,401355.2,303390.9661016949,324375.0,401355.2,405180.0,0.06872998108294932,0.9951360112087477,0.10462677475204148,0.011960668604781788,0.9858638447767938,0.02363459822579458,0.87237801721874,1.0,0.20630804531161162,0.28128310797914163,0.015343052506281197,-1.6953732252414995
0.24,32,0.1047090135930943,0.068287802377879,1.0,1.0,59,59,18236845.0,309099.0677966102,326275.0,401355.2,303390.9661016949,324375.0,401355.2,405180.0,0.06879641310776177,0.9951298318421757,0.10470901358663093,0.011962848282213261,0.9858296963018515,0.023638843871850213,0.87237801721874,1.0,0.21934052335063003,0.2990271635607636,0.015402058030036922,-1.6952909864069057
0.24,48,0.10492361344251641,0.06847606197370602,1.0,1.0,59,59,18232837.0,309031.13559322036,326230.0,401355.2,303390.9661016949,324375.0,401355.2,405180.0,0.06898818373507962,0.9951298318421757,0.10492361343604698,0.011967982547032272,0.9858296963018515,0.023648867600690317,0.87237801721874,1.0,0.252266685301814,0.33919393535820536,0.0155810990674654,-1.6950763865574836
0.26,0,0.19914966397719602,0.13825906143503233,1.0,1.0,59,59,11358536.0,192517.5593220339,212914.0,369020.2,183194.94915254237,208642.0,368984.7,395450.0,0.13960395666583061,0.9904799765227819,0.19914966395695036,0.020025809958523683,0.9789724198528726,0.03924874949640484,0.87237801721874,1.0,0.05071519735211855,0.09031876623644301,0.03220645608271541,-1.6008503360228041
0.26,8,0.19974062285385505,0.1387168934369553,1.0,1.0,59,59,11350009.0,192373.0338983051,212896.0,368996.39999999997,183194.94915254237,208642.0,368984.7,395450.0,0.1400664081745254,0.9904637544652759,0.1997406228334457,0.020041960539861733,0.9789382713779303,0.03927974063761352,0.87237801721874,1.0,0.09566272854691034,0.1524576508278854,0.03261507540452312,-1.600259377146145
0.26,16,0.20047175371099482,0.13927865867087585,1.0,1.0,59,59,11338805.0,192183.13559322033,212879.0,368984.7,183194.94915254237,208642.0,368984.7,395450.0,0.1406332569741859,0.9904568912871003,0.20047175369037637,0.020063346460367195,0.978923823946224,0.039320800947116964,0.87237801721874,1.0,0.13096984312872292,0.19723450390393393,0.03311295814246999,-1.5995282462890053
0.26,24,0.20108695587942266,0.13973278355194496,1.0,1.0,59,59,11328350.0,192005.93220338982,212853.0,368984.7,183194.94915254237,208642.0,368984.7,395450.0,0.14109228866317647,0.9904402380581423,0.2010869558585993,0.02008223536101123,0.9788817950539874,0.03935704189612668,0.87237801721874,1.0,0.14736548790561954,0.21978183485898178,0.03340085055017279,-1.5989130441205774
0.26,32,0.2016653398823623,0.14017368608502662,1.0,1.0,59,59,11319832.0,191861.5593220339,212712.0,368984.7,183194.94915254237,208642.0,368984.7,395450.0,0.1415375847162613,0.9904402380581423,0.20166533986137605,0.02009947338334447,0.9788817950539874,0.03939014515438301,0.87237801721874,1.0,0.16743884928083638,0.24330292628351555,0.033747377508226636,-1.5983346601176378
0.26,48,0.20265679337253717,0.14094918442386264,1.0,1.0,59,59,11304708.0,191605.22033898305,212519.0,368984.7,183194.94915254237,208642.0,368984.7,395450.0,0.1423265924723324,0.9904076773726279,0.20265679335126116,0.020127360831751616,0.9787859166435726,0.039443618911770034,0.87237801721874,1.0,0.20287903180645528,0.2837529313559281,0.034310625122314746,-1.5973432066274629
0.28,0,0.25589557942962243,0.17969994858383587,1.0,1.0,59,59,9117340.0,154531.18644067796,149676.0,368283.5,149959.22033898305,149667.0,368282.1,394982.0,0.1821068143304022,0.9864732044534016,0.2558955793905155,0.02497136415548717,0.9755339311067652,0.04869622011009071,0.87237801721874,1.0,0.11686339609743888,0.18960001108379343,0.05786978390293836,-1.5441044205703776
0.28,8,0.2567815496200315,0.180393599483751,1.0,1.0,59,59,9114201.0,154477.98305084746,149667.0,368282.1,149959.22033898305,149667.0,368282.1,394982.0,0.18281427819357518,0.9864613078974072,0.2567815495806188,0.024982382624011746,0.9755181702721765,0.048717150861872754,0.87237801721874,1.0,0.2373703524918603,0.32116649546024256,0.05858957100546296,-1.5432184503799684
0.28,16,0.2576559708267419,0.18108500987183335,1.0,1.0,59,59,9110644.0,154417.69491525425,149667.0,368282.1,149959.22033898305,149667.0,368282.1,394982.0,0.18351852774413463,0.9864613078974072,0.25765597078700436,0.024994625795883622,0.9755181702721765,0.048740429345552304,0.87237801721874,1.0,0.2685914157744361,0.35914497049289457,0.05934989754612117,-1.5423440291732582
0.28,24,0.2584402405159852,0.1816867649983954,1.0,1.0,59,59,9107584.0,154365.83050847458,149667.0,368282.1,149959.22033898305,149667.0,368282.1,394982.0,0.18413137627721693,0.9864550074500754,0.2584402404759508,0.02500454239047671,0.9754945290202934,0.04875925425532278,0.87237801721874,1.0,0.2936910039404984,0.3894443223688531,0.05994987001184053,-1.541559759484015
0.28,32,0.2590652687158121,0.18216390311618735,1.0,1.0,59,59,9105157.0,154324.69491525425,149667.0,368282.1,149959.22033898305,149667.0,368282.1,394982.0,0.18461639848995318,0.9864550074500754,0.2590652686754719,0.025013567259355683,0.9754945290202934,0.04877641291163018,0.87237801721874,1.0,0.3059516547816637,0.40516232415913106,0.06043365430098157,-1.540934731284188
0.28,48,0.2603549518372667,0.18315521699845072,1.0,1.0,59,59,9100586.0,154247.22033898305,149667.0,368282.1,149959.22033898305,149667.0,368282.1,394982.0,0.18561930095568885,0.9864550074500754,0.2603549517962791,0.0250303872027405,0.9754945290202934,0.04880839123468657,0.87237801721874,1.0,0.3366419669724424,0.44055876027857793,0.061364693915062545,-1.5396450481627333
0.3,0,0.29467555714494226,0.21149844316436497,1.0,1.0,59,59,7439501.0,126093.2372881356,89104.0,298277.0,121322.72881355933,83810.0,291133.6,305473.0,0.21495690397929212,0.9838111573993709,0.29467555709151305,0.028989690841075177,0.9728900511045061,0.05630173088260606,0.87237801721874,1.0,0.12658628214431486,0.2108114088789863,0.08778756270469475,-1.5053244428550578
