fold,image_name,sample_type,is_defect_image,pred_has_positive,dice,iou,threshold,min_area,fp_pixel_count,largest_fp_component_area,pixel_precision,pixel_recall,pixel_f1,tp_pixel_count,fp_pixel_count_for_metric,fn_pixel_count,pred_pixel_count,target_pixel_count,component_recall_3px,component_precision_3px,component_f1_3px,boundary_f1_3px
1,camera178.png,defect,True,True,0.44210526433241,0.2837837857195033,0.78,16,0,0,0.9905660377358491,0.2845528455284553,0.4421052631578947,105,1,264,106,369,1.0,1.0,1.0,0.5177111716621253
1,camera202.png,defect,True,True,0.9282984940468285,0.8661912751790108,0.78,16,0,0,0.9060991663010092,0.9516129032258065,0.9282984940436053,10325,1070,525,11395,10850,1.0,1.0,1.0,0.8122461730709154
1,camera203.png,defect,True,True,0.8686386346611559,0.7677817727241065,0.78,16,0,0,0.8711422490244768,0.8661493695441319,0.8686386346553477,9823,1453,1518,11276,11341,1.0,1.0,1.0,0.7256267034309825
1,camera206.png,defect,True,True,0.9263874025406518,0.8628693485323696,0.78,16,0,0,0.897039230199852,0.9577208787735103,0.9263874025378382,12119,1391,535,13510,12654,1.0,1.0,1.0,0.8448905550852582
1,camera209.png,defect,True,True,0.910577414414888,0.8358348968276178,0.78,16,0,0,0.8857837181044957,0.9367990654205608,0.9105774144098109,8019,1034,541,9053,8560,1.0,1.0,1.0,0.8752881107263258
1,camera211.png,defect,True,True,0.8906400385051347,0.8028413404399912,0.78,16,0,0,0.8997326203208557,0.8817293949499762,0.8906400384985563,7403,825,993,8228,8396,1.0,1.0,1.0,0.8133694328277908
1,camera212.png,defect,True,True,0.8171519957414156,0.6908343192107017,0.78,16,0,0,0.8695313053960151,0.7707246558984351,0.8171519957353235,12263,1840,3648,14103,15911,0.6666666666666666,1.0,0.8,0.6320962345199727
1,camera222.png,defect,True,True,0.7954847278914444,0.6604189639907178,0.78,16,0,0,0.7809647979139505,0.8105548037889039,0.795484727755644,599,168,140,767,739,1.0,0.6666666666666666,0.8,0.9282426156227893
1,camera230.png,defect,True,True,0.6846153847886729,0.5204678366579215,0.78,16,0,0,0.52046783625731,1.0,0.6846153846153846,623,574,0,1197,623,1.0,1.0,1.0,0.7167429499483242
1,camera236.png,defect,True,True,0.8320495012102507,0.7124013407165747,0.78,16,0,0,0.8089625537139349,0.8564929156375927,0.8320495011996464,6589,1556,1104,8145,7693,1.0,1.0,1.0,0.6751323745782074
1,camera239.png,defect,True,True,0.896541074753468,0.8124825077490953,0.78,16,0,0,0.9100313479623825,0.8834449178332319,0.8965410747374922,2903,287,383,3190,3286,0.6666666666666666,1.0,0.8,0.940105798366802
1,camera246.png,defect,True,True,0.8809654416015789,0.7872549020303089,0.78,16,0,0,0.9198167239404352,0.8452631578947368,0.8809654415798135,2409,210,441,2619,2850,1.0,1.0,1.0,0.9393034825870646
1,camera247.png,defect,True,True,0.8387126143834519,0.7222265778344001,0.78,16,0,0,0.7623934453364231,0.9320113314447592,0.8387126143761097,9212,2871,672,12083,9884,0.6666666666666666,1.0,0.8,0.5307557504344448
1,camera248.png,defect,True,True,0.8524957936890096,0.7429130012288241,0.78,16,0,0,0.7974816369359916,0.9156626506024096,0.8524957936062816,760,193,70,953,830,1.0,1.0,1.0,0.9551451187335093
1,camera250.png,defect,True,True,0.858243267455119,0.7516866272814348,0.78,16,0,0,0.8601951044347358,0.8563002680965147,0.8582432674508867,14373,2336,2412,16709,16785,1.0,1.0,1.0,0.6759792887330555
1,camera254.png,defect,True,True,0.9152292676990222,0.8437075599995804,0.78,16,0,0,0.9012330754352031,0.9296670407781519,0.9152292676938186,7455,817,564,8272,8019,1.0,1.0,1.0,0.8890214950067121
1,camera270.png,defect,True,True,0.79776674944238,0.6635706916080647,0.78,16,0,0,0.6639132679401136,0.9992229992229992,0.7977667493796526,1286,651,1,1937,1287,1.0,0.5,0.6666666666666666,0.7009510544299115
1,camera276.png,defect,True,True,0.9131494297774492,0.8401793722259768,0.78,16,0,0,0.869662086891942,0.9612148573773855,0.9131494297689833,4684,702,189,5386,4873,1.0,1.0,1.0,0.9063316157266889
1,camera290.png,defect,True,True,0.8164019209683042,0.6897627965689215,0.78,16,0,0,0.7282513181019332,0.9288316054917344,0.8164019209456963,3315,1237,254,4552,3569,1.0,1.0,1.0,0.7712851825653194
1,camera293.png,defect,True,True,0.8781284327441699,0.7827352598823576,0.78,16,0,0,0.815989847715736,0.9505109582878077,0.8781284327405516,14789,3335,770,18124,15559,0.75,0.75,0.75,0.6759038645843279
1,camera299.png,defect,True,True,0.8117154812178894,0.6830985916805723,0.78,16,0,0,0.7296460176991151,0.9145867997781475,0.8117154811715481,1649,611,154,2260,1803,1.0,0.5,0.6666666666666666,0.7607635163856445
1,phone040.png,defect,True,True,0.9335358906443084,0.875356125444903,0.78,16,0,0,0.963166144200627,0.9056742815033162,0.9335358906190657,1229,47,128,1276,1357,1.0,1.0,1.0,0.9675273377406345
1,phone048.png,defect,True,True,0.789937107182469,0.6528066535284685,0.78,16,0,0,0.6695095948827292,0.9631901840490797,0.789937106918239,314,155,12,469,326,1.0,1.0,1.0,0.8844065166795965
1,phone084.png,defect,True,True,0.7634408608509654,0.6173913060113422,0.78,16,0,0,0.6255506607929515,0.9793103448275862,0.7634408602150538,142,85,3,227,145,1.0,1.0,1.0,1.0
1,phone193.png,defect,True,True,0.6270270290430972,0.4566929176638353,0.78,16,0,0,0.8923076923076924,0.48333333333333334,0.6270270270270271,58,7,62,65,120,1.0,1.0,1.0,0.8141592920353982
1,phone223.png,defect,True,True,0.7289433385763434,0.5734939762461895,0.78,16,0,0,0.6118251928020566,0.9015151515151515,0.7289433384379785,714,453,78,1167,792,1.0,1.0,1.0,0.7766731956095939
1,phone243.png,defect,True,True,0.8114630470415338,0.6827411175564946,0.78,16,0,0,0.682741116751269,1.0,0.8114630467571644,269,125,0,394,269,1.0,1.0,1.0,1.0
1,phone251.png,defect,True,True,0.31132530153671073,0.18436073105915482,0.78,16,0,0,0.5493197278911565,0.2172158708809684,0.31132530120481927,323,265,1164,588,1487,1.0,1.0,1.0,0.4169148302561049
1,phone337.png,defect,True,True,0.44556962165678576,0.2866449534636972,0.78,16,0,0,0.3235294117647059,0.7154471544715447,0.44556962025316454,88,184,35,272,123,1.0,0.5,0.6666666666666666,0.5720221606648198
1,phone401.png,defect,True,True,0.8078495504432954,0.6776406040087235,0.78,16,0,0,0.6909090909090909,0.9724409448818898,0.8078495502861816,494,221,14,715,508,1.0,1.0,1.0,0.8682170542635659
1,phone430.png,defect,True,True,0.8043087973031339,0.6726726731641551,0.78,16,0,0,0.6757164404223228,0.9933481152993349,0.8043087971274686,448,215,3,663,451,1.0,1.0,1.0,0.9839999999999999
1,phone534.png,defect,True,True,0.733367715454684,0.5789902283558711,0.78,16,0,0,0.6198779424585876,0.8977272727272727,0.7333677153171738,711,436,81,1147,792,1.0,1.0,1.0,0.66337275230844
1,phone546.png,defect,True,True,0.9021440352110655,0.8217325989876151,0.78,16,0,0,0.8986856516976999,0.9056291390728477,0.9021440351841671,1641,185,171,1826,1812,1.0,1.0,1.0,0.9022393166426769
