epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
1,0.6680873417854309,0.6772313816142086,0.5308170496062252,1.0,0.5,16,8,1399.0,87.4375,4.0,326.75,79.3125,3.5,291.0,711.0,0.5,0,-0.12276861838579145,157,0,157,0,43,0,0,2,"{""camera"": 116, ""phone"": 84}",2e-05,0.0001
2,0.6650840044021606,0.601813174258708,0.4505308612256553,1.0,0.8125,16,13,4145.0,259.0625,48.5,1084.5,153.125,48.5,574.75,853.0,0.5,0,-0.8231868257412921,157,0,157,0,43,0,0,2,"{""camera"": 116, ""phone"": 84}",2e-05,0.0001
3,0.6666611366271973,0.631185768395235,0.48172773477483694,1.0,0.4375,16,7,2618.0,163.625,0.0,831.5,135.0,0.0,704.5,778.0,0.5,0,-0.04381423160476505,157,63,107,50,43,50,25,2,"{""camera"": 130, ""phone"": 120}",2e-05,0.0001
4,0.6660787124633789,0.6301803475979485,0.4800458275248161,1.0,0.5,16,8,2002.0,125.125,11.5,633.75,116.75,11.5,596.5,616.0,0.5,0,-0.16981965240205155,157,63,107,50,43,50,25,2,"{""camera"": 130, ""phone"": 120}",2e-05,0.0001
5,0.6631009318889716,0.5805720430774988,0.4283662963668628,1.0,0.6875,16,11,4752.0,297.0,42.0,1031.75,190.8125,42.0,757.75,985.0,0.5,0,-0.5944279569225013,157,63,123,34,43,34,17,2,"{""camera"": 134, ""phone"": 100}",2e-05,0.0001
6,0.6616018674312494,0.573851027996887,0.4290497782218391,1.0,0.625,16,10,3552.0,222.0,57.0,799.75,142.25,57.0,502.25,974.0,0.5,0,-0.476148972003113,157,63,123,34,43,34,17,2,"{""camera"": 134, ""phone"": 100}",2e-05,0.0001
7,0.6614668674585296,0.6510612422791446,0.5158919010679317,0.9444444444444444,0.25,16,4,840.0,52.5,0.0,266.75,52.5,0.0,266.75,374.0,0.5,0,0.35106124227914465,157,63,111,46,43,46,23,2,"{""camera"": 126, ""phone"": 120}",2e-05,0.0001
8,0.6608220833103832,0.6334992392065474,0.4839130319466924,1.0,0.5625,16,9,2662.0,166.375,23.5,571.0,152.875,14.0,570.75,933.0,0.5,0,-0.29150076079345266,157,63,111,46,43,46,23,2,"{""camera"": 126, ""phone"": 120}",2e-05,0.0001
9,0.6584389729377551,0.5214193004541854,0.37234367436962557,1.0,0.875,16,14,4792.0,299.5,196.5,803.0,233.5,139.5,654.75,942.0,0.5,0,-1.0285806995458147,157,63,123,34,43,34,17,2,"{""camera"": 136, ""phone"": 98}",2e-05,0.0001
10,0.6568995591921684,0.6296478943321832,0.4777829072587783,1.0,0.375,16,6,1597.0,99.8125,0.0,455.25,93.6875,0.0,448.25,449.0,0.5,0,0.07964789433218311,157,63,123,34,43,34,17,2,"{""camera"": 136, ""phone"": 98}",2e-05,0.0001
11,0.6560360605900104,0.6704576482735677,0.5207888475437307,1.0,0.3125,16,5,908.0,56.75,0.0,333.75,56.75,0.0,333.75,357.0,0.5,0,0.2454576482735677,157,63,123,34,43,34,17,2,"{""camera"": 130, ""phone"": 104}",2e-05,0.0001
12,0.6546917878664457,0.7043573441626043,0.5594755830454807,1.0,0.125,16,2,411.0,25.6875,0.0,200.25,25.6875,0.0,200.25,216.0,0.5,0,0.6543573441626043,157,63,123,34,43,34,17,2,"{""camera"": 130, ""phone"": 104}",2e-05,0.0001
13,0.6525681204752091,0.6920733427503309,0.5449978869007609,1.0,0.125,16,2,273.0,17.0625,0.0,99.75,17.0625,0.0,99.75,210.0,0.5,0,0.6420733427503309,157,63,139,18,43,18,9,2,"{""camera"": 128, ""phone"": 90}",2e-05,0.0001
14,0.6513125841770697,0.6691205822663492,0.5198873117467202,1.0,0.125,16,2,224.0,14.0,0.0,86.0,14.0,0.0,86.0,164.0,0.5,0,0.6191205822663493,157,63,139,18,43,18,9,2,"{""camera"": 128, ""phone"": 90}",2e-05,0.0001
15,0.6504173665433317,0.7255953743059349,0.5839603637153631,1.0,0.0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.7255953743059349,157,63,135,22,43,22,11,2,"{""camera"": 126, ""phone"": 96}",2e-05,0.0001
16,0.6494777557012197,0.7319125372301255,0.5932718342738362,1.0,0.0,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.7319125372301255,157,63,135,22,43,22,11,2,"{""camera"": 126, ""phone"": 96}",2e-05,0.0001
17,0.6491268495521924,0.6566946643615542,0.5071106416362703,1.0,0.0625,16,1,97.0,6.0625,0.0,24.25,6.0625,0.0,24.25,97.0,0.5,0,0.6566946643615542,157,63,155,2,43,2,1,2,"{""camera"": 118, ""phone"": 84}",2e-05,0.0001
18,0.6483997661288422,0.569726682267851,0.42689680115059403,1.0,0.4375,16,7,993.0,62.0625,0.0,257.5,39.8125,0.0,171.0,564.0,0.5,0,-0.1052733177321491,157,63,155,2,43,2,1,2,"{""camera"": 118, ""phone"": 84}",2e-05,0.0001
19,0.6501663208007813,0.6231801289071184,0.47400030449359387,1.0,0.3125,16,5,2951.0,184.4375,0.0,827.0,131.75,0.0,618.75,1737.0,0.5,0,0.1981801289071184,157,63,117,40,43,40,20,2,"{""camera"": 120, ""phone"": 120}",2e-05,0.0001
20,0.6492002964019775,0.692071530669525,0.5511777121219802,0.9814814814814815,0.1875,16,3,1433.0,89.5625,0.0,540.75,76.875,0.0,490.0,811.0,0.5,0,0.517071530669525,157,63,117,40,43,40,20,2,"{""camera"": 120, ""phone"": 120}",2e-05,0.0001
21,0.6457471661611435,0.7036955784282263,0.5652784569633424,0.9814814814814815,0.125,16,2,784.0,49.0,0.0,250.5,41.6875,0.0,205.75,589.0,0.5,0,0.6536955784282263,157,63,139,18,43,18,9,2,"{""camera"": 124, ""phone"": 94}",2e-05,0.0001
