threshold,min_area,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,stage2_score
0.24,24,0.18134834104164357,0.1245048318379537,1.0,1.0,59,59,11653748.0,197521.15254237287,205565.0,374840.1,183112.5254237288,186548.0,371512.7,387444.0,-1.6186516589583564
0.24,32,0.18167363355625574,0.12474455717617242,1.0,1.0,59,59,11643000.0,197338.98305084746,205565.0,374832.6,183112.5254237288,186548.0,371512.7,387444.0,-1.6183263664437444
0.24,48,0.1822593251413237,0.1251878576456361,1.0,1.0,59,59,11624705.0,197028.89830508476,205519.0,374747.7,183112.5254237288,186548.0,371512.7,387444.0,-1.6177406748586765
0.26,0,0.2450957018336493,0.1702018135227573,1.0,1.0,59,59,9051066.0,153407.89830508476,150397.0,323178.8,144302.81355932204,149807.0,320513.8,332426.0,-1.5549042981663508
0.26,8,0.24590502058918146,0.17083188803550273,1.0,1.0,59,59,9048754.0,153368.71186440677,150365.0,323149.5,144302.81355932204,149807.0,320513.8,332426.0,-1.5540949794108185
0.26,16,0.24648878023992415,0.17129963153522362,1.0,1.0,59,59,9046981.0,153338.66101694916,150329.0,323097.3,144302.81355932204,149807.0,320513.8,332426.0,-1.5535112197600758
0.26,24,0.24704151569229396,0.1717097786961301,1.0,1.0,59,59,9045008.0,153305.22033898305,150268.0,323038.3,144302.81355932204,149807.0,320513.8,332426.0,-1.552958484307706
0.26,32,0.24749259275441804,0.1720497302364554,1.0,1.0,59,59,9043330.0,153276.77966101695,150268.0,322959.1,144302.81355932204,149807.0,320513.8,332426.0,-1.552507407245582
0.26,48,0.2484357571516911,0.17277046437742002,1.0,1.0,59,59,9039794.0,153216.84745762713,150225.0,322861.0,144302.81355932204,149807.0,320513.8,332426.0,-1.551564242848309
0.28,0,0.2728935927044432,0.19315271671919812,1.0,1.0,59,59,8817652.0,149451.7288135593,146218.0,319122.3,141880.18644067796,146209.0,319114.8,330365.0,-1.527106407295557
0.28,8,0.27445025707441245,0.1943790092567536,1.0,1.0,59,59,8815670.0,149418.13559322033,146209.0,319114.8,141880.18644067796,146209.0,319114.8,330365.0,-1.5255497429255875
0.28,16,0.27561898421905184,0.19526864515060188,1.0,1.0,59,59,8814555.0,149399.2372881356,146209.0,319114.8,141880.18644067796,146209.0,319114.8,330365.0,-1.524381015780948
0.28,24,0.27673115700032525,0.1961679660073071,1.0,1.0,59,59,8813448.0,149380.4745762712,146209.0,319114.8,141880.18644067796,146209.0,319114.8,330365.0,-1.5232688429996748
0.28,32,0.27783366338513626,0.19706048134435258,1.0,1.0,59,59,8812256.0,149360.2711864407,146209.0,319114.8,141880.18644067796,146209.0,319114.8,330365.0,-1.522166336614864
0.28,48,0.27949005583878656,0.1983703703817093,1.0,1.0,59,59,8810572.0,149331.7288135593,146209.0,319114.8,141880.18644067796,146209.0,319114.8,330365.0,-1.5205099441612135
0.3,0,0.33225775123059775,0.23936221630428114,1.0,1.0,59,59,4931305.0,83581.44067796611,35203.0,285164.5,77771.98305084746,29276.0,267362.5999999999,323690.0,-1.4677422487694023
0.3,8,0.33386280942924956,0.2407164207672894,1.0,1.0,59,59,4927192.0,83511.72881355933,35170.0,285157.1,77771.98305084746,29276.0,267362.5999999999,323690.0,-1.4661371905707505
0.3,16,0.3354044504818795,0.24203880567389557,1.0,1.0,59,59,4922135.0,83426.01694915254,35109.0,285157.1,77771.98305084746,29276.0,267362.5999999999,323690.0,-1.4645955495181204
0.3,24,0.33653799524692474,0.24301191227455424,1.0,0.9830508474576272,59,58,4917644.0,83349.89830508475,35050.0,285141.8,77771.59322033898,29276.0,267362.5999999999,323690.0,-1.4295636996683296
0.3,32,0.3378504760724667,0.2441412989297384,1.0,0.9661016949152542,59,57,4914311.0,83293.40677966102,35023.0,285141.8,77771.10169491525,29276.0,267362.5999999999,323690.0,-1.3943529137580417
0.3,48,0.33981284158096514,0.24584511734949385,1.0,0.9491525423728814,59,56,4908252.0,83190.71186440678,34917.0,285141.8,77770.32203389831,29276.0,267362.5999999999,323690.0,-1.3584922431647977
0.32,0,0.3939299386320707,0.28408328623732526,1.0,0.9830508474576272,59,58,1320262.0,22377.322033898305,3474.0,108886.69999999997,18636.610169491527,1246.0,108505.69999999997,154313.0,-1.3721717562831837
0.32,8,0.3953712368759591,0.285188966159515,1.0,0.8983050847457628,59,53,1313272.0,22258.84745762712,3460.0,108879.19999999997,18636.254237288136,1246.0,108505.69999999997,154313.0,-1.2012389326155666
0.32,16,0.3963345196266675,0.28589104016650085,1.0,0.847457627118644,59,50,1304864.0,22116.338983050846,3451.0,108861.09999999998,18635.728813559323,1246.0,108505.69999999997,154313.0,-1.0985807346106207
0.32,24,0.39720816644999174,0.28655526243630913,1.0,0.8305084745762712,59,49,1297334.0,21988.71186440678,3391.0,108859.39999999998,18635.42372881356,1246.0,108505.69999999997,154313.0,-1.0638087827025506
0.32,32,0.39797487137336834,0.2870830793241004,1.0,0.8305084745762712,59,49,1289828.0,21861.491525423728,3364.0,108836.89999999998,18635.42372881356,1246.0,108505.69999999997,154313.0,-1.063042077779174
0.32,48,0.39962789563020223,0.28835755619797854,1.0,0.8305084745762712,59,49,1279328.0,21683.525423728814,3364.0,108832.79999999997,18635.42372881356,1246.0,108505.69999999997,154313.0,-1.0613890535223403
0.34,0,0.45257421236151196,0.32587106689906087,1.0,0.9152542372881356,59,54,149424.0,2532.6101694915255,1401.0,7731.099999999992,762.9661016949152,423.0,2419.6999999999985,3784.0,-1.1779342622147593
0.34,8,0.45428036954033263,0.327072418621571,1.0,0.847457627118644,59,50,145714.0,2469.728813559322,1325.0,7632.399999999992,762.8813559322034,423.0,2419.6999999999985,3784.0,-1.0406348846969555
0.34,16,0.4560845550006496,0.3283542322453943,1.0,0.8305084745762712,59,49,141454.0,2397.5254237288136,1270.0,7429.499999999993,762.7118644067797,423.0,2419.6999999999985,3784.0,-1.0049323941518928
0.34,24,0.4575322601218551,0.32937012800351284,1.0,0.8305084745762712,59,49,137415.0,2329.0677966101694,1270.0,7286.599999999992,762.7118644067797,423.0,2419.6999999999985,3784.0,-1.0034846890306874
0.34,32,0.45906032729599594,0.33050872831990813,1.0,0.8305084745762712,59,49,134485.0,2279.406779661017,1270.0,7207.499999999993,762.7118644067797,423.0,2419.6999999999985,3784.0,-1.0019566218565465
0.34,48,0.4616454540619344,0.33241783836503996,1.0,0.8305084745762712,59,49,128686.0,2181.1186440677966,1236.0,6903.399999999992,762.7118644067797,423.0,2419.6999999999985,3784.0,-0.9993714950906081
0.36,0,0.515111885586504,0.3738700760459141,1.0,0.847457627118644,59,50,45052.0,763.5932203389831,377.0,2191.8999999999996,315.77966101694915,202.0,1042.8999999999999,2380.0,-0.9798033686507841
0.36,8,0.5187649024211377,0.37672949906377273,1.0,0.7966101694915254,59,47,42057.0,712.8305084745763,312.0,2131.3999999999996,315.54237288135596,202.0,1042.8999999999999,2380.0,-0.8744554365619132
0.36,16,0.5222115590676991,0.37949100124530516,1.0,0.7966101694915254,59,47,39851.0,675.4406779661017,299.0,2083.4999999999995,315.54237288135596,202.0,1042.8999999999999,2380.0,-0.8710087799153517
0.36,24,0.5251519122733083,0.38191672352387884,1.0,0.7627118644067796,59,45,38383.0,650.5593220338983,299.0,2081.3999999999996,314.89830508474574,202.0,1042.8999999999999,2380.0,-0.800271816540251
0.36,32,0.527640236697321,0.384011614098462,1.0,0.7457627118644068,59,44,37059.0,628.1186440677966,299.0,2078.2999999999997,314.49152542372883,202.0,1042.8999999999999,2380.0,-0.7638851870314927
0.36,48,0.5313856219602578,0.3871298393640245,1.0,0.6949152542372882,59,41,35404.0,600.0677966101695,299.0,2053.6,312.7457627118644,202.0,1042.8999999999999,2380.0,-0.6584448865143185
0.38,0,0.5629949737775548,0.4142193419892478,1.0,0.7966101694915254,59,47,20458.0,346.7457627118644,158.0,989.1999999999996,196.88135593220338,48.0,773.6999999999988,2190.0,-0.8302253652054961
0.38,8,0.5667074811438536,0.4175345172742147,1.0,0.6949152542372882,59,41,18977.0,321.64406779661016,144.0,962.2999999999998,196.54237288135593,48.0,773.6999999999988,2190.0,-0.6231230273307228
0.38,16,0.5693071989204264,0.41991435710816444,1.0,0.6610169491525424,59,39,18116.0,307.0508474576271,132.0,944.6999999999999,196.20338983050848,48.0,773.6999999999988,2190.0,-0.5527266993846585
0.38,24,0.5709194498878956,0.4214553337450955,1.0,0.6101694915254238,59,36,17568.0,297.76271186440675,115.0,914.9999999999998,195.135593220339,48.0,773.6999999999988,2190.0,-0.449419533162952
0.38,32,0.5720267567390253,0.42249765051011906,1.0,0.5932203389830508,59,35,16903.0,286.49152542372883,87.0,869.0999999999995,194.64406779661016,48.0,773.6999999999988,2190.0,-0.41441392122707643
0.38,48,0.5742306604885624,0.4245117291643301,1.0,0.5084745762711864,59,30,15953.0,270.3898305084746,48.0,826.7999999999992,191.42372881355934,48.0,773.6999999999988,2190.0,-0.24271849205381046
0.4,0,0.5931315806650516,0.4424218886762801,1.0,0.6440677966101694,59,38,11490.0,194.74576271186442,39.0,744.499999999999,149.8135593220339,22.0,744.499999999999,2030.0,-0.49500401255528736
0.4,8,0.595932429004179,0.445104416001862,1.0,0.6101694915254238,59,36,10745.0,182.11864406779662,26.0,744.499999999999,149.72881355932202,22.0,744.499999999999,2030.0,-0.4244065540466686
0.4,16,0.597523575450227,0.44665530536126685,1.0,0.5254237288135594,59,31,10449.0,177.10169491525423,22.0,744.499999999999,148.64406779661016,22.0,744.499999999999,2030.0,-0.2533238821768917
0.4,24,0.5980490721649062,0.447176034366042,1.0,0.4745762711864407,59,28,10293.0,174.45762711864407,0.0,744.499999999999,147.5084745762712,0.0,744.499999999999,2030.0,-0.1511034702079751
0.4,32,0.5988328877820666,0.4479378983013761,1.0,0.423728813559322,59,25,9994.0,169.38983050847457,0.0,744.499999999999,146.08474576271186,0.0,744.499999999999,2030.0,-0.048624739336577516
0.4,48,0.6000048282267721,0.44910875958824026,1.0,0.3389830508474576,59,20,9684.0,164.135593220339,0.0,744.499999999999,142.6949152542373,0.0,744.499999999999,2030.0,0.12203872653185693
0.42,0,0.6104978800141327,0.4596758714184097,1.0,0.576271186440678,59,34,9100.0,154.23728813559322,4.0,725.3999999999992,129.77966101694915,4.0,725.3999999999992,1884.0,-0.34204449286722327
0.42,8,0.6108640385777974,0.46004753055019154,1.0,0.4406779661016949,59,26,9032.0,153.08474576271186,0.0,725.3999999999992,129.3728813559322,0.0,725.3999999999992,1884.0,-0.07049189362559238
0.42,16,0.6114361195716184,0.4606523594772041,1.0,0.3728813559322034,59,22,8939.0,151.5084745762712,0.0,725.3999999999992,128.61016949152543,0.0,725.3999999999992,1884.0,0.06567340770721153
0.42,24,0.6117117744937871,0.4609194949647331,1.0,0.3559322033898305,59,21,8869.0,150.32203389830508,0.0,725.3999999999992,128.33898305084745,0.0,725.3999999999992,1884.0,0.09984736771412617
0.42,32,0.6123942928781783,0.4616829480659113,1.0,0.3389830508474576,59,20,8845.0,149.91525423728814,0.0,725.3999999999992,127.9322033898305,0.0,725.3999999999992,1884.0,0.13442819118326305
0.42,48,0.6131870325915836,0.4626117580852471,1.0,0.3389830508474576,59,20,8845.0,149.91525423728814,0.0,725.3999999999992,127.9322033898305,0.0,725.3999999999992,1884.0,0.13522093089666837
0.44,0,0.6228175495099751,0.47239820170449554,1.0,0.423728813559322,59,25,8113.0,137.5084745762712,0.0,701.8999999999992,113.69491525423729,0.0,701.8999999999992,1512.0,-0.02464007760866893
0.44,8,0.6230073244496466,0.47261912630359015,1.0,0.3728813559322034,59,22,8093.0,137.16949152542372,0.0,701.8999999999992,113.55932203389831,0.0,701.8999999999992,1512.0,0.07724461258523974
0.44,16,0.6232668972966192,0.4728907732311145,1.0,0.3559322033898305,59,21,8070.0,136.77966101694915,0.0,701.8999999999992,113.42372881355932,0.0,701.8999999999992,1512.0,0.11140249051695827
0.44,24,0.6237328397292876,0.47335633705625507,1.0,0.3389830508474576,59,20,8052.0,136.47457627118644,0.0,701.8999999999992,113.11864406779661,0.0,701.8999999999992,1512.0,0.1457667380343724
0.44,32,0.6237633080898122,0.4735563314621574,1.0,0.3389830508474576,59,20,8024.0,136.0,0.0,701.8999999999992,113.11864406779661,0.0,701.8999999999992,1512.0,0.14579720639489696
0.44,48,0.6254262043022931,0.4751236252179599,1.0,0.3389830508474576,59,20,7983.0,135.3050847457627,0.0,701.8999999999992,113.11864406779661,0.0,701.8999999999992,1512.0,0.1474601026073779
