epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
1,0.6670643476878896,0.5245879632276419,0.38188712016228316,1.0,0.5714285714285714,14,8,5824.0,416.0,182.5,1723.35,329.14285714285717,136.5,1389.4499999999996,1992.0,0.5,0,-0.41826917962950094,159,0,159,0,45,0,0,2,"{""camera"": 118, ""phone"": 86}",2e-05,0.0001
2,0.6632599865688997,0.5777208705480266,0.4312814019256088,1.0,0.5,14,7,1731.0,123.64285714285714,2.0,495.8999999999998,102.71428571428571,2.0,419.04999999999984,707.0,0.5,0,-0.22227912945197348,159,0,159,0,45,0,0,2,"{""camera"": 118, ""phone"": 86}",2e-05,0.0001
3,0.6658220181098351,0.5881203611931306,0.4426408735913761,1.0,0.42857142857142855,14,6,1650.0,117.85714285714286,0.0,589.9999999999999,113.57142857142857,0.0,550.9999999999999,824.0,0.5,0,-0.06902249594972643,159,64,103,56,45,56,28,2,"{""camera"": 138, ""phone"": 122}",2e-05,0.0001
4,0.6633523207444411,0.5854824776945923,0.4435947487077678,1.0,0.6428571428571429,14,9,1669.0,119.21428571428571,29.5,483.29999999999984,104.92857142857143,29.5,425.0499999999998,804.0,0.5,0,-0.5002318080196936,159,64,103,56,45,56,28,2,"{""camera"": 138, ""phone"": 122}",2e-05,0.0001
5,0.663253254854857,0.5325188912145689,0.3880542681596253,1.0,0.6428571428571429,14,9,5671.0,405.07142857142856,101.0,1296.2499999999995,297.2142857142857,101.0,925.7,927.0,0.5,0,-0.553195394499717,159,64,95,64,45,64,33,2,"{""camera"": 148, ""phone"": 120}",2e-05,0.0001
6,0.6615617666671525,0.6510189971598732,0.5150554963084689,1.0,0.35714285714285715,14,5,1863.0,133.07142857142858,0.0,558.8,133.07142857142858,0.0,558.8,655.0,0.5,0,0.13673328287415898,159,64,95,64,45,64,33,2,"{""camera"": 149, ""phone"": 119}",2e-05,0.0001
7,0.6596357278823852,0.5019416050150879,0.36092972537197254,1.0,0.7142857142857143,14,10,7861.0,561.5,243.5,1932.349999999999,468.7857142857143,194.0,1673.4499999999991,3160.0,0.5,0,-0.7266298235563408,159,64,113,46,45,46,23,2,"{""camera"": 140, ""phone"": 110}",2e-05,0.0001
8,0.6584975862503052,0.44677674360131603,0.31021303337145667,1.0,0.9285714285714286,14,13,13102.0,935.8571428571429,569.0,2687.6499999999987,601.7142857142857,400.0,1829.6499999999992,3363.0,0.5,0,-1.210366113541541,159,64,113,46,45,46,23,2,"{""camera"": 140, ""phone"": 110}",2e-05,0.0001
9,0.6591924784788444,0.34359889270482297,0.23004932582583187,1.0,1.0,14,14,46156.0,3296.8571428571427,2076.0,8303.899999999996,1887.857142857143,971.5,5183.149999999999,7555.0,0.5,0,-1.456401107295177,159,64,95,64,45,64,41,2,"{""camera"": 150, ""phone"": 118}",2e-05,0.0001
10,0.6576937828490983,0.5230613324394033,0.38244146046143374,1.0,0.7857142857142857,14,11,9704.0,693.1428571428571,110.5,2816.899999999998,491.2142857142857,110.5,1914.249999999999,3770.0,0.5,0,-0.8483672389891681,159,64,95,64,45,64,41,2,"{""camera"": 149, ""phone"": 119}",2e-05,0.0001
11,0.6562524375630848,0.5827242750178717,0.4380193515211885,1.0,0.5,14,7,4973.0,355.2142857142857,23.5,1678.599999999999,234.5,23.5,1087.0999999999997,1793.0,0.5,0,-0.21727572498212833,159,64,95,64,45,64,38,2,"{""camera"": 155, ""phone"": 113}",2e-05,0.0001
12,0.6550412382652511,0.6023257535760782,0.4569098025744276,1.0,0.42857142857142855,14,6,2427.0,173.35714285714286,0.0,856.5499999999997,144.14285714285714,0.0,713.3999999999999,846.0,0.5,0,-0.054817103566778824,159,64,95,64,45,64,38,2,"{""camera"": 156, ""phone"": 112}",1e-05,5e-05
13,0.6536080961227417,0.5858585133968367,0.44015983815899556,1.0,0.42857142857142855,14,6,3200.0,228.57142857142858,0.0,1127.4499999999996,177.64285714285714,0.0,877.8999999999999,1095.0,0.5,0,-0.07128434374602033,159,64,113,46,45,46,23,2,"{""camera"": 144, ""phone"": 106}",1e-05,5e-05
