epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
1,0.7338558365316952,0.3941725130169936,0.27333321758557183,1.0,1.0,14,14,39840.0,2845.714285714286,1748.5,10460.949999999999,1582.0714285714287,890.5,5655.849999999999,7275.0,0.5,0,-1.4058274869830065,159,0,159,0,45,0,0,2,"{""camera"": 118, ""phone"": 86}",2e-05,0.0001
2,0.7259658119257759,0.44028630754863585,0.3056659655626995,1.0,1.0,14,14,11076.0,791.1428571428571,399.5,2364.0999999999995,553.7142857142857,388.0,1686.55,1825.0,0.5,0,-1.3597136924513642,159,0,159,0,45,0,0,2,"{""camera"": 118, ""phone"": 86}",2e-05,0.0001
3,0.7261235865194406,0.5443300315360499,0.3992260093615476,1.0,0.7857142857142857,14,11,3273.0,233.78571428571428,193.0,587.15,217.35714285714286,138.5,570.9,697.0,0.5,0,-0.8270985398925216,159,64,95,64,45,64,43,2,"{""camera"": 149, ""phone"": 119}",2e-05,0.0001
4,0.7231609456574739,0.3441953167651065,0.22769736083553155,1.0,1.0,14,14,25686.0,1834.7142857142858,1166.5,6550.849999999999,1044.7857142857142,562.0,3579.8499999999995,4692.0,0.5,0,-1.4558046832348936,159,64,95,64,45,64,43,2,"{""camera"": 153, ""phone"": 115}",2e-05,0.0001
5,0.7213406091305747,0.559119895121259,0.41232839432978097,1.0,0.7142857142857143,14,10,3531.0,252.21428571428572,85.0,854.9499999999999,199.57142857142858,85.0,656.1999999999999,807.0,0.5,0,-0.6694515334501696,159,64,95,64,45,64,43,2,"{""camera"": 148, ""phone"": 120}",2e-05,0.0001
6,0.7191310008959984,0.5591805119923265,0.4152475643920075,1.0,0.6428571428571429,14,9,3452.0,246.57142857142858,41.0,729.8499999999999,203.21428571428572,39.0,600.4999999999998,906.0,0.5,0,-0.5265337737219593,159,64,95,64,45,64,43,2,"{""camera"": 148, ""phone"": 120}",2e-05,0.0001
7,0.7172742257440897,0.5168463203830751,0.373008799538334,1.0,0.6428571428571429,14,9,5614.0,401.0,46.0,1578.0499999999997,296.85714285714283,42.0,1332.0,1553.0,0.5,0,-0.5688679653312108,159,64,97,62,45,62,31,2,"{""camera"": 150, ""phone"": 116}",2e-05,0.0001
8,0.7160363040472332,0.5756082940241745,0.43183466903506,1.0,0.42857142857142855,14,6,2952.0,210.85714285714286,0.0,1055.9499999999998,181.92857142857142,0.0,946.4,949.0,0.5,0,-0.08153456311868257,159,64,97,62,45,62,31,2,"{""camera"": 150, ""phone"": 116}",2e-05,0.0001
9,0.713971063380933,0.5791748706256906,0.43567188927532047,1.0,0.5714285714285714,14,8,2732.0,195.14285714285714,50.5,804.05,177.07142857142858,48.5,699.3999999999999,845.0,0.5,0,-0.3636822722314522,159,64,101,58,45,58,29,2,"{""camera"": 146, ""phone"": 116}",2e-05,0.0001
10,0.7126078651151584,0.6191083517475069,0.47624199888178664,1.0,0.5714285714285714,14,8,1502.0,107.28571428571429,39.0,468.94999999999993,107.28571428571429,39.0,468.94999999999993,597.0,0.5,0,-0.32374879110963595,159,64,101,58,45,58,29,2,"{""camera"": 146, ""phone"": 116}",2e-05,0.0001
11,0.7109553870700654,0.5932862706284409,0.445247639228989,1.0,0.6428571428571429,14,9,2294.0,163.85714285714286,79.5,630.65,158.85714285714286,79.5,630.65,682.0,0.5,0,-0.492428015085845,159,64,111,48,45,48,24,2,"{""camera"": 140, ""phone"": 112}",2e-05,0.0001
12,0.7097704524085635,0.4977450136992848,0.3563046364202799,1.0,1.0,14,14,8072.0,576.5714285714286,373.5,1284.9999999999998,403.07142857142856,294.5,885.8,904.0,0.5,0,-1.3022549863007153,159,64,111,48,45,48,24,2,"{""camera"": 140, ""phone"": 112}",2e-05,0.0001
13,0.709569095675625,0.6606089228515013,0.526256713712755,1.0,0.35714285714285715,14,5,1119.0,79.92857142857143,0.0,466.54999999999995,79.92857142857143,0.0,466.54999999999995,592.0,0.5,0,0.14632320856578707,159,64,95,64,45,64,36,2,"{""camera"": 153, ""phone"": 115}",2e-05,0.0001
14,0.7082735922799182,0.4990666992059556,0.35481851378675205,1.0,0.9285714285714286,14,13,13602.0,971.5714285714286,923.5,2292.35,616.4285714285714,608.5,1113.45,1222.0,0.5,0,-1.1580761579369017,159,64,95,64,45,64,36,2,"{""camera"": 151, ""phone"": 117}",2e-05,0.0001
15,0.7070363884541526,0.5457910100186123,0.40141588582959264,1.0,0.9285714285714286,14,13,9380.0,670.0,580.0,1467.9,510.85714285714283,451.0,1044.45,1049.0,0.5,0,-1.111351847124245,159,64,95,64,45,64,39,2,"{""camera"": 154, ""phone"": 114}",2e-05,0.0001
16,0.7054229707860235,0.5310636439585182,0.38366228746842734,1.0,0.9285714285714286,14,13,7377.0,526.9285714285714,455.5,1113.0,447.0,337.5,997.9,1007.0,0.5,0,-1.126079213184339,159,64,95,64,45,64,39,2,"{""camera"": 151, ""phone"": 117}",2e-05,0.0001
