epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
1,0.6233978902592379,0.6003082958980579,0.4528754143643213,1.0,0.2857142857142857,14,4,1907.0,136.21428571428572,0.0,637.8999999999999,136.21428571428572,0.0,637.8999999999999,881.0,0.5,0,0.2288797244694865,159,0,159,0,45,0,0,2,"{""camera"": 118, ""phone"": 86}",2e-05,0.0001
2,0.6210502806831809,0.6476927351598292,0.4963695791511221,1.0,0.21428571428571427,14,3,254.0,18.142857142857142,0.0,99.94999999999999,14.428571428571429,0.0,77.25,87.0,0.5,0,0.41912130658840063,159,0,159,0,45,0,0,2,"{""camera"": 118, ""phone"": 86}",2e-05,0.0001
3,0.6208066437222542,0.575141190566186,0.4269479079806175,1.0,0.5,14,7,2052.0,146.57142857142858,17.5,547.9499999999999,119.85714285714286,17.5,427.04999999999995,468.0,0.5,0,-0.2248588094338141,159,64,145,14,45,14,7,2,"{""camera"": 130, ""phone"": 88}",2e-05,0.0001
4,0.6195665718218603,0.6123417931929256,0.46261568573681866,1.0,0.21428571428571427,14,3,381.0,27.214285714285715,0.0,180.64999999999998,25.428571428571427,0.0,164.39999999999998,206.0,0.5,0,0.38377036462149705,159,64,145,14,45,14,7,2,"{""camera"": 130, ""phone"": 88}",2e-05,0.0001
5,0.6183342668745253,0.6834704660559938,0.5349593058311849,1.0,0.14285714285714285,14,2,350.0,25.0,0.0,133.89999999999992,25.0,0.0,133.89999999999992,312.0,0.5,0,0.5977561803417082,159,64,147,12,45,12,6,2,"{""camera"": 126, ""phone"": 90}",2e-05,0.0001
6,0.6176042689217461,0.6753835590394293,0.5266928551150216,1.0,0.14285714285714285,14,2,309.0,22.071428571428573,0.0,123.44999999999993,22.071428571428573,0.0,123.44999999999993,258.0,0.5,0,0.5896692733251436,159,64,147,12,45,12,6,2,"{""camera"": 126, ""phone"": 90}",2e-05,0.0001
7,0.6156113283974783,0.6780849990222626,0.5307090044756383,1.0,0.0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.6780849990222626,159,64,153,6,45,6,3,2,"{""camera"": 124, ""phone"": 86}",2e-05,0.0001
8,0.6143854635102408,0.6891793236002499,0.5413694468153812,1.0,0.0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.6891793236002499,159,64,153,6,45,6,3,2,"{""camera"": 124, ""phone"": 86}",2e-05,0.0001
9,0.612903405638302,0.6782690266445944,0.5303646585999532,1.0,0.0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.6782690266445944,159,0,159,0,45,0,0,2,"{""camera"": 118, ""phone"": 86}",2e-05,0.0001
10,0.6117575799717623,0.7135889047232463,0.5673993608481159,1.0,0.0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.7135889047232463,159,0,159,0,45,0,0,2,"{""camera"": 118, ""phone"": 86}",2e-05,0.0001
