fold = 2
device = cuda
base_train_patch_count = 1195
val_patch_count = 402
save_dir = /mimer/NOBACKUP/groups/smart-rail/Yi Yang/CV_contact_wire/UNET_two_stage/outputs/stage1/fold2
epoch 1/30 | encoder_frozen=True | train_patches=1195 | replay_patches=0 | train_loss=0.832165 | val_loss=0.870298 | patch_dice_all=0.300381 | patch_dice_pos_only=0.383825 | positive_recall=1.000000 | negative_fpr=0.988889 | lr_encoder=5.000000e-05 | lr_decoder=2.000000e-04
epoch 2/30 | encoder_frozen=True | train_patches=1195 | replay_patches=0 | train_loss=0.746673 | val_loss=0.834301 | patch_dice_all=0.448112 | patch_dice_pos_only=0.548528 | positive_recall=1.000000 | negative_fpr=0.900000 | lr_encoder=5.000000e-05 | lr_decoder=2.000000e-04
epoch 3/30 | encoder_frozen=True | train_patches=1195 | replay_patches=175 | train_loss=0.723356 | val_loss=0.758630 | patch_dice_all=0.381959 | patch_dice_pos_only=0.431242 | positive_recall=0.983974 | negative_fpr=0.788889 | lr_encoder=5.000000e-05 | lr_decoder=2.000000e-04
epoch 4/30 | encoder_frozen=False | train_patches=1370 | replay_patches=175 | train_loss=0.715760 | val_loss=0.721530 | patch_dice_all=0.540636 | patch_dice_pos_only=0.603640 | positive_recall=0.967949 | negative_fpr=0.677778 | lr_encoder=5.000000e-05 | lr_decoder=2.000000e-04
epoch 5/30 | encoder_frozen=False | train_patches=1370 | replay_patches=175 | train_loss=0.701758 | val_loss=0.696316 | patch_dice_all=0.544353 | patch_dice_pos_only=0.553942 | positive_recall=0.971154 | negative_fpr=0.488889 | lr_encoder=5.000000e-05 | lr_decoder=2.000000e-04
epoch 6/30 | encoder_frozen=False | train_patches=1370 | replay_patches=159 | train_loss=0.692194 | val_loss=0.687731 | patch_dice_all=0.493147 | patch_dice_pos_only=0.520016 | positive_recall=0.987179 | negative_fpr=0.600000 | lr_encoder=5.000000e-05 | lr_decoder=2.000000e-04
epoch 7/30 | encoder_frozen=False | train_patches=1354 | replay_patches=159 | train_loss=0.686074 | val_loss=0.678997 | patch_dice_all=0.628606 | patch_dice_pos_only=0.624038 | positive_recall=0.974359 | negative_fpr=0.355556 | lr_encoder=5.000000e-05 | lr_decoder=2.000000e-04
epoch 8/30 | encoder_frozen=False | train_patches=1354 | replay_patches=159 | train_loss=0.679379 | val_loss=0.671908 | patch_dice_all=0.685231 | patch_dice_pos_only=0.664946 | positive_recall=0.971154 | negative_fpr=0.244444 | lr_encoder=5.000000e-05 | lr_decoder=2.000000e-04
epoch 9/30 | encoder_frozen=False | train_patches=1354 | replay_patches=155 | train_loss=0.674333 | val_loss=0.667060 | patch_dice_all=0.518789 | patch_dice_pos_only=0.553054 | positive_recall=0.987179 | negative_fpr=0.600000 | lr_encoder=5.000000e-05 | lr_decoder=2.000000e-04
epoch 10/30 | encoder_frozen=False | train_patches=1350 | replay_patches=155 | train_loss=0.671493 | val_loss=0.667204 | patch_dice_all=0.473360 | patch_dice_pos_only=0.520162 | positive_recall=0.996795 | negative_fpr=0.688889 | lr_encoder=5.000000e-05 | lr_decoder=2.000000e-04
epoch 11/30 | encoder_frozen=False | train_patches=1350 | replay_patches=155 | train_loss=0.666956 | val_loss=0.663278 | patch_dice_all=0.516274 | patch_dice_pos_only=0.536994 | positive_recall=0.990385 | negative_fpr=0.555556 | lr_encoder=5.000000e-05 | lr_decoder=2.000000e-04
epoch 12/30 | encoder_frozen=False | train_patches=1350 | replay_patches=134 | train_loss=0.663006 | val_loss=0.648451 | patch_dice_all=0.621523 | patch_dice_pos_only=0.608501 | positive_recall=0.993590 | negative_fpr=0.333333 | lr_encoder=5.000000e-05 | lr_decoder=2.000000e-04
epoch 13/30 | encoder_frozen=False | train_patches=1329 | replay_patches=134 | train_loss=0.660009 | val_loss=0.653221 | patch_dice_all=0.570182 | patch_dice_pos_only=0.606452 | positive_recall=0.993590 | negative_fpr=0.555556 | lr_encoder=2.500000e-05 | lr_decoder=1.000000e-04
epoch 14/30 | encoder_frozen=False | train_patches=1329 | replay_patches=134 | train_loss=0.656471 | val_loss=0.651355 | patch_dice_all=0.719546 | patch_dice_pos_only=0.709159 | positive_recall=0.987179 | negative_fpr=0.244444 | lr_encoder=2.500000e-05 | lr_decoder=1.000000e-04
epoch 15/30 | encoder_frozen=False | train_patches=1329 | replay_patches=146 | train_loss=0.653796 | val_loss=0.654081 | patch_dice_all=0.664260 | patch_dice_pos_only=0.686002 | positive_recall=0.993590 | negative_fpr=0.411111 | lr_encoder=2.500000e-05 | lr_decoder=1.000000e-04
epoch 16/30 | encoder_frozen=False | train_patches=1341 | replay_patches=146 | train_loss=0.653431 | val_loss=0.639670 | patch_dice_all=0.568071 | patch_dice_pos_only=0.613348 | positive_recall=0.996795 | negative_fpr=0.588889 | lr_encoder=2.500000e-05 | lr_decoder=1.000000e-04
