epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,pixel_precision_defect_macro,pixel_recall_defect_macro,pixel_f1_defect_macro,pixel_precision_labeled_micro,pixel_recall_labeled_micro,pixel_f1_labeled_micro,pixel_auprc_all_labeled,component_recall_3px,component_precision_3px,component_f1_3px,boundary_f1_3px,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
1,0.6099335305831012,0.6894072917990829,0.5409888168056322,1.0,0.0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5768011081142682,0.9264814527602956,0.6894072915413896,0.6768782643631981,0.9448661325991499,0.7887301464857518,0.0,0.9935897435897435,0.6602106227106227,0.7509670884670884,0.6373674977879754,0.5,0,0.6894072917990829,159,0,159,0,45,0,0,2,"{""camera"": 118, ""phone"": 86}",2e-05,0.0001
2,0.6075852548374849,0.6312877862822966,0.48178459686788894,1.0,0.21428571428571427,14,3,445.0,31.785714285714285,0.0,200.99999999999994,28.928571428571427,0.0,174.99999999999994,292.0,0.49371775810695345,0.9678123818621133,0.6312877860424119,0.6166190470351159,0.9614107540039131,0.7513472591618604,0.0,0.9951923076923077,0.6141504329004329,0.7108349983349983,0.513779780978168,0.5,0,0.4027163577108681,159,0,159,0,45,0,0,2,"{""camera"": 118, ""phone"": 86}",2e-05,0.0001
3,0.6088087474350381,0.6964728040099272,0.5496001110603183,1.0,0.21428571428571427,14,3,269.0,19.214285714285715,0.0,104.84999999999994,11.642857142857142,0.0,60.249999999999964,122.0,0.5734595164430977,0.9488669289271798,0.6964728037660876,0.6674451483589248,0.9507548961499978,0.7842994997647343,0.0,0.9951923076923077,0.6327838827838828,0.7244089244089243,0.6346998585937441,0.5,0,0.46790137543849863,159,64,137,22,45,22,11,2,"{""camera"": 130, ""phone"": 96}",2e-05,0.0001
4,0.6069546537061709,0.6533750689119008,0.5014157546405239,1.0,0.5,14,7,1438.0,102.71428571428571,0.5,406.8,72.35714285714286,0.5,317.7,332.0,0.5137028892120796,0.969920727506528,0.6533750686729853,0.6095960314717304,0.9554646323665309,0.744312935031923,0.0,1.0,0.5569436411541674,0.6587081721697106,0.5688562607350526,0.5,0,-0.14662493108809926,159,64,137,22,45,22,11,2,"{""camera"": 130, ""phone"": 96}",2e-05,0.0001
5,0.608260277841912,0.6220551715836101,0.4747685039218697,1.0,0.7142857142857143,14,10,3375.0,241.07142857142858,95.5,683.4499999999999,174.14285714285714,95.5,490.3499999999999,686.0,0.48660353824351943,0.9706275248785274,0.622055171355156,0.623050150956055,0.9469501430765603,0.7515889415234112,0.0,1.0,0.5334096459096459,0.6477928054851131,0.5140826029079033,0.5,0,-0.6065162569878185,159,64,119,40,45,40,20,2,"{""camera"": 150, ""phone"": 94}",2e-05,0.0001
6,0.6072348258534416,0.6466889399141849,0.5009887647231005,1.0,0.5,14,7,1827.0,130.5,3.0,460.6499999999999,120.21428571428571,3.0,460.6499999999999,577.0,0.5199879762082754,0.9494628520333601,0.6466889396876053,0.6520552280729517,0.9453759822572319,0.7717857867544914,0.0,0.9903846153846154,0.6031135531135531,0.7135035857861944,0.532123686531805,0.5,0,-0.1533110600858152,159,64,119,40,45,40,20,2,"{""camera"": 150, ""phone"": 94}",2e-05,0.0001
7,0.6072782720288923,0.6891246111203952,0.5420588839927242,1.0,0.2857142857142857,14,4,704.0,50.285714285714285,0.0,223.89999999999998,50.285714285714285,0.0,223.89999999999998,272.0,0.5633786846129472,0.9487209515087869,0.6891246108793359,0.6715553198374744,0.9522270870377098,0.7876340614185141,0.0,0.9903846153846154,0.6152014652014651,0.7181249306249307,0.6048764488000099,0.5,0,0.31769603969182386,159,64,115,44,45,44,22,2,"{""camera"": 136, ""phone"": 112}",1e-05,5e-05
8,0.6063984228718665,0.7199642068690587,0.5754027988397568,1.0,0.14285714285714285,14,2,394.0,28.142857142857142,0.0,164.29999999999993,28.142857142857142,0.0,164.29999999999993,306.0,0.6004129033551393,0.9443296419624077,0.7199642066370051,0.6956507438280597,0.9435214041259583,0.8008449477587517,0.0,0.9951923076923077,0.6377594627594628,0.730765810740727,0.6761493267727268,0.5,0,0.634249921154773,159,64,115,44,45,44,22,2,"{""camera"": 136, ""phone"": 112}",1e-05,5e-05
9,0.6037607851781344,0.6824223193797334,0.5320396670025075,1.0,0.07142857142857142,14,1,300.0,21.428571428571427,0.0,104.99999999999989,21.428571428571427,0.0,104.99999999999989,300.0,0.5466973413146033,0.9630936076399821,0.6824223191419381,0.6436667405802787,0.9619907079899814,0.7712746252717689,0.0,1.0,0.6486492673992673,0.7366729424421732,0.6140864151894003,0.5,0,0.6824223193797334,159,64,135,24,45,24,12,2,"{""camera"": 136, ""phone"": 92}",1e-05,5e-05
10,0.6032035664508217,0.6550907777081443,0.5030202436109276,1.0,0.14285714285714285,14,2,298.0,21.285714285714285,0.0,119.29999999999993,19.857142857142858,0.0,106.29999999999993,248.0,0.5135046281049155,0.9719071457413307,0.6550907774668512,0.6208376419810107,0.9680515458004321,0.7565069277738488,0.0,1.0,0.6798305860805862,0.7577880452880452,0.5623040337152708,0.5,0,0.5693764919938586,159,64,135,24,45,24,12,2,"{""camera"": 136, ""phone"": 92}",1e-05,5e-05
