epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
1,0.7004459813089654,0.6481906626421794,0.499890849690568,1.0,0.6,15,9,2221.0,148.06666666666666,20.0,590.9999999999998,137.0,20.0,522.3999999999996,759.0,0.5,0,-0.3518093373578206,158,0,158,0,44,0,0,2,"{""camera"": 116, ""phone"": 86}",2e-05,0.0001
2,0.6941246449357212,0.7066481895385194,0.5621917498314053,1.0,0.4,15,6,1939.0,129.26666666666668,0.0,582.2999999999987,128.86666666666667,0.0,582.2999999999987,1423.0,0.5,0,0.10664818953851929,158,0,158,0,44,0,0,2,"{""camera"": 116, ""phone"": 86}",2e-05,0.0001
3,0.6926318552042987,0.6630259683952843,0.5133380398370934,1.0,0.26666666666666666,15,4,892.0,59.46666666666667,0.0,302.3999999999994,59.46666666666667,0.0,302.3999999999994,700.0,0.5,0,0.32969263506195096,158,63,138,20,44,20,10,2,"{""camera"": 126, ""phone"": 96}",2e-05,0.0001
4,0.6903921752362638,0.7262562164611084,0.5857185069414587,1.0,0.2,15,3,180.0,12.0,0.0,63.099999999999866,12.0,0.0,63.099999999999866,152.0,0.5,0,0.5262562164611084,158,63,138,20,44,20,10,2,"{""camera"": 126, ""phone"": 96}",2e-05,0.0001
5,0.6880936316081456,0.6934674406091851,0.5467085452291999,1.0,0.13333333333333333,15,2,914.0,60.93333333333333,0.0,334.9999999999993,55.06666666666667,0.0,273.3999999999993,762.0,0.5,0,0.6268007739425184,158,63,150,8,44,8,4,2,"{""camera"": 120, ""phone"": 90}",2e-05,0.0001
6,0.686905380657741,0.6776978641172025,0.5331664675287784,1.0,0.6666666666666666,15,10,6538.0,435.8666666666667,66.0,1732.3999999999994,376.4,61.0,1573.4999999999993,2081.0,0.5,0,-0.45563546921613085,158,63,150,8,44,8,4,2,"{""camera"": 120, ""phone"": 90}",2e-05,0.0001
7,0.6899460879239169,0.7268441829592491,0.586963961195878,1.0,0.4666666666666667,15,7,2394.0,159.6,0.0,711.1999999999998,157.73333333333332,0.0,711.1999999999998,847.0,0.5,0,-0.006489150374084263,158,63,96,62,44,62,31,2,"{""camera"": 142, ""phone"": 122}",2e-05,0.0001
8,0.6879292889074846,0.6977084329330774,0.5521164330598067,1.0,0.4666666666666667,15,7,3817.0,254.46666666666667,0.0,1146.8999999999999,248.26666666666668,0.0,1146.8999999999999,1191.0,0.5,0,-0.03562490040025601,158,63,96,62,44,62,31,2,"{""camera"": 142, ""phone"": 122}",2e-05,0.0001
9,0.6851836706771225,0.6830389113783968,0.5379954341666243,1.0,0.4,15,6,1035.0,69.0,0.0,301.7999999999995,69.0,0.0,301.7999999999995,621.0,0.5,0,0.0830389113783967,158,63,116,42,44,42,21,2,"{""camera"": 130, ""phone"": 114}",2e-05,0.0001
10,0.6843292507968965,0.689806025596306,0.5462708068280869,1.0,0.3333333333333333,15,5,1229.0,81.93333333333334,0.0,413.6999999999996,80.46666666666667,0.0,413.6999999999996,679.0,0.5,0,0.22313935892963938,158,63,116,42,44,42,21,2,"{""camera"": 130, ""phone"": 114}",2e-05,0.0001
11,0.6817579928197359,0.6893379737353416,0.5458636556154989,1.0,0.4,15,6,985.0,65.66666666666667,0.0,383.0,56.8,0.0,297.89999999999986,377.0,0.5,0,0.08933797373534147,158,63,132,26,44,26,13,2,"{""camera"": 124, ""phone"": 104}",1e-05,5e-05
12,0.6813214107563621,0.6826225553160243,0.5372952126012374,1.0,0.4,15,6,601.0,40.06666666666667,0.0,185.7999999999998,33.0,0.0,153.99999999999991,203.0,0.5,0,0.08262255531602425,158,63,132,26,44,26,13,2,"{""camera"": 124, ""phone"": 104}",1e-05,5e-05
13,0.6805212936903301,0.7080290005232716,0.5660053297760366,1.0,0.13333333333333333,15,2,115.0,7.666666666666667,0.0,37.699999999999896,7.333333333333333,0.0,36.1999999999999,102.0,0.5,0,0.6413623338566049,158,63,132,26,44,26,13,2,"{""camera"": 120, ""phone"": 108}",1e-05,5e-05
14,0.6803790550482901,0.7092903713294685,0.5670668485988302,1.0,0.3333333333333333,15,5,230.0,15.333333333333334,0.0,76.19999999999985,10.533333333333333,0.0,54.59999999999992,105.0,0.5,0,0.24262370466280186,158,63,132,26,44,26,13,2,"{""camera"": 120, ""phone"": 108}",1e-05,5e-05
15,0.6791834651896383,0.7144909037521623,0.5724829782297736,1.0,0.26666666666666666,15,4,246.0,16.4,0.0,74.99999999999999,14.6,0.0,69.89999999999999,72.0,0.5,0,0.381157570418829,158,63,134,24,44,24,12,2,"{""camera"": 122, ""phone"": 104}",1e-05,5e-05
16,0.678508665709369,0.716562203761239,0.5746097066673733,1.0,0.26666666666666666,15,4,270.0,18.0,0.0,116.1,18.0,0.0,116.1,121.0,0.5,0,0.3832288704279057,158,63,134,24,44,24,12,2,"{""camera"": 122, ""phone"": 104}",1e-05,5e-05
17,0.6776491967114535,0.730765678365027,0.5923139961451184,1.0,0.2,15,3,199.0,13.266666666666667,0.0,85.69999999999993,13.266666666666667,0.0,85.69999999999993,127.0,0.5,0,0.530765678365027,158,63,140,18,44,18,9,2,"{""camera"": 120, ""phone"": 100}",1e-05,5e-05
18,0.6769904049960049,0.7439141639002854,0.6083458579820181,1.0,0.06666666666666667,15,1,80.0,5.333333333333333,0.0,23.999999999999915,5.333333333333333,0.0,23.999999999999915,80.0,0.5,0,0.7439141639002854,158,63,140,18,44,18,9,2,"{""camera"": 120, ""phone"": 100}",1e-05,5e-05
19,0.6766147992827676,0.7203416448073601,0.5789062998779277,1.0,0.2,15,3,238.0,15.866666666666667,0.0,87.49999999999996,13.333333333333334,0.0,67.89999999999993,112.0,0.5,0,0.5203416448073601,158,63,140,18,44,18,9,2,"{""camera"": 122, ""phone"": 98}",1e-05,5e-05
20,0.6759045091542331,0.7452296683576267,0.6086109829589301,1.0,0.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.7452296683576267,158,63,140,18,44,18,9,2,"{""camera"": 122, ""phone"": 98}",1e-05,5e-05
21,0.6751643025546993,0.7470323286390904,0.6109701714594175,1.0,0.06666666666666667,15,1,45.0,3.0,0.0,13.499999999999952,1.7333333333333334,0.0,7.799999999999972,26.0,0.5,0,0.7470323286390904,158,63,142,16,44,16,8,2,"{""camera"": 120, ""phone"": 98}",1e-05,5e-05
22,0.6745507082807909,0.7432787498041614,0.6060550956933872,1.0,0.06666666666666667,15,1,107.0,7.133333333333334,0.0,32.09999999999989,3.6666666666666665,0.0,16.499999999999943,55.0,0.5,0,0.7432787498041614,158,63,142,16,44,16,8,2,"{""camera"": 120, ""phone"": 98}",1e-05,5e-05
23,0.67435141441957,0.7523803167738862,0.6176306481190629,1.0,0.06666666666666667,15,1,17.0,1.1333333333333333,0.0,5.099999999999982,1.1333333333333333,0.0,5.099999999999982,17.0,0.5,0,0.7523803167738862,158,63,148,10,44,10,5,2,"{""camera"": 120, ""phone"": 92}",1e-05,5e-05
24,0.6730957616050288,0.7586119594407565,0.6250927345435701,1.0,0.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.7586119594407565,158,63,148,10,44,10,5,2,"{""camera"": 120, ""phone"": 92}",1e-05,5e-05
25,0.6727998356952846,0.750744323307404,0.6160820647839313,1.0,0.13333333333333333,15,2,117.0,7.8,0.0,41.89999999999991,7.8,0.0,41.89999999999991,100.0,0.5,0,0.6840776566407374,158,63,146,12,44,12,6,2,"{""camera"": 118, ""phone"": 96}",1e-05,5e-05
26,0.6722449287075862,0.7524048600607044,0.618792433513358,1.0,0.13333333333333333,15,2,93.0,6.2,0.0,42.299999999999976,6.2,0.0,42.299999999999976,57.0,0.5,0,0.6857381933940377,158,63,146,12,44,12,6,2,"{""camera"": 118, ""phone"": 96}",1e-05,5e-05
27,0.6715287404639698,0.7432618550921807,0.6078991929452735,1.0,0.13333333333333333,15,2,163.0,10.866666666666667,0.0,69.69999999999993,10.266666666666667,0.0,63.39999999999993,111.0,0.5,0,0.676595188425514,158,63,146,12,44,12,6,2,"{""camera"": 120, ""phone"": 94}",1e-05,5e-05
28,0.6712058559756413,0.7365336272509869,0.5997353783766085,1.0,0.06666666666666667,15,1,16.0,1.0666666666666667,0.0,4.799999999999983,1.0666666666666667,0.0,4.799999999999983,16.0,0.5,0,0.7365336272509869,158,63,146,12,44,12,6,2,"{""camera"": 120, ""phone"": 94}",1e-05,5e-05
29,0.6709634396764967,0.7376776758254115,0.6006517228219449,1.0,0.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.7376776758254115,158,63,144,14,44,14,7,2,"{""camera"": 122, ""phone"": 94}",1e-05,5e-05
30,0.6704084939426846,0.7510008985465332,0.6172890537800851,1.0,0.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.7510008985465332,158,63,144,14,44,14,7,2,"{""camera"": 122, ""phone"": 94}",5e-06,2.5e-05
31,0.669471389906747,0.7493952892508938,0.6154882420520034,1.0,0.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.7493952892508938,158,63,150,8,44,8,4,2,"{""camera"": 118, ""phone"": 92}",5e-06,2.5e-05
32,0.6690411925315857,0.7417101900818606,0.605928182217021,1.0,0.0,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.7417101900818606,158,63,150,8,44,8,4,2,"{""camera"": 118, ""phone"": 92}",5e-06,2.5e-05
33,0.6690665568624224,0.7443457190375053,0.608738436564167,1.0,0.06666666666666667,15,1,69.0,4.6,0.0,20.699999999999925,4.6,0.0,20.699999999999925,69.0,0.5,0,0.7443457190375053,158,63,150,8,44,8,4,2,"{""camera"": 120, ""phone"": 90}",5e-06,2.5e-05
34,0.6693273561341422,0.7367746989107855,0.5985251034778908,1.0,0.06666666666666667,15,1,252.0,16.8,0.0,75.59999999999974,16.8,0.0,75.59999999999974,252.0,0.5,0,0.7367746989107855,158,63,150,8,44,8,4,2,"{""camera"": 120, ""phone"": 90}",5e-06,2.5e-05
35,0.6682501160181485,0.7448482907438507,0.6089460552404545,1.0,0.06666666666666667,15,1,190.0,12.666666666666666,0.0,56.9999999999998,12.066666666666666,0.0,54.299999999999805,181.0,0.5,0,0.7448482907438507,158,63,152,6,44,6,3,2,"{""camera"": 118, ""phone"": 90}",2.5e-06,1.25e-05
36,0.6680174194849454,0.7556966875360057,0.622739981606494,1.0,0.06666666666666667,15,1,95.0,6.333333333333333,0.0,28.4999999999999,6.333333333333333,0.0,28.4999999999999,95.0,0.5,0,0.7556966875360057,158,63,152,6,44,6,3,2,"{""camera"": 118, ""phone"": 90}",2.5e-06,1.25e-05
37,0.6674781897488762,0.7569366373777484,0.6245910560669896,1.0,0.06666666666666667,15,1,133.0,8.866666666666667,0.0,39.89999999999986,8.866666666666667,0.0,39.89999999999986,133.0,0.5,0,0.7569366373777484,158,63,156,2,44,2,1,2,"{""camera"": 116, ""phone"": 88}",2.5e-06,1.25e-05
38,0.6674619176808525,0.7548754591646709,0.6214451755955009,1.0,0.06666666666666667,15,1,127.0,8.466666666666667,0.0,38.099999999999866,6.933333333333334,0.0,31.19999999999989,104.0,0.5,0,0.7548754591646709,158,63,156,2,44,2,1,2,"{""camera"": 116, ""phone"": 88}",2.5e-06,1.25e-05
