epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
11,0.6693553282664373,0.5890269361877917,0.4416193433100583,0.9814814814814815,0.3125,16,5,3546.0,221.625,0.0,1152.75,196.4375,0.0,1014.0,1071.0,0.5,0,0.16402693618779168,157,63,149,8,43,8,4,2,"{""camera"": 120, ""phone"": 88}",1e-05,5e-05
12,0.6688496974798349,0.565229869176311,0.4124781548495176,1.0,0.5,16,8,4942.0,308.875,1.5,1337.5,268.375,1.5,1175.5,1453.0,0.5,0,-0.23477013082368903,157,63,149,8,43,8,4,2,"{""camera"": 120, ""phone"": 88}",1e-05,5e-05
13,0.6696245889914664,0.5775154888035532,0.42537377788321334,1.0,0.4375,16,7,5073.0,317.0625,0.0,1356.75,258.0625,0.0,1128.25,1585.0,0.5,0,-0.09748451119644685,157,63,129,28,43,28,14,2,"{""camera"": 124, ""phone"": 104}",1e-05,5e-05
14,0.6692072341316625,0.5861043612920399,0.43613083965934185,1.0,0.4375,16,7,4734.0,295.875,0.0,1233.75,231.9375,0.0,981.5,1490.0,0.5,0,-0.08889563870796013,157,63,129,28,43,28,14,2,"{""camera"": 124, ""phone"": 104}",1e-05,5e-05
15,0.6686414932382518,0.5812488802906096,0.4318356988601804,1.0,0.4375,16,7,4777.0,298.5625,0.0,1215.0,231.1875,0.0,953.25,1431.0,0.5,0,-0.09375111970939043,157,63,125,32,43,32,16,2,"{""camera"": 124, ""phone"": 108}",5e-06,2.5e-05
16,0.6682618774216751,0.5663834237444573,0.4169203381434446,1.0,0.5,16,8,5122.0,320.125,9.0,1337.0,249.4375,9.0,1062.25,1441.0,0.5,0,-0.23361657625554277,157,63,125,32,43,32,16,2,"{""camera"": 124, ""phone"": 108}",5e-06,2.5e-05
17,0.66789516271689,0.563319306707437,0.4139163187090556,1.0,0.5,16,8,5165.0,322.8125,13.0,1350.5,249.375,13.0,1065.0,1464.0,0.5,0,-0.23668069329256303,157,63,123,34,43,34,17,2,"{""camera"": 124, ""phone"": 110}",5e-06,2.5e-05
18,0.6676311966700431,0.5764520208546476,0.4267680822876881,1.0,0.375,16,6,4634.0,289.625,0.0,1182.75,219.875,0.0,910.25,1379.0,0.5,0,0.026452020854647595,157,63,123,34,43,34,17,2,"{""camera"": 124, ""phone"": 110}",5e-06,2.5e-05
19,0.6675889736566788,0.5930449516854638,0.44320562095173316,1.0,0.375,16,6,4056.0,253.5,0.0,1061.25,187.5,0.0,817.75,1234.0,0.5,0,0.04304495168546374,157,63,123,34,43,34,17,2,"{""camera"": 124, ""phone"": 110}",5e-06,2.5e-05
20,0.6673328723662939,0.5965333635774172,0.4466640143150791,1.0,0.375,16,6,3980.0,248.75,0.0,1047.25,189.25,0.0,810.75,1155.0,0.5,0,0.04653336357741711,157,63,123,34,43,34,17,2,"{""camera"": 124, ""phone"": 110}",2.5e-06,1.25e-05
21,0.6670428357626262,0.5843864061327895,0.43403003760142683,1.0,0.375,16,6,4448.0,278.0,0.0,1190.0,214.5,0.0,943.0,1273.0,0.5,0,0.03438640613278943,157,63,129,28,43,28,14,2,"{""camera"": 124, ""phone"": 104}",2.5e-06,1.25e-05
22,0.6669860262619821,0.5779891839252522,0.42745859711803874,1.0,0.375,16,6,4641.0,290.0625,0.0,1284.75,225.25,0.0,1033.0,1294.0,0.5,0,0.02798918392525218,157,63,129,28,43,28,14,2,"{""camera"": 124, ""phone"": 104}",2.5e-06,1.25e-05
23,0.6671124737838219,0.5788036584375443,0.4282070940558003,1.0,0.375,16,6,4496.0,281.0,0.0,1234.5,214.875,0.0,977.25,1299.0,0.5,0,0.02880365843754429,157,63,125,32,43,32,16,2,"{""camera"": 124, ""phone"": 108}",2.5e-06,1.25e-05
24,0.6664374635137361,0.5805355118702783,0.4298637963699055,1.0,0.375,16,6,4342.0,271.375,0.0,1137.25,206.8125,0.0,886.25,1301.0,0.5,0,0.030535511870278254,157,63,125,32,43,32,16,2,"{""camera"": 124, ""phone"": 108}",2.5e-06,1.25e-05
25,0.6658843850667497,0.5851032787530517,0.43453260328100246,1.0,0.375,16,6,4148.0,259.25,0.0,1097.5,195.5625,0.0,849.25,1261.0,0.5,0,0.03510327875305164,157,63,131,26,43,26,13,2,"{""camera"": 122, ""phone"": 104}",1.25e-06,6.25e-06
