threshold,min_area,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,stage2_score
0.36,0,0.5380511800034177,0.41127561575882277,1.0,0.711864406779661,59,42,1430248.0,24241.491525423728,101.0,130445.49999999997,21530.237288135595,101.0,111138.79999999997,131690.0,-0.6856776335559044
0.36,8,0.5389866682632963,0.41208800343705726,1.0,0.559322033898305,59,33,1428418.0,24210.474576271186,101.0,130356.19999999997,21529.728813559323,101.0,111138.79999999997,131690.0,-0.3796573995333138
0.36,16,0.539894108396218,0.41296702933716073,1.0,0.5423728813559322,59,32,1426542.0,24178.677966101695,101.0,130244.09999999996,21529.593220338982,101.0,111138.79999999997,131690.0,-0.34485165431564646
0.36,24,0.5403333618211599,0.4133481366049046,1.0,0.5254237288135594,59,31,1424727.0,24147.915254237287,101.0,129966.89999999997,21529.22033898305,101.0,111138.79999999997,131690.0,-0.3105140958059589
0.36,32,0.5409073529695126,0.41387543709755575,1.0,0.5254237288135594,59,31,1423258.0,24123.01694915254,101.0,129883.99999999997,21529.22033898305,101.0,111138.79999999997,131690.0,-0.30994010465760613
0.36,48,0.5419605047573939,0.4149073124660614,1.0,0.5084745762711864,59,30,1420986.0,24084.508474576272,101.0,129714.19999999997,21528.525423728814,101.0,111138.79999999997,131690.0,-0.274988647784979
0.38,0,0.5933792367410637,0.4526241517762886,1.0,0.6101694915254238,59,36,30525.0,517.3728813559322,18.0,2522.3999999999996,239.3050847457627,11.0,1006.6999999999998,3066.0,-0.42695974630978384
0.38,8,0.5949889602506013,0.4539165673571568,1.0,0.5254237288135594,59,31,29386.0,498.06779661016947,11.0,2450.5999999999995,239.135593220339,11.0,1006.6999999999998,3066.0,-0.25585849737651745
0.38,16,0.59659844079481,0.45528082545719384,1.0,0.4915254237288136,59,29,28609.0,484.89830508474574,0.0,2407.2999999999993,238.79661016949152,0.0,1006.6999999999998,3066.0,-0.18645240666281726
0.38,24,0.5980835553886473,0.4565581085720826,1.0,0.4915254237288136,59,29,27827.0,471.64406779661016,0.0,2355.2999999999993,238.79661016949152,0.0,1006.6999999999998,3066.0,-0.18496729206897988
0.38,32,0.5989529612802444,0.45730383475972153,1.0,0.4745762711864407,59,28,26948.0,456.7457627118644,0.0,2305.599999999999,238.3728813559322,0.0,1006.6999999999998,3066.0,-0.15019958109263687
0.38,48,0.6005125782896532,0.45861916081658094,1.0,0.4745762711864407,59,28,26135.0,442.96610169491527,0.0,2237.1999999999985,238.3728813559322,0.0,1006.6999999999998,3066.0,-0.1486399640832281
0.4,0,0.6251689650291125,0.48052921975779417,1.0,0.4576271186440678,59,27,13335.0,226.01694915254237,0.0,1175.3999999999983,115.86440677966101,0.0,537.2999999999994,936.0,-0.09008527225902319
0.4,8,0.6261665554186606,0.4813699535581282,1.0,0.4406779661016949,59,26,12916.0,218.91525423728814,0.0,1149.7999999999981,115.8135593220339,0.0,537.2999999999994,936.0,-0.05518937678472913
0.4,16,0.6276076757107261,0.4825668833046216,1.0,0.423728813559322,59,25,12356.0,209.42372881355934,0.0,1132.7999999999981,115.59322033898304,0.0,537.2999999999994,936.0,-0.01984995140791801
0.4,24,0.628910994869118,0.4837283419464526,1.0,0.3898305084745763,59,23,11923.0,202.08474576271186,0.0,1110.6999999999982,114.91525423728814,0.0,537.2999999999994,936.0,0.04924997791996544
0.4,32,0.6296293704222501,0.48436613119375493,1.0,0.3898305084745763,59,23,11415.0,193.47457627118644,0.0,1086.3999999999983,114.91525423728814,0.0,537.2999999999994,936.0,0.04996835347309758
0.4,48,0.6306933942766774,0.4856074301709068,1.0,0.3898305084745763,59,23,11011.0,186.6271186440678,0.0,1083.0999999999983,114.91525423728814,0.0,537.2999999999994,936.0,0.05103237732752486
0.42,0,0.6499766461528491,0.5037801730695414,1.0,0.4406779661016949,59,26,5991.0,101.54237288135593,0.0,488.09999999999945,62.74576271186441,0.0,289.4,905.0,-0.03137928605054063
0.42,8,0.6518727046134685,0.5055210654697683,1.0,0.423728813559322,59,25,5394.0,91.42372881355932,0.0,482.0999999999998,62.644067796610166,0.0,289.4,905.0,0.004415077494824393
0.42,16,0.6534026690477083,0.5070896170003805,1.0,0.3898305084745763,59,23,4928.0,83.52542372881356,0.0,460.99999999999994,62.30508474576271,0.0,289.4,905.0,0.07374165209855577
0.42,24,0.6542476718105167,0.5079016579650502,1.0,0.3220338983050847,59,19,4561.0,77.30508474576271,0.0,411.19999999999976,60.813559322033896,0.0,289.4,905.0,0.21017987520034725
0.42,32,0.6554379582144615,0.5090052444250617,1.0,0.288135593220339,59,17,4409.0,74.72881355932203,0.0,380.29999999999984,59.96610169491525,0.0,289.4,905.0,0.2791667717737835
0.42,48,0.6566929176324002,0.5102170769464889,1.0,0.22033898305084745,59,13,4010.0,67.96610169491525,0.0,344.3999999999999,57.23728813559322,0.0,289.4,905.0,0.41601495153070533
0.44,0,0.6716603575116328,0.5255672724985062,1.0,0.3559322033898305,59,21,2021.0,34.25423728813559,0.0,103.99999999999966,30.389830508474578,0.0,102.19999999999965,872.0,0.15979595073197184
