epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,pixel_precision_defect_macro,pixel_recall_defect_macro,pixel_f1_defect_macro,pixel_precision_labeled_micro,pixel_recall_labeled_micro,pixel_f1_labeled_micro,pixel_auprc_all_labeled,component_recall_3px,component_precision_3px,component_f1_3px,boundary_f1_3px,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
1,0.6684690293143777,0.4726968305903729,0.3365933303186901,1.0,0.6428571428571429,14,9,14935.0,1066.7857142857142,243.0,5185.949999999999,650.0,186.0,3299.2999999999997,3467.0,0.34530433164235885,0.9531177724478641,0.472696830408232,0.46515062652242595,0.9591550290425663,0.6264828914328875,0.0,0.9935897435897435,0.49115675990675983,0.6131264035110188,0.2963768986345777,0.5,0,-0.6130174551239129,159,0,159,0,45,0,0,2,"{""camera"": 118, ""phone"": 86}",2e-05,0.0001
2,0.6654290521846098,0.5589952766530284,0.41213886061617894,1.0,0.6428571428571429,14,9,2038.0,145.57142857142858,29.5,589.75,122.71428571428571,27.0,525.3499999999999,682.0,0.44616500299301254,0.8863388270807738,0.5589952763808502,0.528226151032676,0.9548913331332427,0.6801869426265974,0.0,0.9743589743589743,0.5362179487179486,0.6621489621489621,0.3952318494982372,0.5,0,-0.5267190090612575,159,0,159,0,45,0,0,2,"{""camera"": 118, ""phone"": 86}",2e-05,0.0001
3,0.6674704157389127,0.5422114303894567,0.4007941871920321,1.0,0.8571428571428571,14,12,2859.0,204.21428571428572,70.5,713.8999999999999,169.78571428571428,70.5,660.0999999999999,911.0,0.4123261480510147,0.9413720951211313,0.5422114301678309,0.5440819782354259,0.9643500291308417,0.6956700321905835,0.0,0.9743589743589743,0.4884386446886447,0.6139846264846265,0.3375157599461466,0.5,0,-0.9720742838962575,159,64,103,56,45,56,28,2,"{""camera"": 136, ""phone"": 124}",2e-05,0.0001
4,0.6646226736215445,0.46395304319218256,0.32854757835309356,1.0,0.7857142857142857,14,11,4947.0,353.35714285714283,113.0,1341.8999999999999,294.14285714285717,113.0,1181.85,1384.0,0.33195944709472874,0.9599520387844485,0.4639530429933586,0.4582085679334731,0.9820448085309228,0.624864142263762,0.0,0.9743589743589743,0.3797431201277355,0.5146978021978021,0.24712131559300118,0.5,0,-0.9074755282363889,159,64,103,56,45,56,28,2,"{""camera"": 136, ""phone"": 124}",2e-05,0.0001
5,0.6642532446491185,0.45230471691445434,0.31784359721119565,1.0,0.9285714285714286,14,13,12700.0,907.1428571428571,521.0,2490.4499999999994,551.2142857142857,393.5,1523.5499999999997,2078.0,0.32154594927069646,0.9585847093955702,0.4523047167155142,0.4498924757409824,0.9769380837202734,0.6160746841538329,0.0,0.9743589743589743,0.3345640470640471,0.47241810477104595,0.23751139419493153,0.5,0,-1.204838140228403,159,64,95,64,45,64,38,2,"{""camera"": 147, ""phone"": 121}",2e-05,0.0001
6,0.6623324484967473,0.513911885290436,0.37027030378127124,1.0,0.8571428571428571,14,12,10650.0,760.7142857142857,574.0,2210.9499999999994,494.5,408.5,1482.1999999999996,2140.0,0.3806996578622964,0.9289669371021163,0.5139118850566637,0.5065444144183917,0.9622005261206547,0.6636922294731106,0.0,0.9743589743589743,0.4407352043381455,0.5701076701076702,0.34364750270283717,0.5,0,-1.0003738289952784,159,64,95,64,45,64,38,2,"{""camera"": 148, ""phone"": 120}",2e-05,0.0001
7,0.6619792722944003,0.44705147172924514,0.3141818753396899,1.0,0.9285714285714286,14,13,12634.0,902.4285714285714,449.0,2611.149999999999,512.2857142857143,385.0,1502.4499999999998,2092.0,0.31780498407859287,0.9558761062099564,0.4470514715210473,0.43815821167811153,0.9795068942991826,0.6054730236682354,0.0,0.9807692307692307,0.3448286379281854,0.4866117463283455,0.2413639316646268,0.5,0,-1.2100913854136122,159,64,95,64,45,64,41,2,"{""camera"": 149, ""phone"": 119}",2e-05,0.0001
8,0.661041614724629,0.4559004972605478,0.32069976833161307,1.0,0.9285714285714286,14,13,9972.0,712.2857142857143,388.0,2179.599999999999,470.5,326.5,1495.4999999999998,2009.0,0.32408470420167845,0.9558415350970134,0.4559004970518095,0.45111086691981167,0.9784608322593175,0.617519659267224,0.0,0.9807692307692307,0.38927183927183917,0.5245610159071697,0.2546171448741985,0.5,0,-1.2012423598823094,159,64,95,64,45,64,41,2,"{""camera"": 147, ""phone"": 121}",1e-05,5e-05
9,0.6593583003798528,0.4212864019439379,0.29037434698875586,1.0,1.0,14,14,13112.0,936.5714285714286,533.0,2715.1499999999987,621.7857142857143,407.0,1852.9999999999995,2893.0,0.2923325587419055,0.9617966824190822,0.4212864017497869,0.40924728577145775,0.9839427269998764,0.5780631309267898,0.0,0.9743589743589743,0.3206784640236057,0.452025645294876,0.2184603996122281,0.5,0,-1.378713598056062,159,64,95,64,45,64,42,2,"{""camera"": 151, ""phone"": 117}",1e-05,5e-05
10,0.6589645396417646,0.5442690844680628,0.3994630626365179,1.0,0.7142857142857143,14,10,5463.0,390.2142857142857,171.0,1501.6999999999994,298.57142857142856,146.0,1107.9499999999998,1340.0,0.40851792777688384,0.9415046263444691,0.5442690842344289,0.5351309061307258,0.9690904115393443,0.6895132038853246,0.0,0.9743589743589743,0.47208104395604394,0.5985220919431445,0.37907451137429854,0.5,0,-0.6843023441033659,159,64,95,64,45,64,42,2,"{""camera"": 148, ""phone"": 120}",1e-05,5e-05
11,0.6584784139448138,0.5730412758082225,0.42568256337263566,1.0,0.6428571428571429,14,9,3648.0,260.57142857142856,20.0,1125.7999999999997,186.42857142857142,20.0,645.4999999999999,899.0,0.442388523848186,0.9321936999299905,0.5730412755626534,0.5500972125681244,0.964080789534083,0.700496446622367,0.0,0.9743589743589743,0.5525641025641026,0.6708943833943833,0.4114315369743584,0.5,0,-0.5126730099060633,159,64,95,64,45,64,39,2,"{""camera"": 150, ""phone"": 118}",1e-05,5e-05
12,0.6574513574144734,0.582121743855694,0.43470046586380295,1.0,0.5,14,7,2475.0,176.78571428571428,8.5,928.4999999999999,129.21428571428572,8.5,588.5999999999999,820.0,0.4525326515132217,0.9335316099760633,0.5821217436055779,0.5634850376816259,0.9580295192528381,0.7096025434603156,0.0,0.9743589743589743,0.6101814851814851,0.7198213111674648,0.40708105870388367,0.5,0,-0.217878256144306,159,64,95,64,45,64,39,2,"{""camera"": 148, ""phone"": 120}",1e-05,5e-05
13,0.6564066281685462,0.5817328928552649,0.43561317597826216,1.0,0.5714285714285714,14,8,2379.0,169.92857142857142,23.0,925.9999999999999,126.14285714285714,23.0,643.8499999999999,807.0,0.45306147458815005,0.9357031654211745,0.5817328926036412,0.5670830175860357,0.9578617962253492,0.7124023806162947,0.0,0.9743589743589743,0.5920611439842209,0.7045079920079919,0.41432362293295427,0.5,0,-0.361124250001878,159,64,103,56,45,56,28,2,"{""camera"": 144, ""phone"": 116}",1e-05,5e-05
14,0.6558485507965088,0.5991817144469581,0.45172298486713836,1.0,0.35714285714285715,14,5,1764.0,126.0,0.0,775.3,105.85714285714286,0.0,591.9999999999999,813.0,0.4712815060620076,0.9295154924252237,0.599181714192137,0.5820322669823044,0.957137938948818,0.7238772713692725,0.0,0.9743589743589743,0.6459956709956709,0.7443223443223441,0.44791622119273267,0.5,0,0.08489600016124388,159,64,103,56,45,56,28,2,"{""camera"": 144, ""phone"": 116}",1e-05,5e-05
15,0.6548924539971539,0.5872414101152226,0.4408548935930068,1.0,0.42857142857142855,14,6,1995.0,142.5,0.0,838.35,114.57142857142857,0.0,584.1999999999998,878.0,0.45561796827373463,0.9389275815776128,0.5872414098661737,0.5734157854139847,0.9613883935664977,0.7183656238817587,0.0,0.9743589743589743,0.6197802197802198,0.7253509311201618,0.42458409816349385,0.5,0,-0.06990144702763446,159,64,109,50,45,50,25,2,"{""camera"": 146, ""phone"": 108}",1e-05,5e-05
16,0.6543945970497732,0.6135917982476977,0.4658470299156443,1.0,0.2857142857142857,14,4,1219.0,87.07142857142857,0.0,461.04999999999984,82.64285714285714,0.0,420.7499999999998,801.0,0.48622145609880874,0.9225545265164469,0.6135917979844927,0.5968814504727705,0.9559550502286329,0.7349026593714213,0.0,0.9743589743589743,0.6309981684981684,0.7345625528317835,0.46738848099263625,0.5,0,0.24216322681912633,159,64,109,50,45,50,25,2,"{""camera"": 146, ""phone"": 108}",1e-05,5e-05
17,0.6526345831005513,0.599889683900121,0.4530327592184318,1.0,0.35714285714285715,14,5,1308.0,93.42857142857143,0.0,535.9999999999999,82.35714285714286,0.0,445.64999999999986,744.0,0.47154834460750295,0.9323154770501337,0.5998896836395884,0.573160418734866,0.9632598294521636,0.7186867106844713,0.0,0.9743589743589743,0.6133394383394383,0.7174020424020424,0.45383208819226134,0.5,0,0.08560396961440675,159,64,125,34,45,34,17,2,"{""camera"": 138, ""phone"": 100}",1e-05,5e-05
18,0.6523399042482135,0.6215119120122666,0.47528526077085914,1.0,0.35714285714285715,14,5,1298.0,92.71428571428571,0.0,466.54999999999984,87.07142857142857,0.0,415.1999999999998,774.0,0.4961098345461302,0.9266817505526663,0.6215119117522435,0.6215467538619741,0.9497404706837803,0.7513688106711363,0.0,0.9743589743589743,0.6242618492618492,0.7249111999111998,0.4912876867152327,0.5,0,0.1072261977265524,159,64,125,34,45,34,17,2,"{""camera"": 138, ""phone"": 100}",1e-05,5e-05
19,0.6522404502246005,0.572049500669628,0.42476161559548936,1.0,0.6428571428571429,14,9,3973.0,283.7857142857143,107.5,1042.05,231.07142857142858,107.5,842.65,946.0,0.43827578946469775,0.9369028191074859,0.5720495004153551,0.5509604422877089,0.9641734785755901,0.7012204517147956,0.0,0.9743589743589743,0.5430364774114774,0.6597913782124307,0.4072488826283137,0.5,0,-0.5136647850446578,159,64,121,38,45,38,19,2,"{""camera"": 138, ""phone"": 104}",1e-05,5e-05
20,0.6515824607581147,0.5207391719662287,0.3797538047292494,1.0,1.0,14,14,11916.0,851.1428571428571,631.5,2202.4499999999994,474.2142857142857,399.0,1128.85,1240.0,0.3908546299189968,0.935582055985463,0.5207391717393538,0.5062041881171113,0.962606592397733,0.6634966124228402,0.0,0.9743589743589743,0.40204437375490004,0.542976467976468,0.3421745094593128,0.5,0,-1.2792608280337714,159,64,121,38,45,38,19,2,"{""camera"": 138, ""phone"": 104}",1e-05,5e-05
21,0.6535978005893195,0.42642047843467823,0.29580949924628186,1.0,1.0,14,14,26224.0,1873.142857142857,1467.5,5016.799999999999,903.9285714285714,664.5,2170.45,2383.0,0.30531533144641543,0.8639942950749764,0.426420478158389,0.3821992898782425,0.9697039247188433,0.5482939124900954,0.0,0.9358974358974359,0.23193046269969347,0.3546349264109446,0.23625381857599276,0.5,0,-1.373579521565322,159,64,95,64,45,64,42,2,"{""camera"": 152, ""phone"": 116}",1e-05,5e-05
22,0.6528193701559039,0.49241424952885876,0.35398057119952103,1.0,1.0,14,14,18276.0,1305.4285714285713,1004.5,3946.2999999999993,698.4285714285714,505.5,1894.1,1911.0,0.3683971596062413,0.9011634337491277,0.4924142492651144,0.45354657954862654,0.968163521124274,0.6177170060785779,0.0,0.9743589743589743,0.37592462527417275,0.5078325441328538,0.31725647391489287,0.5,0,-1.3075857504711412,159,64,95,64,45,64,42,2,"{""camera"": 153, ""phone"": 115}",5e-06,2.5e-05
23,0.6519038917413399,0.5278789808232474,0.3866000677502478,1.0,1.0,14,14,13170.0,940.7142857142857,687.0,2692.0499999999993,531.5,414.5,1244.25,1384.0,0.4002481099540237,0.9330976284220338,0.527878980589933,0.5163952092121062,0.962359421620381,0.6721301621015088,0.0,0.9743589743589743,0.43132927319800235,0.5702220856067011,0.3546128113029866,0.5,0,-1.2721210191767527,159,64,95,64,45,64,43,2,"{""camera"": 153, ""phone"": 115}",5e-06,2.5e-05
24,0.6518740066841467,0.5318168279610859,0.39012082735372033,1.0,0.9285714285714286,14,13,11072.0,790.8571428571429,471.0,2512.3499999999995,490.35714285714283,329.5,1324.2499999999998,1568.0,0.4005736493536237,0.9479033176034868,0.5318168277354084,0.5177316879828682,0.9657138821701594,0.674080247208354,0.0,0.9743589743589743,0.46497252747252743,0.596729176620481,0.34706813992298174,0.5,0,-1.1253260291817715,159,64,95,64,45,64,43,2,"{""camera"": 150, ""phone"": 118}",5e-06,2.5e-05
25,0.6513343862633207,0.516515614090635,0.3743612808872324,1.0,0.9285714285714286,14,13,11612.0,829.4285714285714,411.0,2910.2499999999995,505.42857142857144,303.5,1542.0499999999997,1934.0,0.3826216842333281,0.9531256157299782,0.516515613865603,0.4832710577355059,0.9733187973376176,0.6458603333875165,0.0,0.9743589743589743,0.47466422466422464,0.6023728722258135,0.31796283261239827,0.5,0,-1.1406272430522222,159,64,95,64,45,64,40,2,"{""camera"": 149, ""phone"": 119}",5e-06,2.5e-05
26,0.6509486089891462,0.5753434236806358,0.43125969872414205,1.0,0.6428571428571429,14,9,5551.0,396.5,114.0,1487.3999999999996,247.57142857142858,114.0,816.5,849.0,0.4484617338188561,0.9320240695445291,0.5753434234366339,0.5671647662306328,0.9545603008421462,0.7115516220306639,0.0,0.9743589743589743,0.6164835164835163,0.7104242979242978,0.4209963014548952,0.5,0,-0.51037086203365,159,64,95,64,45,64,40,2,"{""camera"": 153, ""phone"": 115}",5e-06,2.5e-05
27,0.650925256255874,0.5857545007966668,0.4411730760576185,1.0,0.6428571428571429,14,9,4763.0,340.2142857142857,82.5,1306.9999999999998,215.5,82.5,726.8499999999999,812.0,0.46075814616178384,0.9262923086910791,0.5857545005474805,0.5823737473512721,0.9498287459614061,0.7220394543694565,0.0,0.9743589743589743,0.6261133603238866,0.7227508602508602,0.4387673319064561,0.5,0,-0.49995978491761905,159,64,97,62,45,62,31,2,"{""camera"": 150, ""phone"": 116}",2.5e-06,1.25e-05
28,0.6504517659208828,0.5883784443701143,0.4432800585376526,1.0,0.6428571428571429,14,9,4716.0,336.85714285714283,81.5,1363.9999999999998,207.64285714285714,81.5,763.45,781.0,0.46300850585066455,0.9262135914080265,0.5883784441172024,0.5795109374370544,0.952393142776434,0.7205702368807281,0.0,0.9743589743589743,0.6114155581260845,0.7112276612276612,0.4422570372905704,0.5,0,-0.4973358413441715,159,64,97,62,45,62,31,2,"{""camera"": 150, ""phone"": 116}",2.5e-06,1.25e-05
29,0.65044553477065,0.5761522259306766,0.43061235122809244,1.0,0.7142857142857143,14,10,5587.0,399.07142857142856,126.0,1674.3999999999996,229.71428571428572,111.5,814.9499999999999,865.0,0.4474825513191991,0.9330821673378524,0.5761522256796433,0.5542553327128303,0.959349234653343,0.7025935844866571,0.0,0.9743589743589743,0.5973740440845703,0.7009282384282383,0.4193074468319648,0.5,0,-0.652419202640752,159,64,97,62,45,62,31,2,"{""camera"": 150, ""phone"": 116}",2.5e-06,1.25e-05
30,0.6503246117355233,0.5802998026118883,0.43428698109545727,1.0,0.6428571428571429,14,9,5044.0,360.2857142857143,66.0,1575.1499999999996,204.5,66.0,778.5,785.0,0.4523525741993125,0.930689586033198,0.5802998023585325,0.5592179577773537,0.95707614625448,0.7059503384240735,0.0,0.9743589743589743,0.6227029914529914,0.7166037464950509,0.4238688323800885,0.5,0,-0.5054144831023976,159,64,97,62,45,62,31,2,"{""camera"": 150, ""phone"": 116}",2.5e-06,1.25e-05
31,0.6496920226184466,0.5952079140449078,0.4490161393840103,1.0,0.5714285714285714,14,8,3873.0,276.64285714285717,25.5,1245.4499999999998,159.64285714285714,25.5,642.8,726.0,0.4707765383243394,0.9218866847820001,0.5952079137857655,0.5819650183779281,0.9497272293921364,0.7216959220259567,0.0,0.9743589743589743,0.6267284798534798,0.722449553370606,0.45260272441972504,0.5,0,-0.34764922881223503,159,64,101,58,45,58,29,2,"{""camera"": 148, ""phone"": 114}",2.5e-06,1.25e-05
32,0.6494571229883732,0.5924872324722579,0.44643908213834926,1.0,0.6428571428571429,14,9,4228.0,302.0,48.0,1394.0499999999997,169.78571428571428,44.5,668.4,736.0,0.4670873816815566,0.9254497595723439,0.5924872322146014,0.5764761247747242,0.9515810102222771,0.7179885105320123,0.0,0.9743589743589743,0.6255639097744361,0.7200341325341325,0.44869681438875486,0.5,0,-0.493227053242028,159,64,101,58,45,58,29,2,"{""camera"": 148, ""phone"": 114}",1.25e-06,6.25e-06
