epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
22,0.6438885235786438,0.6930374915191571,0.5470586025378203,1.0,0.0625,16,1,116.0,7.25,0.0,29.0,6.6875,0.0,26.75,107.0,0.5,0,0.6930374915191571,157,0,157,0,43,0,0,2,"{""camera"": 116, ""phone"": 84}",1e-05,5e-05
23,0.6442743386541094,0.6957941008210071,0.549236624438388,1.0,0.1875,16,3,488.0,30.5,0.0,162.5,30.5,0.0,162.5,392.0,0.5,0,0.5207941008210071,157,63,147,10,43,10,5,2,"{""camera"": 116, ""phone"": 94}",1e-05,5e-05
24,0.6436595031193324,0.6973137626189285,0.5527156231084979,1.0,0.125,16,2,346.0,21.625,0.0,109.5,19.375,0.0,100.5,264.0,0.5,0,0.6473137626189285,157,63,147,10,43,10,5,2,"{""camera"": 116, ""phone"": 94}",1e-05,5e-05
25,0.6436872677268269,0.6668913357126145,0.520025050213705,1.0,0.125,16,2,680.0,42.5,0.0,228.0,34.875,0.0,197.5,442.0,0.5,0,0.6168913357126145,157,63,143,14,43,14,7,2,"{""camera"": 116, ""phone"": 98}",5e-06,2.5e-05
26,0.6435375731682109,0.6787278705614306,0.5333086120524192,1.0,0.125,16,2,476.0,29.75,0.0,162.5,22.9375,0.0,135.25,280.0,0.5,0,0.6287278705614305,157,63,143,14,43,14,7,2,"{""camera"": 116, ""phone"": 98}",5e-06,2.5e-05
27,0.6431321567959256,0.7140554205420946,0.5723881163865499,1.0,0.0625,16,1,209.0,13.0625,0.0,52.25,12.375,0.0,49.5,198.0,0.5,0,0.7140554205420946,157,63,141,16,43,16,8,2,"{""camera"": 116, ""phone"": 100}",5e-06,2.5e-05
28,0.642902672290802,0.7096304947001353,0.5670303643078358,1.0,0.0625,16,1,372.0,23.25,0.0,93.0,23.25,0.0,93.0,372.0,0.5,0,0.7096304947001353,157,63,141,16,43,16,8,2,"{""camera"": 116, ""phone"": 100}",5e-06,2.5e-05
29,0.6420270136424473,0.7110208119332753,0.5690123503212768,1.0,0.0625,16,1,231.0,14.4375,0.0,57.75,12.875,0.0,51.5,206.0,0.5,0,0.7110208119332753,157,63,147,10,43,10,5,2,"{""camera"": 116, ""phone"": 94}",5e-06,2.5e-05
30,0.6418207951954433,0.6979873321595131,0.554331555749372,1.0,0.0625,16,1,307.0,19.1875,0.0,76.75,15.9375,0.0,63.75,255.0,0.5,0,0.6979873321595131,157,63,147,10,43,10,5,2,"{""camera"": 116, ""phone"": 94}",2.5e-06,1.25e-05
31,0.6416851231030055,0.6944034875455379,0.5501388287495821,1.0,0.125,16,2,227.0,14.1875,0.0,67.25,12.0,0.0,58.5,171.0,0.5,0,0.644403487545538,157,63,147,10,43,10,5,2,"{""camera"": 116, ""phone"": 94}",2.5e-06,1.25e-05
32,0.6414551036698478,0.6970967893354064,0.5534591483839794,1.0,0.125,16,2,205.0,12.8125,0.0,55.25,11.0625,0.0,48.25,169.0,0.5,0,0.6470967893354065,157,63,147,10,43,10,5,2,"{""camera"": 116, ""phone"": 94}",2.5e-06,1.25e-05
33,0.6413844908986773,0.6985929996864354,0.5552719887235104,1.0,0.0625,16,1,203.0,12.6875,0.0,50.75,10.5,0.0,42.0,168.0,0.5,0,0.6985929996864354,157,63,147,10,43,10,5,2,"{""camera"": 116, ""phone"": 94}",2.5e-06,1.25e-05
34,0.6412194609642029,0.697185440843797,0.5534595353697492,1.0,0.0625,16,1,244.0,15.25,0.0,61.0,14.25,0.0,57.0,228.0,0.5,0,0.697185440843797,157,63,147,10,43,10,5,2,"{""camera"": 116, ""phone"": 94}",2.5e-06,1.25e-05
35,0.6411937696593148,0.695479628589353,0.5514298980311254,1.0,0.0625,16,1,234.0,14.625,0.0,58.5,13.8125,0.0,55.25,221.0,0.5,0,0.695479628589353,157,63,147,10,43,10,5,2,"{""camera"": 116, ""phone"": 94}",1.25e-06,6.25e-06
