threshold,min_area,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,pixel_precision_defect_macro,pixel_recall_defect_macro,pixel_f1_defect_macro,pixel_precision_labeled_micro,pixel_recall_labeled_micro,pixel_f1_labeled_micro,pixel_auprc_all_labeled,component_recall_3px,component_precision_3px,component_f1_3px,boundary_f1_3px,stage2_score
0.14,16,0.01721155499656391,0.008822489424333772,1.0,1.0,59,59,24166400.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,0.008822489421912653,1.0,0.017211554994183323,0.0068873659074008085,1.0,0.01368050914253742,0.8746740783492699,1.0,0.983938915218536,0.9872940645452494,8.372544367899802e-05,-1.7827884450034361
0.14,24,0.017211607453009807,0.008822517165779772,1.0,1.0,59,59,24166400.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,0.008822517163358653,1.0,0.01721160745062921,0.006887371950731971,1.0,0.013680521064413503,0.8746740783492699,1.0,0.9875592417061612,0.9903106898367563,8.383750463876267e-05,-1.7827883925469903
0.14,32,0.017211618548354856,0.008822522925852871,1.0,1.0,59,59,24166400.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,0.00882252292343175,1.0,0.017211618545974264,0.006887373570595735,1.0,0.013680524259971448,0.8746740783492699,1.0,0.9899289099526066,0.9918904686677199,8.395017403721969e-05,-1.7827883814516452
0.14,48,0.017211690103789142,0.008822560791195835,1.0,1.0,59,59,24166400.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,409600.0,0.008822560788774712,1.0,0.017211690101408546,0.006887381296110321,1.0,0.013680539500345265,0.8746740783492699,1.0,0.990521327014218,0.9926653125705259,8.405002178071585e-05,-1.782788309896211
0.16,0,0.020221174254053505,0.01047853740523098,1.0,1.0,59,59,24163430.0,409549.66101694916,409600.0,409600.0,409549.66101694916,409600.0,409600.0,409600.0,0.010478659761008686,0.9999586140880902,0.020221174251557516,0.0070731787991481125,0.9998686597117606,0.014046987691492664,0.8746740783492699,1.0,0.8757255422068859,0.8821620106730921,0.0005579745586634733,-1.7797788257459466
0.16,8,0.020223866714564314,0.010480077537022589,1.0,1.0,59,59,24163430.0,409549.66101694916,409600.0,409600.0,409549.66101694916,409600.0,409600.0,409600.0,0.01048020002461111,0.9999586140880902,0.020223866712068238,0.0070732742229591816,0.9998686597117606,0.014047175867327507,0.8746740783492699,1.0,0.8831456213877344,0.892404202653868,0.0005611959290617842,-1.7797761332854358
0.16,16,0.020227019883154382,0.010481862298359427,1.0,1.0,59,59,24163430.0,409549.66101694916,409600.0,409600.0,409549.66101694916,409600.0,409600.0,409600.0,0.010481984885306586,0.9999586140880902,0.020227019880658198,0.007073392651958115,0.9998686597117606,0.014047409409362364,0.8746740783492699,1.0,0.8889972494114622,0.8993687775460039,0.0005649891699312921,-1.7797729801168456
0.16,24,0.020230526830763568,0.010483849328129645,1.0,1.0,59,59,24163430.0,409549.66101694916,409600.0,409600.0,409549.66101694916,409600.0,409600.0,409600.0,0.010483972109707626,0.9999586140880902,0.020230526828267256,0.007073524755575885,0.9998686597117606,0.014047669917686405,0.8746740783492699,1.0,0.8947232914144679,0.9059207234653593,0.0005693619357072433,-1.7797694731692364
0.16,32,0.020233621972910263,0.010485620856376875,1.0,1.0,59,59,24163430.0,409549.66101694916,409600.0,409600.0,409549.66101694916,409600.0,409600.0,409600.0,0.010485743806647243,0.9999586140880902,0.020233621970413847,0.007073626169810495,0.9998686597117606,0.014047869906502846,0.8746740783492699,1.0,0.8990904590412527,0.9105235514812952,0.0005730958693950238,-1.7797663780270898
0.16,48,0.020238437004198633,0.010488381097781703,1.0,1.0,59,59,24163430.0,409549.66101694916,409600.0,409600.0,409549.66101694916,409600.0,409600.0,409600.0,0.010488504310604874,0.9999586140880902,0.02023843700170205,0.007073788517509801,0.9998686597117606,0.014048190055995235,0.8746740783492699,1.0,0.9042850843206294,0.9172617613884994,0.0005771875153191591,-1.7797615629958015
