fold,image_name,sample_type,is_defect_image,pred_has_positive,dice,iou,threshold,min_area,fp_pixel_count,largest_fp_component_area,pixel_precision,pixel_recall,pixel_f1,tp_pixel_count,fp_pixel_count_for_metric,fn_pixel_count,pred_pixel_count,target_pixel_count,component_recall_3px,component_precision_3px,component_f1_3px,boundary_f1_3px
0,camera052.png,defect,True,True,0.6767515926140513,0.5114320102148833,0.8,32,0,0,0.5279503105590062,0.9423503325942351,0.6767515923566879,425,380,26,805,451,1.0,1.0,1.0,0.8175095369008801
0,camera059.png,defect,True,True,0.6957878316714572,0.5334928233385224,0.8,32,0,0,0.7689655172413793,0.6353276353276354,0.6957878315132605,669,201,384,870,1053,1.0,1.0,1.0,0.7371416549479024
0,camera064.png,defect,True,True,0.7090213639603488,0.5492123139833484,0.8,32,0,0,0.6110307123331725,0.8444444444444444,0.7090213639332027,3800,2419,700,6219,4500,1.0,0.6666666666666666,0.8,0.6590363815142576
0,camera065.png,defect,True,True,0.915680732386611,0.8444752018526194,0.8,32,0,0,0.8717435824165357,0.9642819513223053,0.9156807323845019,18304,2693,678,20997,18982,1.0,1.0,1.0,0.6987171863678217
0,camera076.png,defect,True,True,0.4744680856654595,0.3110181320627362,0.8,32,0,0,0.33086053412462907,0.8383458646616542,0.474468085106383,223,451,43,674,266,1.0,0.3333333333333333,0.5,0.5820681370749775
0,camera095.png,defect,True,True,0.6649417856857157,0.498062016476624,0.8,32,0,0,0.7787878787878788,0.5801354401805869,0.6649417852522639,257,73,186,330,443,1.0,1.0,1.0,0.8191636665743561
0,camera109.png,defect,True,True,0.7776713641021109,0.6362211776055022,0.8,32,0,0,0.6637085474077534,0.9388833828873472,0.7776713640716925,2842,1440,185,4282,3027,1.0,1.0,1.0,0.7909882557053248
0,camera119.png,defect,True,True,0.8822502883882324,0.7893093411066785,0.8,32,0,0,0.8170711663836082,0.9587297505785549,0.8822502883847496,14914,3339,642,18253,15556,1.0,1.0,1.0,0.5861391710425238
0,camera126.png,defect,True,True,0.6404833840478515,0.4711111118946502,0.8,32,0,0,0.5264900662251656,0.8174807197943444,0.6404833836858006,318,286,71,604,389,1.0,0.5,0.6666666666666666,0.8138600602611316
0,camera135.png,defect,True,True,0.5798841060472093,0.4083357623409106,0.8,32,0,0,0.43334364367460565,0.8761726078799249,0.5798841059602649,1401,1832,198,3233,1599,1.0,0.5,0.6666666666666666,0.5671515322694535
0,camera139.png,defect,True,True,0.8941548183672374,0.8085714287081632,0.8,32,0,0,0.8185104844540854,0.9852045256744996,0.8941548183254344,1132,251,17,1383,1149,1.0,1.0,1.0,0.9896907216494846
0,camera146.png,defect,True,True,0.8680082081198117,0.7667972633315714,0.8,32,0,0,0.859249066247297,0.8769477696783254,0.8680082081154432,13113,2148,1840,15261,14953,1.0,1.0,1.0,0.6468300841971971
0,camera161.png,defect,True,True,0.8603104213634643,0.7548638134680312,0.8,32,0,0,0.7950819672131147,0.9371980676328503,0.8603104212860311,776,200,52,976,828,1.0,0.5,0.6666666666666666,0.7856889474484366
0,camera164.png,defect,True,True,0.7993003936163969,0.665695557417556,0.8,32,0,0,0.7455138662316476,0.8614514608859567,0.7993003935286401,914,312,147,1226,1061,1.0,1.0,1.0,0.9216824842949047
0,camera166.png,defect,True,True,0.7484516436997494,0.5980205559200531,0.8,32,0,0,0.619723865877712,0.9446782922429344,0.7484516436398285,1571,964,92,2535,1663,1.0,0.4,0.5714285714285715,0.7228915662650603
0,camera185.png,defect,True,True,0.8529765886353188,0.7436435736145212,0.8,32,0,0,0.7899562236722557,0.9269238224462105,0.8529765886287626,9564,2543,754,12107,10318,1.0,0.8,0.888888888888889,0.7051192404812673
0,camera188.png,defect,True,True,0.9401033749041948,0.8869764774027674,0.8,32,0,0,0.9335748792270532,0.9467238211879976,0.9401033748859836,1546,110,87,1656,1633,1.0,1.0,1.0,0.9751693002257337
0,camera191.png,defect,True,True,0.8494711148499015,0.7383309763248501,0.8,32,0,0,0.8220472440944881,0.8787878787878788,0.8494711147274207,522,113,72,635,594,1.0,1.0,1.0,0.9192534476877344
0,camera193.png,defect,True,True,0.8020271727623435,0.6694869487543678,0.8,32,0,0,0.7016981132075472,0.935832913940614,0.8020271727409963,3719,1581,255,5300,3974,1.0,1.0,1.0,0.6686141191294115
0,camera214.png,defect,True,True,0.8299619771992425,0.7093461588834855,0.8,32,0,0,0.7381306641417558,0.9478895257946848,0.8299619771863118,5457,1936,300,7393,5757,1.0,1.0,1.0,0.763040695727738
0,camera233.png,defect,True,True,0.7292006526389884,0.5738125805046131,0.8,32,0,0,0.9122448979591836,0.6073369565217391,0.7292006525285482,894,86,578,980,1472,1.0,1.0,1.0,0.8233387358184765
0,camera258.png,defect,True,True,0.9010159651956412,0.8198626519704899,0.8,32,0,0,0.9221628045157457,0.8808172531214529,0.9010159651669085,1552,131,210,1683,1762,1.0,1.0,1.0,0.9534883720930233
0,camera267.png,defect,True,True,0.8607136984277728,0.7554849885232433,0.8,32,0,0,0.8255520504731861,0.8990037787701821,0.8607136984048677,2617,553,294,3170,2911,1.0,1.0,1.0,0.8981738855071953
0,camera274.png,defect,True,True,0.7040971172927206,0.5433255280015795,0.8,32,0,0,0.7581699346405228,0.6572237960339944,0.7040971168437026,232,74,121,306,353,1.0,1.0,1.0,0.8638132295719844
0,camera275.png,defect,True,True,0.9131406806397996,0.8401645589151052,0.8,32,0,0,0.9404741599863551,0.8873511425812681,0.9131406806326074,5514,349,700,5863,6214,1.0,1.0,1.0,0.8661392169181458
0,camera280.png,defect,True,True,0.7596153847116927,0.6124031010255794,0.8,32,0,0,0.6795698924731183,0.8610354223433242,0.7596153846153846,948,447,153,1395,1101,1.0,1.0,1.0,0.8785358965603167
0,camera281.png,defect,True,True,0.9274230175344071,0.8646680216916779,0.8,32,0,0,0.8859770912877473,0.9729369163331427,0.9274230175311109,10210,1314,284,11524,10494,1.0,0.6666666666666666,0.8,0.8121989594028011
0,camera283.png,defect,True,True,0.8856536688941654,0.7947741596908122,0.8,32,0,0,0.8921149594694179,0.8792852992446252,0.8856536688858,6053,732,831,6785,6884,1.0,1.0,1.0,0.8358833250008586
0,camera285.png,defect,True,True,0.9050046339423066,0.8264917478516752,0.8,32,0,0,0.8672291296625222,0.9462209302325582,0.9050046339202966,1953,299,111,2252,2064,1.0,1.0,1.0,0.9490080002911402
0,camera288.png,defect,True,True,0.8429566389928203,0.7285436894258084,0.8,32,0,0,0.8613406795224977,0.8253409590849098,0.8429566389575376,1876,302,397,2178,2273,1.0,0.5,0.6666666666666666,0.8046741270642248
0,camera294.png,defect,True,True,0.16228162500923157,0.08830603606822746,0.8,32,0,0,0.40451206715634835,0.10150078988941548,0.16228162492106926,771,1135,6825,1906,7596,1.0,1.0,1.0,0.27894596752728246
0,camera296.png,defect,True,True,0.8600919280759579,0.7545274476687516,0.8,32,0,0,0.8976603265443528,0.8255417956656347,0.8600919280703169,10666,1216,2254,11882,12920,1.0,1.0,1.0,0.5808586194803258
0,phone203.png,defect,True,True,0.8206278028916729,0.6958174910725903,0.8,32,0,0,0.7290836653386454,0.9384615384615385,0.820627802690583,366,136,24,502,390,1.0,1.0,1.0,1.0
0,phone231.png,defect,True,True,0.8468013469303018,0.7343065697309393,0.8,32,0,0,0.7364568081991215,0.996039603960396,0.8468013468013468,503,180,2,683,505,1.0,1.0,1.0,0.9824561403508771
0,phone261.png,defect,True,True,0.4754098403654931,0.31182796438894667,0.8,32,0,0,0.8285714285714286,0.3333333333333333,0.47540983606557374,29,6,58,35,87,1.0,1.0,1.0,0.8181818181818181
0,phone305.png,defect,True,True,0.7766497467597722,0.6348547732993578,0.8,32,0,0,0.6652173913043479,0.9329268292682927,0.7766497461928934,153,77,11,230,164,1.0,1.0,1.0,1.0
0,phone357.png,defect,True,True,0.7884057977147658,0.6507177050204894,0.8,32,0,0,0.7120418848167539,0.8831168831168831,0.7884057971014493,136,55,18,191,154,1.0,1.0,1.0,1.0
0,phone367.png,defect,True,True,0.7328244285006701,0.5783132555523298,0.8,32,0,0,0.8067226890756303,0.6713286713286714,0.732824427480916,96,23,47,119,143,1.0,1.0,1.0,0.9873417721518987
0,phone444.png,defect,True,True,0.8495289367834377,0.7384183435945634,0.8,32,0,0,0.7866400797607178,0.9233469865418373,0.8495289367429341,1578,428,131,2006,1709,1.0,1.0,1.0,0.7169469598965071
0,phone480.png,defect,True,True,0.8303507517320324,0.7099143210404966,0.8,32,0,0,0.7923497267759563,0.8721804511278195,0.8303507516105941,580,152,85,732,665,1.0,1.0,1.0,0.871833084947839
0,phone562.png,defect,True,False,8.849557443809227e-09,8.849557443809227e-09,0.8,32,0,0,1.0,0.0,0.0,0,0,113,0,113,0.0,1.0,0.0,0.0
0,phone584.png,defect,True,True,0.7653399669297928,0.6198791137542786,0.8,32,0,0,0.9756871035940803,0.6296043656207367,0.7653399668325042,923,23,543,946,1466,1.0,1.0,1.0,0.6507770131704871
0,phone618.png,defect,True,True,0.9315068493820873,0.8717948720296798,0.8,32,0,0,0.8913857677902621,0.9754098360655737,0.9315068493150684,476,58,12,534,488,1.0,1.0,1.0,0.9952153110047847
0,phone626.png,defect,True,True,0.8824242425667584,0.7895878529510025,0.8,32,0,0,0.7964989059080962,0.9891304347826086,0.8824242424242424,364,93,4,457,368,1.0,1.0,1.0,1.0
0,phone684.png,defect,True,True,0.5285714319387754,0.35922330719200674,0.8,32,0,0,1.0,0.3592233009708738,0.5285714285714286,37,0,66,37,103,1.0,1.0,1.0,0.8367346938775511
0,phone696.png,defect,True,True,0.7828348505963363,0.6431623935436299,0.8,32,0,0,0.8624641833810889,0.7166666666666667,0.7828348504551366,602,96,238,698,840,1.0,1.0,1.0,0.7620073228516044
0,phone704.png,defect,True,True,0.8655959426326324,0.7630402388032187,0.8,32,0,0,0.8722316865417377,0.8590604026845637,0.8655959425190194,512,75,84,587,596,1.0,1.0,1.0,0.8634686346863468
0,phone714.png,defect,True,True,0.8590163939048643,0.7528735646386576,0.8,32,0,0,0.9776119402985075,0.7660818713450293,0.8590163934426229,131,3,40,134,171,1.0,1.0,1.0,0.9928057553956835
0,phone724.png,defect,True,True,0.8881199539929412,0.7987551871395121,0.8,32,0,0,0.8004158004158004,0.9974093264248705,0.8881199538638985,385,96,1,481,386,1.0,1.0,1.0,0.970442610652663
0,phone819.png,defect,True,True,0.557894739168975,0.38686131834407794,0.8,32,0,0,0.9298245614035088,0.39849624060150374,0.5578947368421052,53,4,80,57,133,1.0,1.0,1.0,0.7804878048780487
0,phone861.png,defect,True,True,0.7055737706848697,0.5450861200151104,0.8,32,0,0,0.6977950713359273,0.713527851458886,0.7055737704918033,538,233,216,771,754,1.0,1.0,1.0,0.6273667861955554
0,phone919.png,defect,True,True,0.7741935486078264,0.6315789479560144,0.8,32,0,0,0.7388059701492538,0.813141683778234,0.7741935483870968,396,140,91,536,487,1.0,1.0,1.0,0.9201520912547528
