epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,pixel_precision_defect_macro,pixel_recall_defect_macro,pixel_f1_defect_macro,pixel_precision_labeled_micro,pixel_recall_labeled_micro,pixel_f1_labeled_micro,pixel_auprc_all_labeled,component_recall_3px,component_precision_3px,component_f1_3px,boundary_f1_3px,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
1,0.6099403816110948,0.6897390126993448,0.5410389664530966,1.0,0.0,14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5761695389644036,0.9273187146376419,0.6897390124424732,0.6757041146808423,0.9453759822572319,0.7881096589097865,0.0,0.9839743589743589,0.6643772893772895,0.7485861360861361,0.6362901412132538,0.5,0,0.6897390126993448,159,0,159,0,45,0,0,2,"{""camera"": 118, ""phone"": 86}",2e-05,0.0001
2,0.607571938458611,0.6331899433953001,0.48346243981636444,1.0,0.21428571428571427,14,3,359.0,25.642857142857142,0.0,145.54999999999993,25.642857142857142,0.0,145.54999999999993,271.0,0.4954083155618042,0.967465188025503,0.633189943154804,0.6179099712674258,0.962143662887406,0.752529091720231,0.0,0.9903846153846154,0.5983058608058608,0.6962785021995548,0.5114179973156406,0.5,0,0.40461851482387157,159,0,159,0,45,0,0,2,"{""camera"": 118, ""phone"": 86}",2e-05,0.0001
3,0.6087475508715199,0.7002177318522904,0.552754223161462,1.0,0.2857142857142857,14,4,176.0,12.571428571428571,0.0,79.94999999999999,10.357142857142858,0.0,59.79999999999998,91.0,0.5764018627626231,0.9485701063212603,0.7002177316088363,0.6660548410146481,0.9505063444416828,0.7832544265273915,0.0,0.9951923076923077,0.6226294538794538,0.7153169480092557,0.6398442367887712,0.5,0,0.32878916042371903,159,64,137,22,45,22,11,2,"{""camera"": 130, ""phone"": 96}",2e-05,0.0001
4,0.6069261785102101,0.6500138246391244,0.49812329953756324,1.0,0.5,14,7,1638.0,117.0,17.0,429.8,80.42857142857143,13.5,326.9,414.0,0.5106868956857867,0.9692596585276855,0.6500138244002643,0.6046511627906976,0.9546042610685174,0.7403566697641314,0.0,1.0,0.5144022644022643,0.6293525918525918,0.5627308985510826,0.5,0,-0.14998617536087566,159,64,137,22,45,22,11,2,"{""camera"": 130, ""phone"": 96}",2e-05,0.0001
5,0.6087015718221664,0.6650095020989824,0.5157816762271307,1.0,0.6428571428571429,14,9,1551.0,110.78571428571429,8.5,430.04999999999995,88.14285714285714,8.5,407.59999999999997,483.0,0.5309630739358885,0.9647318084671727,0.6650095018591102,0.6566512560673688,0.9432218674518351,0.7742711780169764,0.0,1.0,0.5952650981497135,0.7001356015779092,0.588366291760379,0.5,0,-0.4207047836153035,159,64,107,52,45,52,26,2,"{""camera"": 152, ""phone"": 104}",2e-05,0.0001
6,0.607763335108757,0.6823184718249293,0.5334175969925072,1.0,0.07142857142857142,14,1,397.0,28.357142857142858,0.0,138.94999999999985,28.357142857142858,0.0,138.94999999999985,397.0,0.5535936703324713,0.9517779106410978,0.6823184715800047,0.6538598766022992,0.9577143439828181,0.7771419706000233,0.0,0.9839743589743589,0.6943910256410256,0.772982466251697,0.5977172744374749,0.5,0,0.6823184718249293,159,64,107,52,45,52,26,2,"{""camera"": 152, ""phone"": 104}",2e-05,0.0001
7,0.6026324936162646,0.6836797531989317,0.5343397372396124,1.0,0.07142857142857142,14,1,338.0,24.142857142857142,0.0,118.29999999999988,24.142857142857142,0.0,118.29999999999988,338.0,0.5536798833208479,0.9544403224705658,0.6836797529577017,0.6430519577829633,0.9571662556003798,0.769279626290772,0.0,0.9903846153846154,0.680540293040293,0.7640681157922538,0.5986497056536919,0.5,0,0.6836797531989317,159,64,149,10,45,10,5,2,"{""camera"": 128, ""phone"": 86}",1e-05,5e-05
8,0.6025927501304127,0.6585359626081064,0.5082271841191204,1.0,0.21428571428571427,14,3,526.0,37.57142857142857,0.0,184.39999999999986,36.0,0.0,179.19999999999987,434.0,0.5202371862570372,0.9681728601022004,0.6585359623687606,0.623458595813231,0.9644061207451453,0.7573281017751597,0.0,1.0,0.6491550116550117,0.7351190476190476,0.56540993370439,0.5,0,0.4299645340366779,159,64,149,10,45,10,5,2,"{""camera"": 128, ""phone"": 86}",1e-05,5e-05
9,0.6044156070516891,0.6844624721756417,0.5355722642335802,1.0,0.21428571428571427,14,3,888.0,63.42857142857143,0.0,305.5999999999999,58.214285714285715,0.0,305.5999999999999,472.0,0.5538769712602518,0.9573221623076866,0.6844624719356133,0.6611213280314197,0.9462172341930674,0.7783853497674857,0.0,0.9951923076923077,0.674404761904762,0.7596916971916972,0.6132247155083169,0.5,0,0.4558910436042132,159,64,125,34,45,34,17,2,"{""camera"": 142, ""phone"": 96}",1e-05,5e-05
10,0.6037365213161757,0.6943944155741237,0.5455228158539253,1.0,0.21428571428571427,14,3,1174.0,83.85714285714286,0.0,421.59999999999997,83.42857142857143,0.0,421.59999999999997,445.0,0.5675312615032861,0.9507673577695629,0.6943944153312196,0.6696026255904405,0.9413927818034658,0.7825709192147431,0.0,0.9887820512820512,0.6527014652014652,0.743549506049506,0.6298054895614568,0.5,0,0.4658229870026952,159,64,125,34,45,34,17,2,"{""camera"": 142, ""phone"": 96}",1e-05,5e-05
11,0.6028408590009657,0.6839926247169994,0.5346656253622455,1.0,0.42857142857142855,14,6,1397.0,99.78571428571429,0.0,496.99999999999994,99.78571428571429,0.0,496.99999999999994,588.0,0.5534047588228904,0.9558622969552405,0.6839926244754443,0.6567880750867098,0.948575288861697,0.776164389990796,0.0,0.9951923076923077,0.6527701465201466,0.7476995226995226,0.6143783854483303,0.5,0,0.02684976757414237,159,64,127,32,45,32,16,2,"{""camera"": 134, ""phone"": 102}",1e-05,5e-05
12,0.6021978521751146,0.6856674525106582,0.5366087700931034,1.0,0.2857142857142857,14,4,1288.0,92.0,0.0,468.9,92.0,0.0,468.9,569.0,0.5543684749928153,0.9573488319585548,0.6856674522697598,0.660885064045437,0.9499646291799706,0.7794860531517681,0.0,0.9951923076923077,0.6415521978021979,0.7357184482184482,0.6199331977272593,0.5,0,0.3142388810820868,159,64,127,32,45,32,16,2,"{""camera"": 134, ""phone"": 102}",5e-06,2.5e-05
13,0.6030303493874972,0.6986789899609189,0.5508689006170653,1.0,0.21428571428571427,14,3,886.0,63.285714285714285,0.0,313.74999999999994,63.285714285714285,0.0,313.74999999999994,408.0,0.5706177527517448,0.953583036363271,0.6986789897206847,0.674457927193157,0.9507548961499978,0.7891202522104116,0.0,0.9903846153846154,0.6542582417582418,0.7441144583385962,0.6445515092178713,0.5,0,0.4701075613894904,159,64,119,40,45,40,20,2,"{""camera"": 136, ""phone"": 108}",5e-06,2.5e-05
14,0.6037151080663087,0.6836088372012086,0.5341570150270644,1.0,0.2857142857142857,14,4,936.0,66.85714285714286,0.0,301.84999999999997,66.85714285714286,0.0,301.84999999999997,361.0,0.550391743853005,0.9593017787005594,0.6836088369577601,0.6545220075811851,0.9606905913618722,0.778588694682038,0.0,0.9903846153846154,0.6740384615384615,0.7576828344069723,0.6084836811530786,0.5,0,0.3121802657726372,159,64,119,40,45,40,20,2,"{""camera"": 136, ""phone"": 108}",5e-06,2.5e-05
15,0.6012128130249356,0.6631451237631707,0.5128834330288017,1.0,0.2857142857142857,14,4,950.0,67.85714285714286,0.0,357.79999999999995,66.71428571428571,0.0,347.3999999999999,467.0,0.5259926245981936,0.9656933280593865,0.6631451235221919,0.6420096300805913,0.9610729786054337,0.7697895344029321,0.0,0.9903846153846154,0.6503663003663005,0.7384691697191698,0.5681686350522044,0.5,0,0.2917165523345993,159,64,133,26,45,26,13,2,"{""camera"": 134, ""phone"": 96}",5e-06,2.5e-05
16,0.6007763561995133,0.6582161427509532,0.5080709835695718,1.0,0.21428571428571427,14,3,729.0,52.07142857142857,0.0,332.19999999999993,51.142857142857146,0.0,323.74999999999994,444.0,0.5210383020270597,0.9656946006448535,0.6582161425100801,0.6402448875472981,0.9597409963736943,0.7680933594138514,0.0,0.9903846153846154,0.6608516483516483,0.7479513542013543,0.5590557393770088,0.5,0,0.42964471417952466,159,64,133,26,45,26,13,2,"{""camera"": 134, ""phone"": 96}",5e-06,2.5e-05
17,0.6009717767055218,0.6701442789344542,0.5206353151068241,1.0,0.21428571428571427,14,3,647.0,46.214285714285715,0.0,290.5999999999999,46.214285714285715,0.0,290.5999999999999,405.0,0.5353437524818928,0.9625811579716047,0.6701442786939071,0.6547268935063575,0.9562803918194622,0.7772807683242378,0.0,0.9903846153846154,0.6793040293040293,0.762923427147565,0.5822877308283305,0.5,0,0.4415728503630256,159,64,129,30,45,30,15,2,"{""camera"": 132, ""phone"": 102}",2.5e-06,1.25e-05
