epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
11,0.7869438078345322,0.594289615563344,0.44682786298024585,1.0,0.42857142857142855,14,6,1324.0,94.57142857142857,0.0,602.9499999999999,94.57142857142857,0.0,602.9499999999999,627.0,0.5,0,-0.062853241579513,159,64,117,42,45,42,21,2,"{""camera"": 142, ""phone"": 104}",1e-05,5e-05
12,0.7859977600051136,0.6221328572015563,0.4748655885174378,1.0,0.14285714285714285,14,2,768.0,54.857142857142854,0.0,357.5999999999999,54.857142857142854,0.0,357.5999999999999,472.0,0.5,0,0.5364185714872707,159,64,117,42,45,42,21,2,"{""camera"": 142, ""phone"": 104}",1e-05,5e-05
13,0.7840145732227125,0.5980339985596118,0.44967019316219126,1.0,0.2857142857142857,14,4,952.0,68.0,0.0,428.6499999999999,68.0,0.0,428.6499999999999,610.0,0.5,0,0.22660542713104043,159,64,135,24,45,24,12,2,"{""camera"": 130, ""phone"": 98}",1e-05,5e-05
14,0.7835350726780138,0.600956870947061,0.4537835344013649,1.0,0.21428571428571427,14,3,921.0,65.78571428571429,0.0,407.19999999999993,65.78571428571429,0.0,407.19999999999993,597.0,0.5,0,0.3723854423756324,159,64,135,24,45,24,12,2,"{""camera"": 130, ""phone"": 98}",1e-05,5e-05
15,0.78366166757325,0.6128558130868811,0.46611775539460215,1.0,0.21428571428571427,14,3,897.0,64.07142857142857,0.0,395.5999999999999,64.07142857142857,0.0,395.5999999999999,614.0,0.5,0,0.38428438451545255,159,64,127,32,45,32,16,2,"{""camera"": 132, ""phone"": 104}",1e-05,5e-05
16,0.7826572010072611,0.5990245334888429,0.45177430291478704,1.0,0.2857142857142857,14,4,946.0,67.57142857142857,0.0,366.3499999999998,66.71428571428571,0.0,366.3499999999998,692.0,0.5,0,0.2275959620602715,159,64,127,32,45,32,16,2,"{""camera"": 132, ""phone"": 104}",1e-05,5e-05
17,0.7812662815625688,0.6300818864781583,0.48521734831202123,1.0,0.14285714285714285,14,2,566.0,40.42857142857143,0.0,200.19999999999982,40.42857142857143,0.0,200.19999999999982,559.0,0.5,0,0.5443676007638727,159,64,137,22,45,22,11,2,"{""camera"": 126, ""phone"": 100}",1e-05,5e-05
18,0.7804264853485917,0.6103202955935542,0.4622990985850037,1.0,0.21428571428571427,14,3,762.0,54.42857142857143,0.0,313.9499999999999,54.285714285714285,0.0,313.9499999999999,559.0,0.5,0,0.3817488670221256,159,64,137,22,45,22,11,2,"{""camera"": 126, ""phone"": 100}",1e-05,5e-05
19,0.7799802391152633,0.6126324231262854,0.464152586280537,1.0,0.21428571428571427,14,3,980.0,70.0,0.0,348.2499999999999,65.92857142857143,0.0,348.2499999999999,592.0,0.5,0,0.38406099455485687,159,64,135,24,45,24,12,2,"{""camera"": 128, ""phone"": 100}",1e-05,5e-05
20,0.7790689374271192,0.599247890084462,0.4499728074273625,1.0,0.2857142857142857,14,4,887.0,63.357142857142854,0.0,335.14999999999986,61.0,0.0,335.14999999999986,562.0,0.5,0,0.2278193186558906,159,64,135,24,45,24,12,2,"{""camera"": 128, ""phone"": 100}",1e-05,5e-05
21,0.7790921720965155,0.5971393743109471,0.44698257188016577,1.0,0.2857142857142857,14,4,707.0,50.5,0.0,328.09999999999997,50.142857142857146,0.0,328.09999999999997,397.0,0.5,0,0.22571080288237572,159,64,131,28,45,28,14,2,"{""camera"": 132, ""phone"": 100}",1e-05,5e-05
22,0.7782719875204152,0.6206189908400839,0.4735091420865706,1.0,0.21428571428571427,14,3,653.0,46.642857142857146,0.0,312.75,46.642857142857146,0.0,312.75,368.0,0.5,0,0.39204756226865534,159,64,131,28,45,28,14,2,"{""camera"": 132, ""phone"": 100}",1e-05,5e-05
23,0.7766209959983825,0.6281644267275629,0.4826837167895071,1.0,0.21428571428571427,14,3,462.0,33.0,0.0,217.39999999999998,33.0,0.0,217.39999999999998,272.0,0.5,0,0.39959299815613436,159,64,143,16,45,16,8,2,"{""camera"": 126, ""phone"": 94}",5e-06,2.5e-05
24,0.7766531326554038,0.6149888791162247,0.46740666468737646,1.0,0.21428571428571427,14,3,671.0,47.92857142857143,0.0,314.74999999999994,47.92857142857143,0.0,314.74999999999994,396.0,0.5,0,0.38641745054479615,159,64,143,16,45,16,8,2,"{""camera"": 126, ""phone"": 94}",5e-06,2.5e-05
25,0.7764488301779094,0.6370011709878522,0.4923325536789165,1.0,0.14285714285714285,14,2,528.0,37.714285714285715,0.0,239.09999999999994,37.714285714285715,0.0,239.09999999999994,347.0,0.5,0,0.5512868852735666,159,64,135,24,45,24,12,2,"{""camera"": 132, ""phone"": 96}",5e-06,2.5e-05
26,0.7772056303526226,0.6317976288684979,0.48617307923639014,1.0,0.14285714285714285,14,2,479.0,34.214285714285715,0.0,212.94999999999993,34.214285714285715,0.0,212.94999999999993,328.0,0.5,0,0.5460833431542123,159,64,135,24,45,24,12,2,"{""camera"": 132, ""phone"": 96}",5e-06,2.5e-05
27,0.7755738334222273,0.5977645849330954,0.4482975077517599,1.0,0.35714285714285715,14,5,852.0,60.857142857142854,0.0,292.44999999999993,60.785714285714285,0.0,292.44999999999993,401.0,0.5,0,0.08347887064738113,159,64,143,16,45,16,8,2,"{""camera"": 126, ""phone"": 94}",5e-06,2.5e-05
28,0.7754469828172164,0.6386285371490794,0.49356643939662204,1.0,0.14285714285714285,14,2,366.0,26.142857142857142,0.0,160.79999999999995,26.142857142857142,0.0,160.79999999999995,257.0,0.5,0,0.5529142514347938,159,64,143,16,45,16,8,2,"{""camera"": 126, ""phone"": 94}",5e-06,2.5e-05
29,0.775422466652734,0.6164571262603327,0.46745886784017904,1.0,0.35714285714285715,14,5,929.0,66.35714285714286,0.0,322.29999999999995,62.857142857142854,0.0,322.29999999999995,386.0,0.5,0,0.10217141197461843,159,64,139,20,45,20,10,2,"{""camera"": 128, ""phone"": 96}",5e-06,2.5e-05
30,0.7749526671000889,0.6284112061591075,0.4811284286261301,1.0,0.2857142857142857,14,4,675.0,48.214285714285715,0.0,221.04999999999995,48.214285714285715,0.0,221.04999999999995,275.0,0.5,0,0.2569826347305361,159,64,139,20,45,20,10,2,"{""camera"": 128, ""phone"": 96}",5e-06,2.5e-05
31,0.7751059984338695,0.6258315530049876,0.4780828926445907,1.0,0.2857142857142857,14,4,799.0,57.07142857142857,0.0,259.6499999999999,56.214285714285715,0.0,255.4499999999999,429.0,0.5,0,0.2544029815764162,159,64,131,28,45,28,14,2,"{""camera"": 136, ""phone"": 96}",5e-06,2.5e-05
32,0.7747553216999975,0.6211381069545803,0.4744982333411334,1.0,0.2857142857142857,14,4,1057.0,75.5,0.0,318.4499999999998,71.14285714285714,0.0,296.2499999999999,553.0,0.5,0,0.24970953552600889,159,64,131,28,45,28,14,2,"{""camera"": 136, ""phone"": 96}",5e-06,2.5e-05
33,0.7755901443547216,0.6233564792585145,0.47806405127291435,1.0,0.35714285714285715,14,5,1223.0,87.35714285714286,0.0,388.89999999999986,83.57142857142857,0.0,364.9499999999999,610.0,0.5,0,0.10907076497280022,159,64,131,28,45,28,14,2,"{""camera"": 134, ""phone"": 98}",5e-06,2.5e-05
34,0.7741887528320839,0.6332754714138258,0.48894185344269775,1.0,0.2857142857142857,14,4,1013.0,72.35714285714286,0.0,306.14999999999986,64.0,0.0,295.1999999999999,511.0,0.5,0,0.2618468999852544,159,64,131,28,45,28,14,2,"{""camera"": 134, ""phone"": 98}",2.5e-06,1.25e-05
35,0.7734596444442209,0.6259721948937208,0.47992582800797823,1.0,0.2857142857142857,14,4,940.0,67.14285714285714,0.0,317.49999999999994,61.0,0.0,317.1499999999999,453.0,0.5,0,0.2545436234651494,159,64,137,22,45,22,11,2,"{""camera"": 132, ""phone"": 94}",2.5e-06,1.25e-05
36,0.7733592085078754,0.612617174737808,0.4642822795261467,1.0,0.2857142857142857,14,4,837.0,59.785714285714285,0.0,303.59999999999997,58.285714285714285,0.0,303.59999999999997,379.0,0.5,0,0.24118860330923658,159,64,137,22,45,22,11,2,"{""camera"": 132, ""phone"": 94}",2.5e-06,1.25e-05
37,0.7738115986188253,0.6234237685251597,0.4754407439592225,1.0,0.2857142857142857,14,4,479.0,34.214285714285715,0.0,176.45,34.214285714285715,0.0,176.45,220.0,0.5,0,0.2519951970965883,159,64,129,30,45,30,15,2,"{""camera"": 138, ""phone"": 96}",2.5e-06,1.25e-05
38,0.7735023972315666,0.6281847799247082,0.48055593222190873,1.0,0.2857142857142857,14,4,406.0,29.0,0.0,130.79999999999995,29.0,0.0,130.79999999999995,201.0,0.5,0,0.25675620849613684,159,64,129,30,45,30,15,2,"{""camera"": 138, ""phone"": 96}",2.5e-06,1.25e-05
39,0.7726389427442808,0.6254960869865063,0.47759327412046265,1.0,0.2857142857142857,14,4,541.0,38.642857142857146,0.0,186.44999999999996,38.5,0.0,185.74999999999997,254.0,0.5,0,0.2540675155579349,159,64,141,18,45,18,9,2,"{""camera"": 128, ""phone"": 94}",1.25e-06,6.25e-06
40,0.7723506850165289,0.6271953273141477,0.47952204157753947,1.0,0.2857142857142857,14,4,543.0,38.785714285714285,0.0,187.84999999999997,37.285714285714285,0.0,183.99999999999994,262.0,0.5,0,0.25576675588557635,159,64,141,18,45,18,9,2,"{""camera"": 128, ""phone"": 94}",1.25e-06,6.25e-06
41,0.772804087242194,0.6318699751163194,0.48518803961049556,1.0,0.2857142857142857,14,4,498.0,35.57142857142857,0.0,154.99999999999997,33.357142857142854,0.0,151.14999999999998,196.0,0.5,0,0.260441403687748,159,64,137,22,45,22,11,2,"{""camera"": 132, ""phone"": 94}",1.25e-06,6.25e-06
42,0.7723211999488088,0.6277803424323564,0.48039613129071,1.0,0.2857142857142857,14,4,444.0,31.714285714285715,0.0,147.5,30.928571428571427,0.0,144.7,159.0,0.5,0,0.256351771003785,159,64,137,22,45,22,11,2,"{""camera"": 132, ""phone"": 94}",1.25e-06,6.25e-06
43,0.7726618035704689,0.6278331870206618,0.48040581183090053,1.0,0.2857142857142857,14,4,601.0,42.92857142857143,0.0,179.5,34.714285714285715,0.0,171.45,176.0,0.5,0,0.25640461559209043,159,64,137,22,45,22,11,2,"{""camera"": 132, ""phone"": 94}",1.25e-06,6.25e-06
44,0.7724082469940186,0.6287201323256982,0.4811405310443683,1.0,0.2857142857142857,14,4,483.0,34.5,0.0,149.9,29.857142857142858,0.0,149.9,159.0,0.5,0,0.25729156089712685,159,64,137,22,45,22,11,2,"{""camera"": 132, ""phone"": 94}",6.25e-07,3.125e-06
