epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
1,0.686265181092655,0.4859949045519652,0.3478328512226987,1.0,0.8571428571428571,14,12,17630.0,1259.2857142857142,382.0,4156.299999999999,1018.0714285714286,376.5,3931.3999999999996,4636.0,0.5,0,-1.028290809733749,159,0,159,0,45,0,0,2,"{""camera"": 118, ""phone"": 86}",2e-05,0.0001
2,0.6830912688199211,0.4540424874157823,0.32107072327725644,0.9807692307692307,0.8571428571428571,14,12,8068.0,576.2857142857143,309.0,2175.3999999999996,533.6428571428571,222.0,2088.95,2646.0,0.5,0,-1.060243226869932,159,0,159,0,45,0,0,2,"{""camera"": 118, ""phone"": 86}",2e-05,0.0001
3,0.6852307319641113,0.5953185224375589,0.451555271558821,1.0,0.5714285714285714,14,8,2730.0,195.0,30.0,685.0999999999999,181.57142857142858,30.0,680.1999999999999,753.0,0.5,0,-0.34753862041958394,159,64,95,64,45,64,32,2,"{""camera"": 150, ""phone"": 118}",2e-05,0.0001
4,0.6834877079992152,0.4483616676129366,0.3183010991778796,1.0,1.0,14,14,15787.0,1127.642857142857,730.0,2946.0499999999993,616.3571428571429,422.0,1679.0499999999997,2331.0,0.5,0,-1.3516383323870635,159,64,95,64,45,64,32,2,"{""camera"": 150, ""phone"": 118}",2e-05,0.0001
5,0.681858975495865,0.541317125842206,0.39938432877201263,1.0,0.6428571428571429,14,9,4276.0,305.42857142857144,175.0,888.0999999999999,235.21428571428572,166.0,691.75,760.0,0.5,0,-0.5443971598720798,159,64,95,64,45,64,37,2,"{""camera"": 159, ""phone"": 109}",2e-05,0.0001
6,0.679902950329567,0.5295619611579837,0.38714756064539296,1.0,0.5,14,7,4734.0,338.14285714285717,31.5,1014.5499999999998,248.42857142857142,31.5,800.8,806.0,0.5,0,-0.27043803884201634,159,64,95,64,45,64,37,2,"{""camera"": 159, ""phone"": 109}",2e-05,0.0001
7,0.6779653863473372,0.5288335946201189,0.38595644945622587,1.0,0.5714285714285714,14,8,4582.0,327.2857142857143,48.5,1045.5499999999997,266.85714285714283,48.5,919.1999999999998,1161.0,0.5,0,-0.4140235482370239,159,64,99,60,45,60,30,2,"{""camera"": 146, ""phone"": 118}",2e-05,0.0001
8,0.6773726831782948,0.5819199956772215,0.43815896377853875,1.0,0.42857142857142855,14,6,2821.0,201.5,0.0,747.15,153.85714285714286,0.0,556.8499999999999,681.0,0.5,0,-0.0752228614656355,159,64,99,60,45,60,30,2,"{""camera"": 146, ""phone"": 118}",2e-05,0.0001
9,0.6746731037046851,0.603273844709421,0.45790797732048216,1.0,0.35714285714285715,14,5,873.0,62.357142857142854,0.0,235.7,50.285714285714285,0.0,183.25,193.0,0.5,0,0.08898813042370679,159,64,117,42,45,42,21,2,"{""camera"": 146, ""phone"": 100}",2e-05,0.0001
10,0.6736000020329546,0.6321863258156277,0.4966345451853985,0.9807692307692307,0.07142857142857142,14,1,678.0,48.42857142857143,0.0,237.29999999999976,48.42857142857143,0.0,237.29999999999976,678.0,0.5,0,0.6321863258156277,159,64,117,42,45,42,21,2,"{""camera"": 146, ""phone"": 100}",2e-05,0.0001
11,0.6708501938286178,0.581524837091843,0.44068349273940505,1.0,0.21428571428571427,14,3,1216.0,86.85714285714286,0.0,469.99999999999983,77.78571428571429,0.0,387.4499999999998,756.0,0.5,0,0.35295340852041446,159,64,145,14,45,14,7,2,"{""camera"": 120, ""phone"": 98}",2e-05,0.0001
12,0.669464751121101,0.5867555997092364,0.4425942295410769,1.0,0.21428571428571427,14,3,1481.0,105.78571428571429,0.0,565.8499999999998,102.21428571428571,0.0,565.8499999999998,937.0,0.5,0,0.35818417113780787,159,64,145,14,45,14,7,2,"{""camera"": 120, ""phone"": 98}",2e-05,0.0001
13,0.6697237610816955,0.5964238657218125,0.4537786472720539,0.9807692307692307,0.2857142857142857,14,4,2283.0,163.07142857142858,0.0,914.1999999999999,162.07142857142858,0.0,909.3,999.0,0.5,0,0.2249952942932411,159,64,123,36,45,36,18,2,"{""camera"": 132, ""phone"": 108}",2e-05,0.0001
14,0.6686174988746643,0.6222281536030803,0.47900637445344135,1.0,0.2857142857142857,14,4,953.0,68.07142857142857,0.0,383.4999999999999,68.07142857142857,0.0,383.4999999999999,663.0,0.5,0,0.2507995821745089,159,64,123,36,45,36,18,2,"{""camera"": 132, ""phone"": 108}",2e-05,0.0001
15,0.666150147850449,0.5759946089933144,0.42932011574654305,1.0,0.42857142857142855,14,6,2119.0,151.35714285714286,0.0,768.35,151.35714285714286,0.0,768.35,782.0,0.5,0,-0.08114824814954258,159,64,141,18,45,18,9,2,"{""camera"": 126, ""phone"": 96}",2e-05,0.0001
16,0.6651993152257558,0.6092799655718514,0.4642067164405156,1.0,0.2857142857142857,14,4,968.0,69.14285714285714,0.0,328.0999999999998,66.92857142857143,0.0,328.0999999999998,670.0,0.5,0,0.23785139414328,159,64,141,18,45,18,9,2,"{""camera"": 126, ""phone"": 96}",1e-05,5e-05
17,0.6644346323880282,0.6030458735605377,0.45729511104710513,1.0,0.21428571428571427,14,3,839.0,59.92857142857143,0.0,337.6999999999999,59.92857142857143,0.0,337.6999999999999,573.0,0.5,0,0.3744744449891092,159,64,143,16,45,16,8,2,"{""camera"": 124, ""phone"": 96}",1e-05,5e-05
18,0.6641324563459916,0.650637494824553,0.5084251407237448,1.0,0.14285714285714285,14,2,444.0,31.714285714285715,0.0,173.9999999999999,28.285714285714285,0.0,157.1999999999999,334.0,0.5,0,0.5649232091102674,159,64,143,16,45,16,8,2,"{""camera"": 124, ""phone"": 96}",1e-05,5e-05
19,0.6641244888305664,0.5998531356000567,0.4533547311104505,1.0,0.14285714285714285,14,2,1003.0,71.64285714285714,0.0,432.9499999999998,71.64285714285714,0.0,432.9499999999998,730.0,0.5,0,0.5141388498857711,159,64,153,6,45,6,3,2,"{""camera"": 120, ""phone"": 90}",1e-05,5e-05
20,0.6642760174615042,0.48851364552666054,0.3523075065620548,1.0,0.5714285714285714,14,8,9364.0,668.8571428571429,125.0,2837.3499999999985,539.0714285714286,108.5,2270.6499999999987,4220.0,0.5,0,-0.4543434973304823,159,64,153,6,45,6,3,2,"{""camera"": 120, ""phone"": 90}",1e-05,5e-05
21,0.6681142353829537,0.5929435130376528,0.4497227809627945,1.0,0.2857142857142857,14,4,6251.0,446.5,0.0,2163.249999999999,383.35714285714283,0.0,1930.0499999999993,3531.0,0.5,0,0.22151494160908142,159,64,101,58,45,58,29,2,"{""camera"": 144, ""phone"": 118}",5e-06,2.5e-05
22,0.6661849526958611,0.6231212098708991,0.4861313461220079,1.0,0.21428571428571427,14,3,4046.0,289.0,0.0,1469.0499999999993,289.0,0.0,1469.0499999999993,2537.0,0.5,0,0.3945497812994706,159,64,101,58,45,58,29,2,"{""camera"": 144, ""phone"": 118}",5e-06,2.5e-05
23,0.6642964482307434,0.5960344229280817,0.4567734105873052,0.9807692307692307,0.21428571428571427,14,3,3595.0,256.7857142857143,0.0,1279.9499999999996,253.42857142857142,0.0,1263.4999999999995,2037.0,0.5,0,0.3674629943566532,159,64,123,36,45,36,18,2,"{""camera"": 134, ""phone"": 106}",5e-06,2.5e-05
24,0.6641859769821167,0.5883885783489624,0.4427576159793848,1.0,0.2857142857142857,14,4,3352.0,239.42857142857142,0.0,1164.9499999999996,234.35714285714286,0.0,1140.0999999999997,1742.0,0.5,0,0.21696000692039102,159,64,123,36,45,36,18,2,"{""camera"": 134, ""phone"": 106}",5e-06,2.5e-05
25,0.6634571075439453,0.6100556584686219,0.4615946460764031,1.0,0.2857142857142857,14,4,2457.0,175.5,0.0,832.5499999999998,175.5,0.0,832.5499999999998,1088.0,0.5,0,0.23862708704005048,159,64,123,36,45,36,18,2,"{""camera"": 130, ""phone"": 110}",5e-06,2.5e-05
26,0.662823474407196,0.6198106638518056,0.47129331569827076,1.0,0.2857142857142857,14,4,1960.0,140.0,0.0,653.25,140.0,0.0,653.25,728.0,0.5,0,0.24838209242323422,159,64,123,36,45,36,18,2,"{""camera"": 130, ""phone"": 110}",2.5e-06,1.25e-05
