epoch,train_loss,defect_dice,defect_iou,defect_image_recall,normal_fpr,normal_count,normal_fp_count,normal_fp_pixel_sum,normal_fp_pixel_mean,normal_fp_pixel_median,normal_fp_pixel_p95,normal_largest_fp_area_mean,normal_largest_fp_area_median,normal_largest_fp_area_p95,normal_largest_fp_area_max,threshold,min_area,stage2_score,normal_budget_count,requested_hard_normal_count,target_random_normal_count,target_hard_normal_count,random_normal_count,hard_normal_count,hard_pool_size,hard_normal_max_repeats_per_epoch,train_device_counts_json,lr_encoder,lr_decoder
1,0.6358188402534711,0.6500178981436637,0.49908583415995106,1.0,0.4666666666666667,15,7,862.0,57.46666666666667,0.0,274.8,57.46666666666667,0.0,274.8,279.0,0.5,0,-0.08331543518966966,158,0,158,0,44,0,0,2,"{""camera"": 116, ""phone"": 86}",2e-05,0.0001
2,0.6337678975397998,0.701134950529783,0.5596139234832332,1.0,0.3333333333333333,15,5,1558.0,103.86666666666666,0.0,467.99999999999864,103.66666666666667,0.0,465.8999999999986,1378.0,0.5,0,0.2344682838631164,158,0,158,0,44,0,0,2,"{""camera"": 116, ""phone"": 86}",2e-05,0.0001
3,0.6340394041754983,0.6347222405473747,0.48129716832285013,1.0,0.4666666666666667,15,7,349.0,23.266666666666666,0.0,115.29999999999984,23.266666666666666,0.0,115.29999999999984,214.0,0.5,0,-0.0986110927859587,158,63,140,18,44,18,9,2,"{""camera"": 122, ""phone"": 98}",2e-05,0.0001
4,0.6326814629814842,0.721179863196956,0.581151377574333,1.0,0.13333333333333333,15,2,33.0,2.2,0.0,14.69999999999999,2.2,0.0,14.69999999999999,21.0,0.5,0,0.6545131965302894,158,63,140,18,44,18,9,2,"{""camera"": 122, ""phone"": 98}",2e-05,0.0001
5,0.6308632130934814,0.6678782602779875,0.52003369815783,1.0,0.5333333333333333,15,8,1327.0,88.46666666666667,35.0,303.29999999999984,74.46666666666667,34.0,225.39999999999998,245.0,0.5,0,-0.19878840638867923,158,63,146,12,44,12,6,2,"{""camera"": 124, ""phone"": 90}",2e-05,0.0001
6,0.6295999305270542,0.7088434442012846,0.567624340003117,1.0,0.7333333333333333,15,11,2633.0,175.53333333333333,174.0,559.8,162.33333333333334,138.0,519.8,524.0,0.5,0,-0.557823222465382,158,63,146,12,44,12,6,2,"{""camera"": 124, ""phone"": 90}",2e-05,0.0001
7,0.6325684785842896,0.7108495926608805,0.5680770832757378,1.0,0.6666666666666666,15,10,2763.0,184.2,83.0,598.0999999999999,175.73333333333332,83.0,598.0999999999999,638.0,0.5,0,-0.42248374067245276,158,63,96,62,44,62,31,2,"{""camera"": 146, ""phone"": 118}",2e-05,0.0001
8,0.6314130913127552,0.6783651888982929,0.5320936437920379,1.0,0.7333333333333333,15,11,2276.0,151.73333333333332,69.0,482.9999999999996,133.2,69.0,391.2999999999995,742.0,0.5,0,-0.5883014777683737,158,63,96,62,44,62,31,2,"{""camera"": 146, ""phone"": 118}",2e-05,0.0001
9,0.6294381618499756,0.7331080429673628,0.593156452658542,1.0,0.3333333333333333,15,5,1086.0,72.4,0.0,336.4999999999993,72.4,0.0,336.4999999999993,774.0,0.5,0,0.26644137630069614,158,63,104,54,44,54,27,2,"{""camera"": 140, ""phone"": 116}",2e-05,0.0001
10,0.628726102411747,0.7304755420367187,0.5904604107800081,1.0,0.26666666666666666,15,4,704.0,46.93333333333333,0.0,210.49999999999943,46.8,0.0,210.49999999999943,592.0,0.5,0,0.3971422087033854,158,63,104,54,44,54,27,2,"{""camera"": 140, ""phone"": 116}",1e-05,5e-05
